"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002652","Kingston upon Hull 001",0.6,0.57,0.64,0.23,0.18,0.28,0.77,0.74,0.8,"E06000010","Kingston upon Hull, City of"
"E02002653","Kingston upon Hull 002",0.51,0.47,0.54,0.34,0.3,0.38,0.7,0.66,0.72,"E06000010","Kingston upon Hull, City of"
"E02002654","Kingston upon Hull 003",0.48,0.44,0.51,0.4,0.36,0.44,0.62,0.59,0.65,"E06000010","Kingston upon Hull, City of"
"E02002655","Kingston upon Hull 004",0.53,0.48,0.57,0.32,0.27,0.36,0.72,0.68,0.75,"E06000010","Kingston upon Hull, City of"
"E02002656","Kingston upon Hull 005",0.58,0.55,0.61,0.28,0.23,0.32,0.76,0.74,0.79,"E06000010","Kingston upon Hull, City of"
"E02002657","Kingston upon Hull 006",0.57,0.54,0.61,0.27,0.22,0.31,0.77,0.74,0.79,"E06000010","Kingston upon Hull, City of"
"E02002658","Kingston upon Hull 007",0.63,0.59,0.66,0.23,0.18,0.27,0.8,0.77,0.82,"E06000010","Kingston upon Hull, City of"
"E02002659","Kingston upon Hull 008",0.51,0.47,0.55,0.35,0.31,0.39,0.67,0.63,0.7,"E06000010","Kingston upon Hull, City of"
"E02002660","Kingston upon Hull 009",0.52,0.48,0.55,0.36,0.32,0.4,0.67,0.64,0.71,"E06000010","Kingston upon Hull, City of"
"E02002661","Kingston upon Hull 010",0.54,0.5,0.58,0.34,0.29,0.38,0.71,0.68,0.74,"E06000010","Kingston upon Hull, City of"
"E02002662","Kingston upon Hull 011",0.54,0.5,0.58,0.31,0.26,0.35,0.74,0.71,0.77,"E06000010","Kingston upon Hull, City of"
"E02002663","Kingston upon Hull 012",0.7,0.67,0.73,0.18,0.13,0.23,0.83,0.81,0.85,"E06000010","Kingston upon Hull, City of"
"E02002664","Kingston upon Hull 013",0.64,0.6,0.68,0.21,0.16,0.26,0.81,0.78,0.84,"E06000010","Kingston upon Hull, City of"
"E02002665","Kingston upon Hull 014",0.63,0.6,0.67,0.22,0.17,0.27,0.8,0.78,0.83,"E06000010","Kingston upon Hull, City of"
"E02002666","Kingston upon Hull 015",0.66,0.63,0.68,0.22,0.17,0.26,0.77,0.75,0.8,"E06000010","Kingston upon Hull, City of"
"E02002667","Kingston upon Hull 016",0.59,0.55,0.62,0.26,0.22,0.31,0.77,0.74,0.8,"E06000010","Kingston upon Hull, City of"
"E02002668","Kingston upon Hull 017",0.47,0.43,0.51,0.39,0.35,0.43,0.64,0.6,0.67,"E06000010","Kingston upon Hull, City of"
"E02002669","Kingston upon Hull 018",0.71,0.68,0.74,0.17,0.12,0.22,0.82,0.8,0.85,"E06000010","Kingston upon Hull, City of"
"E02002670","Kingston upon Hull 019",0.54,0.5,0.58,0.29,0.25,0.34,0.73,0.69,0.76,"E06000010","Kingston upon Hull, City of"
"E02002671","Kingston upon Hull 020",0.59,0.55,0.63,0.29,0.24,0.33,0.74,0.71,0.78,"E06000010","Kingston upon Hull, City of"
"E02002672","Kingston upon Hull 021",0.48,0.44,0.52,0.4,0.36,0.44,0.63,0.59,0.66,"E06000010","Kingston upon Hull, City of"
"E02002673","Kingston upon Hull 022",0.58,0.54,0.61,0.28,0.24,0.33,0.74,0.72,0.77,"E06000010","Kingston upon Hull, City of"
"E02002674","Kingston upon Hull 023",0.59,0.55,0.62,0.25,0.2,0.3,0.78,0.75,0.8,"E06000010","Kingston upon Hull, City of"
"E02002675","Kingston upon Hull 024",0.54,0.5,0.58,0.33,0.29,0.38,0.68,0.64,0.71,"E06000010","Kingston upon Hull, City of"
"E02002676","Kingston upon Hull 025",0.62,0.58,0.66,0.23,0.18,0.28,0.79,0.75,0.81,"E06000010","Kingston upon Hull, City of"
"E02002677","Kingston upon Hull 026",0.61,0.58,0.65,0.27,0.22,0.31,0.76,0.73,0.79,"E06000010","Kingston upon Hull, City of"
"E02002678","Kingston upon Hull 027",0.57,0.53,0.61,0.28,0.23,0.33,0.74,0.7,0.77,"E06000010","Kingston upon Hull, City of"
"E02002679","Kingston upon Hull 028",0.57,0.53,0.61,0.27,0.21,0.31,0.76,0.73,0.8,"E06000010","Kingston upon Hull, City of"
"E02002680","Kingston upon Hull 029",0.57,0.54,0.6,0.29,0.24,0.33,0.72,0.69,0.75,"E06000010","Kingston upon Hull, City of"
"E02002681","Kingston upon Hull 030",0.49,0.44,0.54,0.37,0.32,0.42,0.65,0.61,0.69,"E06000010","Kingston upon Hull, City of"
"E02002682","Kingston upon Hull 031",0.52,0.47,0.55,0.34,0.29,0.38,0.69,0.65,0.72,"E06000010","Kingston upon Hull, City of"
"E02006813","Kingston upon Hull 033",0.51,0.46,0.56,0.34,0.29,0.39,0.71,0.66,0.74,"E06000010","Kingston upon Hull, City of"
