"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003753","Huntingdonshire 001",0.6,0.56,0.63,0.26,0.2,0.3,0.77,0.74,0.79,"E07000011","Huntingdonshire"
"E02003754","Huntingdonshire 002",0.64,0.59,0.68,0.2,0.14,0.25,0.82,0.79,0.85,"E07000011","Huntingdonshire"
"E02003755","Huntingdonshire 003",0.59,0.54,0.63,0.27,0.22,0.32,0.76,0.73,0.79,"E07000011","Huntingdonshire"
"E02003756","Huntingdonshire 004",0.6,0.56,0.64,0.23,0.18,0.28,0.8,0.78,0.83,"E07000011","Huntingdonshire"
"E02003757","Huntingdonshire 005",0.61,0.57,0.64,0.26,0.21,0.3,0.78,0.76,0.8,"E07000011","Huntingdonshire"
"E02003758","Huntingdonshire 006",0.63,0.58,0.68,0.21,0.15,0.27,0.8,0.77,0.84,"E07000011","Huntingdonshire"
"E02003759","Huntingdonshire 007",0.66,0.62,0.7,0.19,0.13,0.24,0.84,0.81,0.86,"E07000011","Huntingdonshire"
"E02003760","Huntingdonshire 008",0.53,0.48,0.57,0.3,0.25,0.34,0.73,0.7,0.76,"E07000011","Huntingdonshire"
"E02003761","Huntingdonshire 009",0.6,0.56,0.63,0.24,0.19,0.28,0.8,0.77,0.82,"E07000011","Huntingdonshire"
"E02003762","Huntingdonshire 010",0.62,0.59,0.66,0.22,0.17,0.27,0.83,0.8,0.85,"E07000011","Huntingdonshire"
"E02003763","Huntingdonshire 011",0.63,0.6,0.66,0.21,0.16,0.26,0.81,0.79,0.83,"E07000011","Huntingdonshire"
"E02003764","Huntingdonshire 012",0.64,0.61,0.67,0.21,0.16,0.25,0.82,0.8,0.84,"E07000011","Huntingdonshire"
"E02003765","Huntingdonshire 013",0.61,0.58,0.64,0.24,0.19,0.28,0.81,0.79,0.83,"E07000011","Huntingdonshire"
"E02003766","Huntingdonshire 014",0.64,0.61,0.67,0.22,0.17,0.26,0.82,0.8,0.84,"E07000011","Huntingdonshire"
"E02003767","Huntingdonshire 015",0.67,0.63,0.71,0.18,0.12,0.23,0.84,0.82,0.87,"E07000011","Huntingdonshire"
"E02003768","Huntingdonshire 016",0.65,0.61,0.68,0.2,0.14,0.24,0.84,0.82,0.86,"E07000011","Huntingdonshire"
"E02003769","Huntingdonshire 017",0.63,0.59,0.66,0.22,0.17,0.26,0.82,0.8,0.84,"E07000011","Huntingdonshire"
"E02003770","Huntingdonshire 018",0.64,0.6,0.68,0.21,0.16,0.26,0.82,0.79,0.84,"E07000011","Huntingdonshire"
"E02003771","Huntingdonshire 019",0.62,0.59,0.65,0.24,0.19,0.28,0.8,0.78,0.82,"E07000011","Huntingdonshire"
"E02003772","Huntingdonshire 020",0.63,0.6,0.67,0.21,0.16,0.25,0.82,0.8,0.84,"E07000011","Huntingdonshire"
"E02003773","Huntingdonshire 021",0.61,0.57,0.64,0.25,0.2,0.29,0.77,0.74,0.79,"E07000011","Huntingdonshire"
"E02003774","Huntingdonshire 022",0.59,0.56,0.62,0.25,0.2,0.29,0.77,0.75,0.8,"E07000011","Huntingdonshire"
