"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000653","Lewisham 001",0.62,0.59,0.66,0.24,0.19,0.28,0.79,0.76,0.81,"E09000023","Lewisham"
"E02000654","Lewisham 002",0.61,0.58,0.64,0.26,0.22,0.3,0.76,0.74,0.79,"E09000023","Lewisham"
"E02000655","Lewisham 003",0.66,0.62,0.69,0.21,0.16,0.26,0.8,0.77,0.83,"E09000023","Lewisham"
"E02000657","Lewisham 005",0.75,0.72,0.77,0.16,0.11,0.21,0.85,0.82,0.86,"E09000023","Lewisham"
"E02000658","Lewisham 006",0.74,0.71,0.77,0.14,0.09,0.19,0.86,0.84,0.88,"E09000023","Lewisham"
"E02000659","Lewisham 007",0.71,0.69,0.73,0.18,0.13,0.23,0.83,0.81,0.84,"E09000023","Lewisham"
"E02000660","Lewisham 008",0.76,0.73,0.79,0.14,0.09,0.19,0.86,0.85,0.88,"E09000023","Lewisham"
"E02000661","Lewisham 009",0.72,0.69,0.75,0.17,0.12,0.22,0.85,0.84,0.87,"E09000023","Lewisham"
"E02000662","Lewisham 010",0.71,0.68,0.74,0.18,0.13,0.23,0.84,0.81,0.86,"E09000023","Lewisham"
"E02000663","Lewisham 011",0.74,0.71,0.76,0.15,0.09,0.2,0.86,0.85,0.88,"E09000023","Lewisham"
"E02000664","Lewisham 012",0.66,0.62,0.7,0.22,0.17,0.27,0.8,0.77,0.82,"E09000023","Lewisham"
"E02000665","Lewisham 013",0.69,0.66,0.71,0.19,0.13,0.23,0.84,0.82,0.85,"E09000023","Lewisham"
"E02000666","Lewisham 014",0.72,0.69,0.75,0.18,0.12,0.23,0.85,0.83,0.87,"E09000023","Lewisham"
"E02000667","Lewisham 015",0.72,0.7,0.74,0.16,0.1,0.2,0.86,0.85,0.87,"E09000023","Lewisham"
"E02000668","Lewisham 016",0.69,0.67,0.71,0.18,0.13,0.23,0.84,0.83,0.85,"E09000023","Lewisham"
"E02000669","Lewisham 017",0.69,0.66,0.71,0.18,0.13,0.22,0.83,0.81,0.84,"E09000023","Lewisham"
"E02000670","Lewisham 018",0.64,0.62,0.66,0.21,0.16,0.25,0.79,0.78,0.81,"E09000023","Lewisham"
"E02000671","Lewisham 019",0.72,0.7,0.74,0.16,0.11,0.2,0.85,0.84,0.87,"E09000023","Lewisham"
"E02000672","Lewisham 020",0.65,0.62,0.68,0.21,0.17,0.26,0.8,0.78,0.82,"E09000023","Lewisham"
"E02000673","Lewisham 021",0.76,0.74,0.78,0.13,0.08,0.18,0.88,0.86,0.89,"E09000023","Lewisham"
"E02000674","Lewisham 022",0.64,0.61,0.66,0.23,0.18,0.27,0.79,0.77,0.81,"E09000023","Lewisham"
"E02000675","Lewisham 023",0.62,0.6,0.65,0.22,0.17,0.26,0.81,0.79,0.83,"E09000023","Lewisham"
"E02000676","Lewisham 024",0.73,0.7,0.75,0.15,0.1,0.2,0.86,0.84,0.87,"E09000023","Lewisham"
"E02000677","Lewisham 025",0.64,0.62,0.66,0.21,0.17,0.26,0.81,0.79,0.82,"E09000023","Lewisham"
"E02000678","Lewisham 026",0.56,0.53,0.59,0.3,0.26,0.34,0.73,0.71,0.75,"E09000023","Lewisham"
"E02000679","Lewisham 027",0.68,0.66,0.71,0.19,0.14,0.23,0.83,0.81,0.84,"E09000023","Lewisham"
"E02000680","Lewisham 028",0.7,0.68,0.72,0.19,0.14,0.23,0.83,0.82,0.84,"E09000023","Lewisham"
"E02000681","Lewisham 029",0.6,0.54,0.65,0.27,0.21,0.32,0.76,0.71,0.8,"E09000023","Lewisham"
"E02000682","Lewisham 030",0.55,0.48,0.6,0.32,0.26,0.37,0.71,0.66,0.76,"E09000023","Lewisham"
"E02000683","Lewisham 031",0.58,0.53,0.63,0.28,0.22,0.33,0.75,0.71,0.79,"E09000023","Lewisham"
"E02000685","Lewisham 033",0.66,0.61,0.71,0.22,0.16,0.27,0.81,0.78,0.85,"E09000023","Lewisham"
"E02000686","Lewisham 034",0.58,0.51,0.64,0.3,0.23,0.36,0.73,0.67,0.77,"E09000023","Lewisham"
"E02000687","Lewisham 035",0.69,0.64,0.73,0.2,0.14,0.25,0.83,0.79,0.86,"E09000023","Lewisham"
"E02006783","Lewisham 037",0.55,0.47,0.64,0.31,0.23,0.39,0.72,0.64,0.78,"E09000023","Lewisham"
"E02006784","Lewisham 038",0.55,0.45,0.64,0.32,0.23,0.41,0.72,0.63,0.79,"E09000023","Lewisham"
"E02006798","Lewisham 039",0.64,0.6,0.68,0.24,0.19,0.28,0.79,0.76,0.81,"E09000023","Lewisham"
