"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000093","Brent 001",0.55,0.5,0.59,0.27,0.22,0.32,0.74,0.7,0.78,"E09000005","Brent"
"E02000094","Brent 002",0.56,0.52,0.6,0.27,0.22,0.31,0.74,0.71,0.77,"E09000005","Brent"
"E02000095","Brent 003",0.56,0.52,0.61,0.28,0.23,0.33,0.74,0.71,0.78,"E09000005","Brent"
"E02000096","Brent 004",0.59,0.55,0.63,0.25,0.2,0.3,0.78,0.75,0.8,"E09000005","Brent"
"E02000097","Brent 005",0.55,0.5,0.59,0.3,0.25,0.34,0.72,0.68,0.75,"E09000005","Brent"
"E02000098","Brent 006",0.56,0.52,0.6,0.29,0.24,0.33,0.73,0.7,0.76,"E09000005","Brent"
"E02000099","Brent 007",0.56,0.52,0.59,0.3,0.25,0.34,0.73,0.7,0.76,"E09000005","Brent"
"E02000100","Brent 008",0.61,0.57,0.65,0.25,0.2,0.3,0.79,0.76,0.81,"E09000005","Brent"
"E02000101","Brent 009",0.55,0.51,0.59,0.31,0.26,0.35,0.72,0.69,0.75,"E09000005","Brent"
"E02000102","Brent 010",0.53,0.49,0.58,0.3,0.25,0.35,0.71,0.67,0.75,"E09000005","Brent"
"E02000103","Brent 011",0.57,0.53,0.61,0.28,0.23,0.33,0.75,0.71,0.78,"E09000005","Brent"
"E02000104","Brent 012",0.55,0.51,0.59,0.3,0.25,0.34,0.73,0.69,0.76,"E09000005","Brent"
"E02000105","Brent 013",0.54,0.5,0.58,0.3,0.25,0.34,0.72,0.69,0.75,"E09000005","Brent"
"E02000106","Brent 014",0.54,0.49,0.58,0.29,0.24,0.34,0.72,0.68,0.76,"E09000005","Brent"
"E02000107","Brent 015",0.67,0.63,0.71,0.2,0.14,0.24,0.82,0.79,0.84,"E09000005","Brent"
"E02000108","Brent 016",0.54,0.5,0.58,0.29,0.24,0.33,0.73,0.7,0.76,"E09000005","Brent"
"E02000109","Brent 017",0.55,0.51,0.59,0.3,0.25,0.34,0.71,0.68,0.74,"E09000005","Brent"
"E02000110","Brent 018",0.69,0.65,0.72,0.19,0.13,0.23,0.83,0.8,0.85,"E09000005","Brent"
"E02000111","Brent 019",0.52,0.48,0.57,0.31,0.26,0.36,0.71,0.67,0.74,"E09000005","Brent"
"E02000112","Brent 020",0.54,0.5,0.58,0.31,0.26,0.36,0.71,0.67,0.74,"E09000005","Brent"
"E02000113","Brent 021",0.48,0.43,0.53,0.36,0.31,0.41,0.66,0.62,0.7,"E09000005","Brent"
"E02000114","Brent 022",0.69,0.66,0.72,0.19,0.14,0.24,0.81,0.79,0.83,"E09000005","Brent"
"E02000115","Brent 023",0.71,0.67,0.75,0.17,0.12,0.22,0.84,0.81,0.86,"E09000005","Brent"
"E02000116","Brent 024",0.61,0.57,0.66,0.25,0.2,0.3,0.75,0.72,0.78,"E09000005","Brent"
"E02000117","Brent 025",0.54,0.5,0.58,0.31,0.27,0.36,0.69,0.66,0.72,"E09000005","Brent"
"E02000118","Brent 026",0.52,0.48,0.56,0.31,0.26,0.35,0.7,0.67,0.73,"E09000005","Brent"
"E02000119","Brent 027",0.52,0.47,0.56,0.34,0.29,0.38,0.67,0.62,0.7,"E09000005","Brent"
"E02000120","Brent 028",0.74,0.71,0.77,0.15,0.1,0.2,0.86,0.84,0.88,"E09000005","Brent"
"E02000121","Brent 029",0.53,0.48,0.57,0.3,0.25,0.35,0.72,0.68,0.76,"E09000005","Brent"
"E02000122","Brent 030",0.69,0.66,0.72,0.19,0.13,0.23,0.83,0.81,0.85,"E09000005","Brent"
"E02000123","Brent 031",0.6,0.56,0.64,0.25,0.19,0.29,0.75,0.72,0.78,"E09000005","Brent"
"E02000124","Brent 032",0.73,0.69,0.76,0.17,0.11,0.22,0.84,0.82,0.87,"E09000005","Brent"
"E02000125","Brent 033",0.7,0.66,0.73,0.19,0.13,0.23,0.82,0.8,0.84,"E09000005","Brent"
"E02000126","Brent 034",0.58,0.53,0.62,0.29,0.24,0.33,0.72,0.68,0.75,"E09000005","Brent"
