"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003389","Reading 001",0.66,0.6,0.71,0.2,0.14,0.25,0.84,0.8,0.87,"E06000038","Reading"
"E02003390","Reading 002",0.73,0.69,0.78,0.14,0.08,0.2,0.89,0.87,0.91,"E06000038","Reading"
"E02003391","Reading 003",0.7,0.66,0.74,0.18,0.12,0.23,0.87,0.84,0.89,"E06000038","Reading"
"E02003392","Reading 004",0.69,0.64,0.74,0.18,0.12,0.24,0.84,0.8,0.87,"E06000038","Reading"
"E02003393","Reading 005",0.63,0.57,0.69,0.21,0.15,0.27,0.82,0.79,0.86,"E06000038","Reading"
"E02003394","Reading 006",0.55,0.52,0.58,0.3,0.25,0.34,0.74,0.71,0.76,"E06000038","Reading"
"E02003395","Reading 007",0.62,0.59,0.65,0.23,0.18,0.27,0.79,0.77,0.81,"E06000038","Reading"
"E02003396","Reading 008",0.63,0.6,0.65,0.22,0.18,0.27,0.79,0.77,0.81,"E06000038","Reading"
"E02003397","Reading 009",0.54,0.51,0.57,0.3,0.26,0.34,0.75,0.73,0.77,"E06000038","Reading"
"E02003398","Reading 010",0.68,0.66,0.7,0.19,0.14,0.24,0.82,0.8,0.84,"E06000038","Reading"
"E02003399","Reading 011",0.69,0.66,0.72,0.19,0.14,0.24,0.82,0.8,0.84,"E06000038","Reading"
"E02003400","Reading 012",0.74,0.72,0.76,0.14,0.08,0.19,0.87,0.86,0.89,"E06000038","Reading"
"E02003401","Reading 013",0.62,0.6,0.65,0.24,0.19,0.28,0.79,0.77,0.81,"E06000038","Reading"
"E02003402","Reading 014",0.71,0.68,0.73,0.16,0.11,0.21,0.86,0.84,0.87,"E06000038","Reading"
"E02003403","Reading 015",0.56,0.53,0.59,0.31,0.27,0.35,0.74,0.72,0.77,"E06000038","Reading"
"E02003404","Reading 016",0.66,0.63,0.68,0.21,0.15,0.25,0.81,0.79,0.83,"E06000038","Reading"
"E02003405","Reading 017",0.55,0.52,0.58,0.3,0.25,0.34,0.72,0.69,0.74,"E06000038","Reading"
"E02003406","Reading 018",0.53,0.5,0.56,0.31,0.27,0.35,0.7,0.68,0.72,"E06000038","Reading"
