"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005584","Norwich 001",0.59,0.55,0.63,0.29,0.25,0.34,0.73,0.7,0.76,"E07000148","Norwich"
"E02005585","Norwich 002",0.58,0.54,0.61,0.29,0.25,0.33,0.73,0.71,0.75,"E07000148","Norwich"
"E02005586","Norwich 003",0.67,0.63,0.71,0.23,0.17,0.27,0.79,0.76,0.81,"E07000148","Norwich"
"E02005587","Norwich 004",0.55,0.51,0.59,0.34,0.29,0.39,0.7,0.67,0.74,"E07000148","Norwich"
"E02005588","Norwich 005",0.63,0.59,0.66,0.24,0.19,0.28,0.79,0.76,0.81,"E07000148","Norwich"
"E02005589","Norwich 006",0.65,0.61,0.7,0.23,0.18,0.28,0.79,0.75,0.82,"E07000148","Norwich"
"E02005590","Norwich 007",0.68,0.63,0.71,0.21,0.16,0.26,0.81,0.77,0.83,"E07000148","Norwich"
"E02005592","Norwich 009",0.82,0.79,0.84,0.1,0.04,0.15,0.91,0.89,0.93,"E07000148","Norwich"
"E02005593","Norwich 010",0.72,0.68,0.75,0.18,0.12,0.23,0.85,0.82,0.87,"E07000148","Norwich"
"E02005594","Norwich 011",0.74,0.71,0.77,0.17,0.11,0.21,0.87,0.85,0.88,"E07000148","Norwich"
"E02005595","Norwich 012",0.72,0.68,0.75,0.17,0.11,0.21,0.88,0.86,0.9,"E07000148","Norwich"
"E02005596","Norwich 013",0.61,0.56,0.64,0.28,0.23,0.32,0.76,0.73,0.79,"E07000148","Norwich"
"E02006907","Norwich 014",0.71,0.68,0.73,0.19,0.14,0.24,0.83,0.81,0.85,"E07000148","Norwich"
"E02006908","Norwich 015",0.67,0.64,0.69,0.22,0.17,0.26,0.8,0.78,0.82,"E07000148","Norwich"
