"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000751","Redbridge 001",0.67,0.63,0.7,0.19,0.13,0.24,0.85,0.82,0.87,"E09000026","Redbridge"
"E02000752","Redbridge 002",0.58,0.54,0.62,0.28,0.23,0.32,0.75,0.71,0.78,"E09000026","Redbridge"
"E02000753","Redbridge 003",0.58,0.54,0.62,0.27,0.22,0.32,0.76,0.73,0.8,"E09000026","Redbridge"
"E02000754","Redbridge 004",0.64,0.59,0.69,0.22,0.17,0.28,0.79,0.75,0.82,"E09000026","Redbridge"
"E02000755","Redbridge 005",0.63,0.58,0.68,0.24,0.18,0.29,0.79,0.75,0.83,"E09000026","Redbridge"
"E02000756","Redbridge 006",0.59,0.53,0.64,0.26,0.2,0.31,0.77,0.72,0.82,"E09000026","Redbridge"
"E02000757","Redbridge 007",0.69,0.65,0.74,0.18,0.12,0.23,0.85,0.81,0.87,"E09000026","Redbridge"
"E02000758","Redbridge 008",0.56,0.51,0.61,0.28,0.23,0.33,0.75,0.71,0.79,"E09000026","Redbridge"
"E02000759","Redbridge 009",0.65,0.59,0.7,0.21,0.15,0.27,0.81,0.77,0.85,"E09000026","Redbridge"
"E02000760","Redbridge 010",0.56,0.51,0.61,0.28,0.22,0.33,0.76,0.72,0.8,"E09000026","Redbridge"
"E02000762","Redbridge 012",0.57,0.52,0.62,0.27,0.22,0.32,0.77,0.73,0.8,"E09000026","Redbridge"
"E02000763","Redbridge 013",0.58,0.52,0.64,0.26,0.19,0.31,0.77,0.72,0.81,"E09000026","Redbridge"
"E02000764","Redbridge 014",0.68,0.63,0.73,0.19,0.13,0.25,0.84,0.8,0.87,"E09000026","Redbridge"
"E02000765","Redbridge 015",0.59,0.54,0.63,0.25,0.2,0.3,0.78,0.75,0.81,"E09000026","Redbridge"
"E02000767","Redbridge 017",0.58,0.52,0.63,0.26,0.21,0.32,0.76,0.71,0.8,"E09000026","Redbridge"
"E02000768","Redbridge 018",0.68,0.63,0.72,0.2,0.14,0.25,0.84,0.81,0.86,"E09000026","Redbridge"
"E02000769","Redbridge 019",0.58,0.54,0.62,0.27,0.22,0.32,0.76,0.73,0.79,"E09000026","Redbridge"
"E02000770","Redbridge 020",0.57,0.53,0.61,0.25,0.2,0.3,0.77,0.73,0.8,"E09000026","Redbridge"
"E02000772","Redbridge 022",0.6,0.56,0.63,0.24,0.19,0.28,0.77,0.74,0.8,"E09000026","Redbridge"
"E02000773","Redbridge 023",0.56,0.52,0.6,0.28,0.23,0.32,0.74,0.71,0.77,"E09000026","Redbridge"
"E02000774","Redbridge 024",0.56,0.52,0.59,0.27,0.23,0.31,0.74,0.71,0.76,"E09000026","Redbridge"
"E02000776","Redbridge 026",0.58,0.54,0.61,0.25,0.2,0.3,0.76,0.74,0.79,"E09000026","Redbridge"
"E02000777","Redbridge 027",0.66,0.62,0.69,0.2,0.15,0.25,0.83,0.81,0.85,"E09000026","Redbridge"
"E02000779","Redbridge 029",0.58,0.54,0.62,0.26,0.21,0.31,0.75,0.72,0.78,"E09000026","Redbridge"
"E02000780","Redbridge 030",0.53,0.48,0.57,0.29,0.24,0.34,0.73,0.7,0.77,"E09000026","Redbridge"
"E02000781","Redbridge 031",0.54,0.51,0.58,0.29,0.24,0.33,0.75,0.72,0.78,"E09000026","Redbridge"
"E02000782","Redbridge 032",0.5,0.46,0.54,0.35,0.3,0.39,0.67,0.63,0.7,"E09000026","Redbridge"
"E02000783","Redbridge 033",0.51,0.47,0.55,0.32,0.27,0.36,0.7,0.67,0.73,"E09000026","Redbridge"
"E02006800","Redbridge 034",0.57,0.53,0.62,0.26,0.21,0.31,0.75,0.71,0.78,"E09000026","Redbridge"
"E02006924","Redbridge 035",0.58,0.52,0.63,0.25,0.2,0.31,0.77,0.72,0.8,"E09000026","Redbridge"
"E02006925","Redbridge 036",0.58,0.53,0.63,0.26,0.2,0.31,0.78,0.74,0.81,"E09000026","Redbridge"
