"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003719","Cambridge 001",0.67,0.65,0.69,0.19,0.15,0.24,0.85,0.83,0.86,"E07000008","Cambridge"
"E02003720","Cambridge 002",0.72,0.69,0.74,0.16,0.11,0.21,0.87,0.86,0.89,"E07000008","Cambridge"
"E02003721","Cambridge 003",0.72,0.69,0.74,0.16,0.11,0.21,0.88,0.86,0.89,"E07000008","Cambridge"
"E02003722","Cambridge 004",0.79,0.77,0.81,0.11,0.05,0.16,0.92,0.91,0.93,"E07000008","Cambridge"
"E02003723","Cambridge 005",0.82,0.8,0.83,0.09,0.03,0.15,0.92,0.91,0.93,"E07000008","Cambridge"
"E02003724","Cambridge 006",0.71,0.69,0.74,0.18,0.12,0.22,0.85,0.84,0.87,"E07000008","Cambridge"
"E02003725","Cambridge 007",0.85,0.83,0.86,0.08,0.02,0.13,0.94,0.93,0.95,"E07000008","Cambridge"
"E02003726","Cambridge 008",0.82,0.8,0.83,0.1,0.04,0.15,0.92,0.91,0.93,"E07000008","Cambridge"
"E02003727","Cambridge 009",0.79,0.77,0.8,0.12,0.06,0.17,0.9,0.89,0.91,"E07000008","Cambridge"
"E02003728","Cambridge 010",0.75,0.73,0.76,0.15,0.09,0.2,0.88,0.87,0.89,"E07000008","Cambridge"
"E02003729","Cambridge 011",0.67,0.65,0.7,0.19,0.14,0.24,0.86,0.84,0.87,"E07000008","Cambridge"
"E02003730","Cambridge 012",0.75,0.73,0.77,0.14,0.09,0.19,0.89,0.88,0.9,"E07000008","Cambridge"
"E02003731","Cambridge 013",0.75,0.73,0.77,0.14,0.08,0.19,0.9,0.89,0.91,"E07000008","Cambridge"
