"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002330","Leeds 001",0.69,0.66,0.73,0.19,0.13,0.23,0.86,0.84,0.88,"E08000035","Leeds"
"E02002331","Leeds 002",0.63,0.59,0.66,0.25,0.2,0.29,0.79,0.76,0.81,"E08000035","Leeds"
"E02002332","Leeds 003",0.64,0.61,0.68,0.24,0.19,0.28,0.81,0.79,0.83,"E08000035","Leeds"
"E02002333","Leeds 004",0.68,0.64,0.72,0.2,0.15,0.25,0.85,0.82,0.87,"E08000035","Leeds"
"E02002334","Leeds 005",0.69,0.65,0.72,0.2,0.15,0.25,0.84,0.82,0.86,"E08000035","Leeds"
"E02002335","Leeds 006",0.69,0.64,0.74,0.18,0.12,0.23,0.85,0.82,0.88,"E08000035","Leeds"
"E02002336","Leeds 007",0.68,0.62,0.73,0.18,0.12,0.23,0.86,0.82,0.89,"E08000035","Leeds"
"E02002337","Leeds 008",0.69,0.65,0.73,0.18,0.13,0.23,0.86,0.83,0.88,"E08000035","Leeds"
"E02002338","Leeds 009",0.67,0.63,0.7,0.2,0.15,0.25,0.83,0.81,0.86,"E08000035","Leeds"
"E02002339","Leeds 010",0.62,0.58,0.66,0.25,0.2,0.3,0.79,0.76,0.82,"E08000035","Leeds"
"E02002340","Leeds 011",0.66,0.62,0.69,0.21,0.16,0.25,0.83,0.81,0.85,"E08000035","Leeds"
"E02002341","Leeds 012",0.67,0.63,0.71,0.18,0.13,0.23,0.85,0.82,0.87,"E08000035","Leeds"
"E02002342","Leeds 013",0.64,0.61,0.68,0.21,0.16,0.25,0.83,0.8,0.85,"E08000035","Leeds"
"E02002343","Leeds 014",0.66,0.63,0.7,0.19,0.13,0.23,0.84,0.81,0.86,"E08000035","Leeds"
"E02002344","Leeds 015",0.65,0.61,0.68,0.21,0.16,0.26,0.83,0.81,0.85,"E08000035","Leeds"
"E02002345","Leeds 016",0.68,0.63,0.71,0.18,0.12,0.23,0.85,0.83,0.88,"E08000035","Leeds"
"E02002346","Leeds 017",0.64,0.6,0.67,0.22,0.17,0.26,0.8,0.77,0.82,"E08000035","Leeds"
"E02002347","Leeds 018",0.6,0.56,0.64,0.27,0.22,0.31,0.75,0.72,0.78,"E08000035","Leeds"
"E02002348","Leeds 019",0.63,0.59,0.66,0.23,0.19,0.28,0.79,0.77,0.82,"E08000035","Leeds"
"E02002349","Leeds 020",0.68,0.64,0.71,0.19,0.13,0.24,0.84,0.81,0.86,"E08000035","Leeds"
"E02002350","Leeds 021",0.7,0.67,0.74,0.16,0.1,0.21,0.87,0.85,0.89,"E08000035","Leeds"
"E02002351","Leeds 022",0.64,0.61,0.68,0.2,0.15,0.25,0.82,0.8,0.85,"E08000035","Leeds"
"E02002352","Leeds 023",0.66,0.63,0.69,0.2,0.15,0.25,0.83,0.81,0.86,"E08000035","Leeds"
"E02002353","Leeds 024",0.69,0.66,0.72,0.18,0.13,0.23,0.84,0.82,0.86,"E08000035","Leeds"
"E02002354","Leeds 025",0.6,0.56,0.63,0.26,0.21,0.3,0.77,0.75,0.8,"E08000035","Leeds"
"E02002356","Leeds 027",0.69,0.65,0.73,0.18,0.12,0.23,0.86,0.83,0.88,"E08000035","Leeds"
"E02002357","Leeds 028",0.69,0.65,0.72,0.19,0.13,0.24,0.84,0.81,0.86,"E08000035","Leeds"
"E02002358","Leeds 029",0.54,0.51,0.57,0.28,0.24,0.32,0.72,0.7,0.74,"E08000035","Leeds"
"E02002359","Leeds 030",0.68,0.64,0.71,0.19,0.14,0.24,0.84,0.81,0.86,"E08000035","Leeds"
"E02002360","Leeds 031",0.67,0.64,0.7,0.19,0.14,0.24,0.83,0.81,0.84,"E08000035","Leeds"
"E02002361","Leeds 032",0.65,0.62,0.68,0.22,0.17,0.27,0.81,0.79,0.83,"E08000035","Leeds"
"E02002362","Leeds 033",0.59,0.56,0.62,0.29,0.24,0.33,0.74,0.71,0.76,"E08000035","Leeds"
"E02002363","Leeds 034",0.72,0.69,0.74,0.16,0.11,0.21,0.86,0.84,0.87,"E08000035","Leeds"
"E02002364","Leeds 035",0.49,0.45,0.53,0.38,0.34,0.42,0.63,0.59,0.66,"E08000035","Leeds"
"E02002366","Leeds 037",0.56,0.52,0.59,0.29,0.24,0.33,0.74,0.72,0.77,"E08000035","Leeds"
"E02002367","Leeds 038",0.56,0.52,0.6,0.3,0.25,0.34,0.72,0.68,0.74,"E08000035","Leeds"
"E02002368","Leeds 039",0.66,0.63,0.7,0.2,0.15,0.25,0.81,0.79,0.83,"E08000035","Leeds"
"E02002369","Leeds 040",0.49,0.46,0.53,0.38,0.33,0.42,0.63,0.6,0.66,"E08000035","Leeds"
"E02002370","Leeds 041",0.52,0.48,0.55,0.32,0.28,0.37,0.68,0.65,0.71,"E08000035","Leeds"
"E02002371","Leeds 042",0.57,0.53,0.6,0.28,0.24,0.33,0.73,0.7,0.76,"E08000035","Leeds"
"E02002373","Leeds 044",0.8,0.77,0.82,0.12,0.06,0.17,0.88,0.86,0.9,"E08000035","Leeds"
"E02002374","Leeds 045",0.67,0.64,0.7,0.21,0.16,0.26,0.8,0.78,0.83,"E08000035","Leeds"
"E02002375","Leeds 046",0.61,0.57,0.65,0.27,0.22,0.32,0.74,0.71,0.77,"E08000035","Leeds"
"E02002376","Leeds 047",0.48,0.44,0.52,0.4,0.36,0.44,0.6,0.57,0.63,"E08000035","Leeds"
"E02002377","Leeds 048",0.47,0.43,0.51,0.35,0.3,0.39,0.63,0.6,0.67,"E08000035","Leeds"
"E02002379","Leeds 050",0.49,0.45,0.53,0.36,0.31,0.4,0.63,0.6,0.66,"E08000035","Leeds"
"E02002380","Leeds 051",0.59,0.56,0.61,0.29,0.25,0.33,0.75,0.73,0.77,"E08000035","Leeds"
"E02002381","Leeds 052",0.63,0.59,0.66,0.25,0.2,0.29,0.77,0.75,0.8,"E08000035","Leeds"
"E02002382","Leeds 053",0.5,0.46,0.54,0.36,0.32,0.41,0.62,0.59,0.66,"E08000035","Leeds"
"E02002383","Leeds 054",0.75,0.72,0.78,0.15,0.09,0.2,0.84,0.82,0.86,"E08000035","Leeds"
"E02002384","Leeds 055",0.63,0.59,0.66,0.25,0.2,0.3,0.75,0.72,0.78,"E08000035","Leeds"
"E02002385","Leeds 056",0.71,0.68,0.74,0.18,0.12,0.23,0.82,0.8,0.84,"E08000035","Leeds"
"E02002386","Leeds 057",0.6,0.56,0.64,0.26,0.2,0.3,0.79,0.75,0.81,"E08000035","Leeds"
"E02002387","Leeds 058",0.56,0.52,0.6,0.32,0.28,0.37,0.7,0.67,0.73,"E08000035","Leeds"
"E02002388","Leeds 059",0.58,0.55,0.62,0.28,0.24,0.33,0.73,0.7,0.75,"E08000035","Leeds"
"E02002389","Leeds 060",0.48,0.43,0.52,0.4,0.35,0.44,0.64,0.6,0.67,"E08000035","Leeds"
"E02002390","Leeds 061",0.55,0.52,0.59,0.29,0.24,0.33,0.72,0.69,0.74,"E08000035","Leeds"
"E02002391","Leeds 062",0.64,0.6,0.67,0.24,0.19,0.28,0.78,0.76,0.81,"E08000035","Leeds"
"E02002392","Leeds 063",0.75,0.72,0.78,0.16,0.1,0.21,0.83,0.81,0.85,"E08000035","Leeds"
"E02002393","Leeds 064",0.5,0.46,0.54,0.36,0.31,0.41,0.63,0.59,0.66,"E08000035","Leeds"
"E02002394","Leeds 065",0.5,0.47,0.54,0.38,0.34,0.42,0.64,0.6,0.67,"E08000035","Leeds"
"E02002395","Leeds 066",0.55,0.51,0.59,0.29,0.25,0.34,0.73,0.7,0.76,"E08000035","Leeds"
"E02002396","Leeds 067",0.59,0.56,0.63,0.28,0.24,0.33,0.74,0.71,0.77,"E08000035","Leeds"
"E02002397","Leeds 068",0.59,0.56,0.62,0.27,0.23,0.32,0.75,0.72,0.77,"E08000035","Leeds"
"E02002398","Leeds 069",0.61,0.57,0.64,0.24,0.2,0.29,0.79,0.76,0.81,"E08000035","Leeds"
"E02002399","Leeds 070",0.53,0.5,0.57,0.33,0.29,0.37,0.69,0.66,0.72,"E08000035","Leeds"
"E02002400","Leeds 071",0.53,0.49,0.57,0.34,0.29,0.38,0.67,0.63,0.7,"E08000035","Leeds"
"E02002401","Leeds 072",0.5,0.46,0.54,0.37,0.33,0.41,0.64,0.61,0.67,"E08000035","Leeds"
"E02002402","Leeds 073",0.66,0.63,0.68,0.19,0.14,0.23,0.84,0.82,0.86,"E08000035","Leeds"
"E02002403","Leeds 074",0.63,0.6,0.66,0.23,0.18,0.27,0.8,0.78,0.83,"E08000035","Leeds"
"E02002404","Leeds 075",0.63,0.6,0.67,0.25,0.2,0.29,0.76,0.73,0.79,"E08000035","Leeds"
"E02002405","Leeds 076",0.61,0.57,0.64,0.24,0.19,0.29,0.8,0.77,0.82,"E08000035","Leeds"
"E02002406","Leeds 077",0.66,0.63,0.69,0.21,0.16,0.26,0.82,0.79,0.84,"E08000035","Leeds"
"E02002407","Leeds 078",0.53,0.49,0.57,0.34,0.3,0.38,0.67,0.64,0.71,"E08000035","Leeds"
"E02002408","Leeds 079",0.63,0.59,0.66,0.24,0.19,0.29,0.8,0.77,0.82,"E08000035","Leeds"
"E02002409","Leeds 080",0.55,0.5,0.59,0.31,0.26,0.36,0.71,0.67,0.75,"E08000035","Leeds"
"E02002410","Leeds 081",0.56,0.53,0.6,0.29,0.24,0.33,0.73,0.7,0.76,"E08000035","Leeds"
"E02002411","Leeds 082",0.58,0.54,0.62,0.29,0.24,0.33,0.71,0.67,0.74,"E08000035","Leeds"
"E02002412","Leeds 083",0.58,0.54,0.62,0.28,0.24,0.33,0.73,0.7,0.76,"E08000035","Leeds"
"E02002414","Leeds 085",0.52,0.49,0.56,0.34,0.29,0.38,0.67,0.64,0.7,"E08000035","Leeds"
"E02002415","Leeds 086",0.51,0.47,0.55,0.35,0.31,0.39,0.65,0.61,0.68,"E08000035","Leeds"
"E02002416","Leeds 087",0.59,0.54,0.63,0.29,0.23,0.33,0.76,0.72,0.79,"E08000035","Leeds"
"E02002417","Leeds 088",0.62,0.58,0.67,0.25,0.2,0.3,0.78,0.75,0.81,"E08000035","Leeds"
"E02002418","Leeds 089",0.62,0.59,0.64,0.24,0.2,0.28,0.78,0.76,0.8,"E08000035","Leeds"
"E02002419","Leeds 090",0.51,0.48,0.55,0.35,0.3,0.39,0.67,0.64,0.7,"E08000035","Leeds"
"E02002420","Leeds 091",0.56,0.52,0.59,0.32,0.27,0.36,0.72,0.69,0.75,"E08000035","Leeds"
"E02002421","Leeds 092",0.51,0.47,0.54,0.37,0.33,0.4,0.66,0.63,0.68,"E08000035","Leeds"
"E02002422","Leeds 093",0.61,0.58,0.65,0.24,0.19,0.28,0.79,0.77,0.81,"E08000035","Leeds"
"E02002423","Leeds 094",0.53,0.49,0.56,0.34,0.3,0.38,0.69,0.66,0.72,"E08000035","Leeds"
"E02002424","Leeds 095",0.61,0.58,0.64,0.26,0.21,0.3,0.77,0.74,0.79,"E08000035","Leeds"
