"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002726","North East Lincolnshire 001",0.52,0.49,0.55,0.32,0.28,0.36,0.7,0.67,0.72,"E06000012","North East Lincolnshire"
"E02002727","North East Lincolnshire 002",0.45,0.41,0.49,0.42,0.37,0.46,0.63,0.59,0.66,"E06000012","North East Lincolnshire"
"E02002728","North East Lincolnshire 003",0.53,0.48,0.56,0.35,0.3,0.39,0.7,0.66,0.73,"E06000012","North East Lincolnshire"
"E02002729","North East Lincolnshire 004",0.53,0.5,0.57,0.32,0.27,0.36,0.73,0.7,0.76,"E06000012","North East Lincolnshire"
"E02002730","North East Lincolnshire 005",0.52,0.48,0.55,0.33,0.29,0.37,0.69,0.66,0.72,"E06000012","North East Lincolnshire"
"E02002731","North East Lincolnshire 006",0.52,0.48,0.55,0.34,0.3,0.39,0.68,0.65,0.71,"E06000012","North East Lincolnshire"
"E02002732","North East Lincolnshire 007",0.6,0.56,0.63,0.24,0.19,0.29,0.8,0.77,0.82,"E06000012","North East Lincolnshire"
"E02002733","North East Lincolnshire 008",0.59,0.55,0.63,0.28,0.23,0.32,0.78,0.75,0.81,"E06000012","North East Lincolnshire"
"E02002734","North East Lincolnshire 009",0.54,0.5,0.57,0.32,0.27,0.36,0.74,0.71,0.77,"E06000012","North East Lincolnshire"
"E02002735","North East Lincolnshire 010",0.58,0.54,0.62,0.27,0.22,0.32,0.76,0.73,0.79,"E06000012","North East Lincolnshire"
"E02002736","North East Lincolnshire 011",0.57,0.52,0.62,0.29,0.24,0.34,0.73,0.69,0.76,"E06000012","North East Lincolnshire"
"E02002737","North East Lincolnshire 012",0.57,0.53,0.62,0.27,0.22,0.32,0.75,0.72,0.79,"E06000012","North East Lincolnshire"
"E02002738","North East Lincolnshire 013",0.55,0.51,0.59,0.3,0.25,0.35,0.73,0.7,0.76,"E06000012","North East Lincolnshire"
"E02002739","North East Lincolnshire 014",0.59,0.56,0.63,0.28,0.24,0.33,0.77,0.74,0.79,"E06000012","North East Lincolnshire"
"E02002740","North East Lincolnshire 015",0.53,0.48,0.58,0.33,0.28,0.38,0.7,0.66,0.74,"E06000012","North East Lincolnshire"
"E02002741","North East Lincolnshire 016",0.63,0.59,0.67,0.23,0.18,0.28,0.81,0.77,0.84,"E06000012","North East Lincolnshire"
"E02002742","North East Lincolnshire 017",0.63,0.59,0.66,0.24,0.2,0.29,0.81,0.78,0.83,"E06000012","North East Lincolnshire"
"E02002743","North East Lincolnshire 018",0.54,0.5,0.58,0.32,0.27,0.37,0.75,0.71,0.78,"E06000012","North East Lincolnshire"
"E02002744","North East Lincolnshire 019",0.5,0.46,0.54,0.37,0.32,0.41,0.65,0.61,0.68,"E06000012","North East Lincolnshire"
"E02002745","North East Lincolnshire 020",0.58,0.54,0.62,0.27,0.21,0.31,0.8,0.77,0.83,"E06000012","North East Lincolnshire"
"E02002746","North East Lincolnshire 021",0.57,0.53,0.61,0.28,0.23,0.32,0.77,0.75,0.8,"E06000012","North East Lincolnshire"
"E02002747","North East Lincolnshire 022",0.59,0.55,0.64,0.25,0.2,0.3,0.8,0.77,0.83,"E06000012","North East Lincolnshire"
"E02002748","North East Lincolnshire 023",0.59,0.54,0.64,0.25,0.2,0.3,0.8,0.77,0.83,"E06000012","North East Lincolnshire"
