"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002749","North Lincolnshire 001",0.54,0.51,0.57,0.31,0.26,0.34,0.72,0.69,0.73,"E06000013","North Lincolnshire"
"E02002750","North Lincolnshire 002",0.55,0.53,0.58,0.3,0.26,0.34,0.7,0.68,0.71,"E06000013","North Lincolnshire"
"E02002751","North Lincolnshire 003",0.6,0.57,0.62,0.26,0.21,0.3,0.76,0.74,0.78,"E06000013","North Lincolnshire"
"E02002752","North Lincolnshire 004",0.55,0.52,0.58,0.3,0.25,0.34,0.71,0.69,0.73,"E06000013","North Lincolnshire"
"E02002753","North Lincolnshire 005",0.55,0.51,0.59,0.31,0.26,0.35,0.74,0.71,0.77,"E06000013","North Lincolnshire"
"E02002754","North Lincolnshire 006",0.59,0.56,0.62,0.28,0.23,0.32,0.74,0.71,0.76,"E06000013","North Lincolnshire"
"E02002755","North Lincolnshire 007",0.53,0.5,0.57,0.33,0.29,0.37,0.68,0.65,0.71,"E06000013","North Lincolnshire"
"E02002756","North Lincolnshire 008",0.52,0.49,0.55,0.36,0.32,0.4,0.65,0.62,0.68,"E06000013","North Lincolnshire"
"E02002757","North Lincolnshire 009",0.56,0.53,0.59,0.3,0.25,0.34,0.73,0.7,0.75,"E06000013","North Lincolnshire"
"E02002758","North Lincolnshire 010",0.56,0.52,0.59,0.31,0.26,0.35,0.71,0.68,0.74,"E06000013","North Lincolnshire"
"E02002759","North Lincolnshire 011",0.59,0.56,0.63,0.26,0.21,0.3,0.78,0.75,0.8,"E06000013","North Lincolnshire"
"E02002760","North Lincolnshire 012",0.59,0.56,0.62,0.27,0.22,0.32,0.76,0.73,0.78,"E06000013","North Lincolnshire"
"E02002761","North Lincolnshire 013",0.59,0.55,0.63,0.26,0.21,0.31,0.77,0.74,0.8,"E06000013","North Lincolnshire"
"E02002762","North Lincolnshire 014",0.54,0.51,0.57,0.32,0.28,0.36,0.71,0.68,0.74,"E06000013","North Lincolnshire"
"E02002763","North Lincolnshire 015",0.53,0.5,0.57,0.33,0.29,0.37,0.69,0.67,0.72,"E06000013","North Lincolnshire"
"E02002764","North Lincolnshire 016",0.52,0.49,0.56,0.33,0.29,0.37,0.69,0.66,0.72,"E06000013","North Lincolnshire"
"E02002765","North Lincolnshire 017",0.53,0.49,0.56,0.34,0.3,0.38,0.7,0.68,0.73,"E06000013","North Lincolnshire"
"E02002766","North Lincolnshire 018",0.6,0.57,0.63,0.26,0.21,0.3,0.79,0.76,0.81,"E06000013","North Lincolnshire"
"E02002767","North Lincolnshire 019",0.6,0.56,0.63,0.26,0.21,0.3,0.77,0.75,0.8,"E06000013","North Lincolnshire"
"E02002768","North Lincolnshire 020",0.65,0.63,0.68,0.23,0.18,0.27,0.8,0.78,0.82,"E06000013","North Lincolnshire"
"E02002769","North Lincolnshire 021",0.62,0.59,0.66,0.25,0.2,0.29,0.8,0.77,0.83,"E06000013","North Lincolnshire"
"E02002770","North Lincolnshire 022",0.64,0.6,0.67,0.24,0.19,0.28,0.79,0.77,0.82,"E06000013","North Lincolnshire"
"E02002771","North Lincolnshire 023",0.61,0.58,0.65,0.25,0.2,0.3,0.78,0.76,0.8,"E06000013","North Lincolnshire"
