"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005068","Maidstone 001",0.63,0.57,0.68,0.21,0.15,0.27,0.81,0.77,0.84,"E07000110","Maidstone"
"E02005069","Maidstone 002",0.62,0.59,0.64,0.23,0.19,0.28,0.8,0.78,0.82,"E07000110","Maidstone"
"E02005070","Maidstone 003",0.61,0.58,0.64,0.25,0.2,0.29,0.79,0.76,0.81,"E07000110","Maidstone"
"E02005071","Maidstone 004",0.63,0.59,0.66,0.25,0.2,0.3,0.75,0.72,0.78,"E07000110","Maidstone"
"E02005072","Maidstone 005",0.65,0.62,0.68,0.2,0.15,0.25,0.83,0.81,0.85,"E07000110","Maidstone"
"E02005073","Maidstone 006",0.65,0.62,0.68,0.21,0.16,0.26,0.79,0.76,0.81,"E07000110","Maidstone"
"E02005074","Maidstone 007",0.64,0.61,0.67,0.22,0.17,0.27,0.82,0.8,0.83,"E07000110","Maidstone"
"E02005075","Maidstone 008",0.64,0.61,0.68,0.23,0.18,0.27,0.77,0.75,0.79,"E07000110","Maidstone"
"E02005076","Maidstone 009",0.61,0.57,0.65,0.27,0.22,0.31,0.74,0.71,0.77,"E07000110","Maidstone"
"E02005077","Maidstone 010",0.57,0.53,0.61,0.29,0.24,0.33,0.73,0.7,0.76,"E07000110","Maidstone"
"E02005078","Maidstone 011",0.62,0.58,0.65,0.25,0.2,0.3,0.78,0.75,0.81,"E07000110","Maidstone"
"E02005079","Maidstone 012",0.61,0.58,0.65,0.24,0.19,0.29,0.8,0.78,0.82,"E07000110","Maidstone"
"E02005080","Maidstone 013",0.49,0.45,0.52,0.38,0.34,0.42,0.66,0.62,0.69,"E07000110","Maidstone"
"E02005081","Maidstone 014",0.61,0.56,0.65,0.26,0.21,0.31,0.77,0.74,0.8,"E07000110","Maidstone"
"E02005082","Maidstone 015",0.62,0.57,0.66,0.24,0.18,0.29,0.79,0.76,0.82,"E07000110","Maidstone"
"E02005083","Maidstone 016",0.6,0.56,0.63,0.27,0.22,0.31,0.76,0.74,0.78,"E07000110","Maidstone"
"E02005084","Maidstone 017",0.64,0.6,0.68,0.22,0.17,0.27,0.81,0.78,0.83,"E07000110","Maidstone"
"E02005085","Maidstone 018",0.63,0.58,0.67,0.22,0.17,0.27,0.8,0.76,0.82,"E07000110","Maidstone"
"E02005086","Maidstone 019",0.59,0.55,0.63,0.24,0.19,0.29,0.77,0.74,0.8,"E07000110","Maidstone"
