"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004015","South Lakeland 001",0.75,0.71,0.79,0.16,0.1,0.21,0.87,0.84,0.9,"E07000031","South Lakeland"
"E02004016","South Lakeland 002",0.74,0.7,0.78,0.16,0.1,0.21,0.86,0.83,0.88,"E07000031","South Lakeland"
"E02004017","South Lakeland 003",0.73,0.69,0.77,0.17,0.12,0.22,0.85,0.82,0.87,"E07000031","South Lakeland"
"E02004018","South Lakeland 004",0.75,0.72,0.78,0.17,0.12,0.22,0.85,0.82,0.87,"E07000031","South Lakeland"
"E02004019","South Lakeland 005",0.7,0.66,0.74,0.2,0.15,0.25,0.83,0.8,0.86,"E07000031","South Lakeland"
"E02004020","South Lakeland 006",0.73,0.7,0.76,0.17,0.12,0.22,0.85,0.83,0.87,"E07000031","South Lakeland"
"E02004021","South Lakeland 007",0.75,0.71,0.79,0.16,0.1,0.21,0.86,0.84,0.89,"E07000031","South Lakeland"
"E02004022","South Lakeland 008",0.73,0.69,0.76,0.18,0.12,0.22,0.86,0.83,0.88,"E07000031","South Lakeland"
"E02004023","South Lakeland 009",0.72,0.68,0.75,0.19,0.13,0.24,0.84,0.82,0.86,"E07000031","South Lakeland"
"E02004024","South Lakeland 010",0.73,0.69,0.77,0.17,0.11,0.22,0.86,0.83,0.88,"E07000031","South Lakeland"
"E02004025","South Lakeland 011",0.72,0.69,0.74,0.19,0.13,0.23,0.83,0.82,0.85,"E07000031","South Lakeland"
"E02004026","South Lakeland 012",0.66,0.64,0.69,0.21,0.16,0.26,0.82,0.8,0.84,"E07000031","South Lakeland"
"E02004027","South Lakeland 013",0.7,0.67,0.72,0.2,0.16,0.25,0.81,0.79,0.82,"E07000031","South Lakeland"
"E02004028","South Lakeland 014",0.67,0.64,0.71,0.21,0.16,0.26,0.84,0.82,0.86,"E07000031","South Lakeland"
