"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000784","Richmond upon Thames 001",0.72,0.69,0.74,0.17,0.11,0.21,0.88,0.86,0.89,"E09000027","Richmond upon Thames"
"E02000785","Richmond upon Thames 002",0.73,0.71,0.75,0.15,0.1,0.2,0.9,0.88,0.91,"E09000027","Richmond upon Thames"
"E02000786","Richmond upon Thames 003",0.74,0.72,0.76,0.14,0.09,0.19,0.89,0.88,0.9,"E09000027","Richmond upon Thames"
"E02000787","Richmond upon Thames 004",0.71,0.69,0.73,0.17,0.12,0.22,0.87,0.86,0.88,"E09000027","Richmond upon Thames"
"E02000788","Richmond upon Thames 005",0.75,0.73,0.77,0.13,0.08,0.18,0.9,0.89,0.91,"E09000027","Richmond upon Thames"
"E02000789","Richmond upon Thames 006",0.71,0.68,0.73,0.17,0.11,0.21,0.88,0.86,0.89,"E09000027","Richmond upon Thames"
"E02000790","Richmond upon Thames 007",0.77,0.75,0.79,0.13,0.07,0.18,0.9,0.89,0.91,"E09000027","Richmond upon Thames"
"E02000791","Richmond upon Thames 008",0.76,0.75,0.78,0.13,0.07,0.18,0.91,0.9,0.92,"E09000027","Richmond upon Thames"
"E02000792","Richmond upon Thames 009",0.75,0.74,0.77,0.13,0.07,0.18,0.9,0.89,0.91,"E09000027","Richmond upon Thames"
"E02000793","Richmond upon Thames 010",0.66,0.64,0.68,0.2,0.15,0.24,0.83,0.82,0.85,"E09000027","Richmond upon Thames"
"E02000794","Richmond upon Thames 011",0.72,0.69,0.74,0.15,0.1,0.2,0.88,0.86,0.89,"E09000027","Richmond upon Thames"
"E02000795","Richmond upon Thames 012",0.72,0.69,0.74,0.14,0.09,0.19,0.9,0.88,0.91,"E09000027","Richmond upon Thames"
"E02000796","Richmond upon Thames 013",0.6,0.57,0.62,0.25,0.21,0.29,0.78,0.76,0.8,"E09000027","Richmond upon Thames"
"E02000797","Richmond upon Thames 014",0.78,0.77,0.8,0.12,0.06,0.17,0.91,0.9,0.91,"E09000027","Richmond upon Thames"
"E02000798","Richmond upon Thames 015",0.7,0.68,0.73,0.16,0.11,0.21,0.87,0.85,0.88,"E09000027","Richmond upon Thames"
"E02000799","Richmond upon Thames 016",0.77,0.75,0.78,0.13,0.08,0.18,0.9,0.89,0.91,"E09000027","Richmond upon Thames"
"E02000800","Richmond upon Thames 017",0.7,0.66,0.73,0.18,0.12,0.22,0.85,0.83,0.87,"E09000027","Richmond upon Thames"
"E02000801","Richmond upon Thames 018",0.75,0.71,0.78,0.14,0.08,0.19,0.9,0.88,0.91,"E09000027","Richmond upon Thames"
"E02000802","Richmond upon Thames 019",0.73,0.69,0.76,0.16,0.11,0.21,0.88,0.86,0.9,"E09000027","Richmond upon Thames"
"E02000803","Richmond upon Thames 020",0.63,0.59,0.67,0.23,0.18,0.28,0.81,0.79,0.84,"E09000027","Richmond upon Thames"
"E02000804","Richmond upon Thames 021",0.74,0.71,0.76,0.16,0.1,0.21,0.89,0.87,0.9,"E09000027","Richmond upon Thames"
"E02000805","Richmond upon Thames 022",0.73,0.69,0.77,0.16,0.1,0.21,0.88,0.85,0.89,"E09000027","Richmond upon Thames"
"E02000806","Richmond upon Thames 023",0.7,0.65,0.75,0.18,0.12,0.24,0.86,0.83,0.89,"E09000027","Richmond upon Thames"
