"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000895","Waltham Forest 001",0.58,0.52,0.63,0.29,0.23,0.34,0.77,0.72,0.81,"E09000031","Waltham Forest"
"E02000896","Waltham Forest 002",0.67,0.62,0.72,0.2,0.14,0.25,0.83,0.8,0.87,"E09000031","Waltham Forest"
"E02000897","Waltham Forest 003",0.6,0.55,0.64,0.26,0.2,0.3,0.78,0.74,0.81,"E09000031","Waltham Forest"
"E02000898","Waltham Forest 004",0.59,0.54,0.64,0.26,0.21,0.31,0.77,0.73,0.81,"E09000031","Waltham Forest"
"E02000899","Waltham Forest 005",0.59,0.53,0.63,0.29,0.23,0.34,0.77,0.73,0.8,"E09000031","Waltham Forest"
"E02000900","Waltham Forest 006",0.56,0.51,0.61,0.31,0.25,0.36,0.73,0.69,0.77,"E09000031","Waltham Forest"
"E02000901","Waltham Forest 007",0.66,0.62,0.7,0.21,0.15,0.25,0.83,0.8,0.85,"E09000031","Waltham Forest"
"E02000902","Waltham Forest 008",0.59,0.55,0.64,0.27,0.21,0.31,0.76,0.73,0.8,"E09000031","Waltham Forest"
"E02000903","Waltham Forest 009",0.56,0.51,0.6,0.31,0.26,0.36,0.71,0.67,0.75,"E09000031","Waltham Forest"
"E02000904","Waltham Forest 010",0.62,0.57,0.66,0.23,0.18,0.28,0.78,0.75,0.81,"E09000031","Waltham Forest"
"E02000905","Waltham Forest 011",0.62,0.58,0.67,0.24,0.19,0.29,0.79,0.75,0.82,"E09000031","Waltham Forest"
"E02000906","Waltham Forest 012",0.63,0.59,0.66,0.23,0.18,0.28,0.79,0.76,0.81,"E09000031","Waltham Forest"
"E02000907","Waltham Forest 013",0.59,0.55,0.63,0.28,0.24,0.33,0.74,0.71,0.77,"E09000031","Waltham Forest"
"E02000908","Waltham Forest 014",0.61,0.56,0.66,0.26,0.2,0.31,0.76,0.73,0.8,"E09000031","Waltham Forest"
"E02000909","Waltham Forest 015",0.67,0.63,0.72,0.2,0.14,0.25,0.82,0.79,0.85,"E09000031","Waltham Forest"
"E02000910","Waltham Forest 016",0.65,0.61,0.69,0.22,0.17,0.27,0.8,0.77,0.83,"E09000031","Waltham Forest"
"E02000911","Waltham Forest 017",0.61,0.57,0.65,0.25,0.2,0.3,0.77,0.74,0.8,"E09000031","Waltham Forest"
"E02000912","Waltham Forest 018",0.59,0.54,0.65,0.28,0.22,0.33,0.74,0.69,0.78,"E09000031","Waltham Forest"
"E02000913","Waltham Forest 019",0.63,0.59,0.67,0.23,0.18,0.28,0.79,0.76,0.81,"E09000031","Waltham Forest"
"E02000914","Waltham Forest 020",0.58,0.53,0.63,0.28,0.23,0.33,0.74,0.69,0.78,"E09000031","Waltham Forest"
"E02000915","Waltham Forest 021",0.7,0.65,0.74,0.19,0.13,0.24,0.82,0.78,0.85,"E09000031","Waltham Forest"
"E02000916","Waltham Forest 022",0.6,0.54,0.65,0.27,0.21,0.32,0.75,0.71,0.79,"E09000031","Waltham Forest"
"E02000917","Waltham Forest 023",0.67,0.62,0.72,0.21,0.16,0.26,0.79,0.76,0.83,"E09000031","Waltham Forest"
"E02000918","Waltham Forest 024",0.66,0.61,0.71,0.22,0.16,0.27,0.8,0.76,0.83,"E09000031","Waltham Forest"
"E02000919","Waltham Forest 025",0.66,0.61,0.71,0.22,0.16,0.27,0.79,0.75,0.82,"E09000031","Waltham Forest"
"E02000920","Waltham Forest 026",0.62,0.56,0.68,0.26,0.2,0.32,0.75,0.7,0.8,"E09000031","Waltham Forest"
"E02000921","Waltham Forest 027",0.59,0.53,0.64,0.28,0.22,0.33,0.74,0.69,0.78,"E09000031","Waltham Forest"
"E02000922","Waltham Forest 028",0.62,0.57,0.67,0.25,0.2,0.31,0.77,0.72,0.81,"E09000031","Waltham Forest"
