"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003549","Southampton 001",0.7,0.66,0.73,0.18,0.12,0.23,0.83,0.81,0.86,"E06000045","Southampton"
"E02003550","Southampton 002",0.6,0.55,0.63,0.25,0.2,0.3,0.77,0.74,0.8,"E06000045","Southampton"
"E02003551","Southampton 003",0.63,0.59,0.67,0.23,0.18,0.28,0.77,0.74,0.8,"E06000045","Southampton"
"E02003552","Southampton 004",0.54,0.5,0.58,0.29,0.25,0.34,0.73,0.69,0.76,"E06000045","Southampton"
"E02003553","Southampton 005",0.65,0.61,0.69,0.22,0.16,0.27,0.77,0.74,0.8,"E06000045","Southampton"
"E02003554","Southampton 006",0.66,0.62,0.69,0.21,0.16,0.26,0.82,0.8,0.84,"E06000045","Southampton"
"E02003555","Southampton 007",0.55,0.51,0.59,0.3,0.25,0.34,0.74,0.7,0.77,"E06000045","Southampton"
"E02003556","Southampton 008",0.57,0.53,0.61,0.26,0.21,0.31,0.76,0.73,0.79,"E06000045","Southampton"
"E02003557","Southampton 009",0.76,0.72,0.79,0.14,0.08,0.19,0.88,0.86,0.9,"E06000045","Southampton"
"E02003558","Southampton 010",0.59,0.54,0.63,0.29,0.24,0.33,0.75,0.71,0.78,"E06000045","Southampton"
"E02003559","Southampton 011",0.71,0.67,0.74,0.18,0.12,0.23,0.85,0.83,0.87,"E06000045","Southampton"
"E02003560","Southampton 012",0.52,0.48,0.56,0.34,0.29,0.38,0.7,0.67,0.72,"E06000045","Southampton"
"E02003561","Southampton 013",0.7,0.66,0.73,0.19,0.14,0.24,0.82,0.8,0.84,"E06000045","Southampton"
"E02003562","Southampton 014",0.65,0.61,0.68,0.19,0.14,0.23,0.83,0.8,0.85,"E06000045","Southampton"
"E02003563","Southampton 015",0.6,0.57,0.63,0.27,0.22,0.31,0.77,0.75,0.79,"E06000045","Southampton"
"E02003564","Southampton 016",0.56,0.52,0.59,0.28,0.24,0.33,0.74,0.71,0.77,"E06000045","Southampton"
"E02003565","Southampton 017",0.76,0.73,0.78,0.15,0.09,0.2,0.85,0.83,0.87,"E06000045","Southampton"
"E02003566","Southampton 018",0.55,0.52,0.58,0.29,0.24,0.33,0.74,0.72,0.76,"E06000045","Southampton"
"E02003567","Southampton 019",0.57,0.54,0.6,0.29,0.25,0.33,0.75,0.72,0.77,"E06000045","Southampton"
"E02003568","Southampton 020",0.75,0.72,0.77,0.15,0.1,0.2,0.86,0.85,0.88,"E06000045","Southampton"
"E02003569","Southampton 021",0.66,0.63,0.69,0.22,0.17,0.26,0.8,0.78,0.82,"E06000045","Southampton"
"E02003570","Southampton 022",0.59,0.55,0.62,0.27,0.22,0.31,0.73,0.7,0.75,"E06000045","Southampton"
"E02003571","Southampton 023",0.74,0.71,0.76,0.17,0.11,0.21,0.85,0.83,0.87,"E06000045","Southampton"
"E02003572","Southampton 024",0.62,0.58,0.65,0.22,0.18,0.27,0.8,0.78,0.82,"E06000045","Southampton"
"E02003573","Southampton 025",0.52,0.49,0.56,0.3,0.26,0.34,0.71,0.69,0.74,"E06000045","Southampton"
"E02003574","Southampton 026",0.58,0.54,0.61,0.26,0.21,0.3,0.77,0.74,0.79,"E06000045","Southampton"
"E02003575","Southampton 027",0.54,0.51,0.57,0.3,0.26,0.34,0.71,0.68,0.73,"E06000045","Southampton"
"E02003576","Southampton 028",0.6,0.58,0.63,0.26,0.22,0.3,0.76,0.74,0.78,"E06000045","Southampton"
"E02003577","Southampton 029",0.68,0.66,0.71,0.19,0.14,0.24,0.8,0.78,0.82,"E06000045","Southampton"
"E02003578","Southampton 030",0.58,0.53,0.62,0.27,0.21,0.31,0.76,0.72,0.79,"E06000045","Southampton"
"E02003579","Southampton 031",0.63,0.59,0.66,0.26,0.21,0.3,0.78,0.75,0.8,"E06000045","Southampton"
"E02003580","Southampton 032",0.53,0.49,0.57,0.32,0.28,0.36,0.69,0.66,0.73,"E06000045","Southampton"
