"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006217","Tamworth 001",0.6,0.57,0.63,0.25,0.2,0.29,0.79,0.77,0.82,"E07000199","Tamworth"
"E02006218","Tamworth 002",0.56,0.52,0.59,0.3,0.25,0.34,0.75,0.72,0.78,"E07000199","Tamworth"
"E02006219","Tamworth 003",0.6,0.56,0.64,0.25,0.2,0.29,0.77,0.74,0.79,"E07000199","Tamworth"
"E02006220","Tamworth 004",0.55,0.52,0.59,0.28,0.24,0.32,0.75,0.72,0.78,"E07000199","Tamworth"
"E02006221","Tamworth 005",0.6,0.57,0.64,0.24,0.19,0.28,0.79,0.76,0.81,"E07000199","Tamworth"
"E02006222","Tamworth 006",0.55,0.51,0.58,0.31,0.26,0.35,0.73,0.7,0.76,"E07000199","Tamworth"
"E02006223","Tamworth 007",0.53,0.49,0.56,0.33,0.29,0.38,0.68,0.65,0.72,"E07000199","Tamworth"
"E02006224","Tamworth 008",0.6,0.57,0.63,0.24,0.19,0.28,0.77,0.75,0.8,"E07000199","Tamworth"
"E02006225","Tamworth 009",0.57,0.53,0.6,0.27,0.22,0.31,0.76,0.74,0.79,"E07000199","Tamworth"
"E02006226","Tamworth 010",0.59,0.56,0.62,0.26,0.21,0.3,0.76,0.73,0.78,"E07000199","Tamworth"
