"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004078","Erewash 001",0.55,0.52,0.58,0.28,0.23,0.32,0.73,0.7,0.75,"E07000036","Erewash"
"E02004080","Erewash 003",0.61,0.58,0.64,0.25,0.21,0.29,0.78,0.76,0.81,"E07000036","Erewash"
"E02004081","Erewash 004",0.67,0.63,0.7,0.2,0.14,0.24,0.83,0.8,0.85,"E07000036","Erewash"
"E02004082","Erewash 005",0.66,0.62,0.69,0.19,0.14,0.24,0.84,0.82,0.86,"E07000036","Erewash"
"E02004083","Erewash 006",0.62,0.59,0.65,0.22,0.17,0.26,0.8,0.77,0.82,"E07000036","Erewash"
"E02004084","Erewash 007",0.56,0.53,0.58,0.28,0.24,0.32,0.76,0.73,0.78,"E07000036","Erewash"
"E02004085","Erewash 008",0.62,0.58,0.65,0.22,0.17,0.26,0.81,0.78,0.83,"E07000036","Erewash"
"E02004086","Erewash 009",0.66,0.63,0.69,0.21,0.16,0.25,0.84,0.81,0.85,"E07000036","Erewash"
"E02004087","Erewash 010",0.57,0.53,0.6,0.27,0.22,0.31,0.75,0.72,0.77,"E07000036","Erewash"
"E02004088","Erewash 011",0.65,0.61,0.68,0.2,0.14,0.24,0.82,0.8,0.84,"E07000036","Erewash"
"E02004089","Erewash 012",0.57,0.54,0.61,0.28,0.23,0.33,0.73,0.71,0.76,"E07000036","Erewash"
"E02004090","Erewash 013",0.63,0.59,0.67,0.22,0.17,0.26,0.8,0.78,0.83,"E07000036","Erewash"
"E02004091","Erewash 014",0.61,0.57,0.64,0.25,0.2,0.3,0.77,0.74,0.79,"E07000036","Erewash"
"E02004092","Erewash 015",0.58,0.54,0.61,0.28,0.23,0.32,0.74,0.72,0.77,"E07000036","Erewash"
"E02006828","Erewash 016",0.62,0.59,0.65,0.21,0.16,0.25,0.8,0.78,0.82,"E07000036","Erewash"
