"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005538","Great Yarmouth 001",0.53,0.5,0.56,0.31,0.27,0.36,0.74,0.72,0.77,"E07000145","Great Yarmouth"
"E02005539","Great Yarmouth 002",0.56,0.52,0.6,0.28,0.23,0.33,0.76,0.74,0.79,"E07000145","Great Yarmouth"
"E02005540","Great Yarmouth 003",0.5,0.47,0.53,0.34,0.3,0.38,0.73,0.71,0.76,"E07000145","Great Yarmouth"
"E02005541","Great Yarmouth 004",0.52,0.49,0.55,0.36,0.32,0.4,0.71,0.69,0.73,"E07000145","Great Yarmouth"
"E02005542","Great Yarmouth 005",0.54,0.5,0.57,0.34,0.3,0.39,0.71,0.68,0.74,"E07000145","Great Yarmouth"
"E02005543","Great Yarmouth 006",0.51,0.48,0.54,0.39,0.35,0.43,0.65,0.62,0.67,"E07000145","Great Yarmouth"
"E02005544","Great Yarmouth 007",0.53,0.51,0.55,0.33,0.29,0.37,0.67,0.65,0.69,"E07000145","Great Yarmouth"
"E02005545","Great Yarmouth 008",0.54,0.51,0.57,0.32,0.27,0.35,0.73,0.71,0.75,"E07000145","Great Yarmouth"
"E02005546","Great Yarmouth 009",0.51,0.48,0.54,0.35,0.31,0.39,0.69,0.67,0.71,"E07000145","Great Yarmouth"
"E02005547","Great Yarmouth 010",0.58,0.55,0.6,0.29,0.25,0.33,0.75,0.74,0.77,"E07000145","Great Yarmouth"
"E02005548","Great Yarmouth 011",0.51,0.48,0.53,0.37,0.33,0.4,0.68,0.66,0.7,"E07000145","Great Yarmouth"
"E02005549","Great Yarmouth 012",0.52,0.49,0.54,0.34,0.3,0.38,0.69,0.67,0.71,"E07000145","Great Yarmouth"
"E02005550","Great Yarmouth 013",0.55,0.52,0.58,0.32,0.27,0.36,0.73,0.7,0.75,"E07000145","Great Yarmouth"
