"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004164","Mid Devon 001",0.65,0.61,0.69,0.22,0.16,0.27,0.8,0.77,0.83,"E07000042","Mid Devon"
"E02004165","Mid Devon 002",0.63,0.59,0.66,0.22,0.17,0.26,0.83,0.81,0.85,"E07000042","Mid Devon"
"E02004166","Mid Devon 003",0.65,0.61,0.68,0.22,0.17,0.26,0.82,0.79,0.84,"E07000042","Mid Devon"
"E02004167","Mid Devon 004",0.61,0.59,0.64,0.23,0.19,0.27,0.8,0.78,0.82,"E07000042","Mid Devon"
"E02004168","Mid Devon 005",0.62,0.59,0.65,0.23,0.18,0.27,0.81,0.78,0.83,"E07000042","Mid Devon"
"E02004169","Mid Devon 006",0.64,0.61,0.67,0.22,0.17,0.26,0.82,0.8,0.84,"E07000042","Mid Devon"
"E02004170","Mid Devon 007",0.58,0.56,0.6,0.29,0.24,0.32,0.76,0.74,0.77,"E07000042","Mid Devon"
"E02004171","Mid Devon 008",0.66,0.62,0.7,0.2,0.14,0.25,0.83,0.81,0.86,"E07000042","Mid Devon"
"E02004172","Mid Devon 009",0.62,0.58,0.65,0.22,0.17,0.27,0.8,0.77,0.82,"E07000042","Mid Devon"
"E02004173","Mid Devon 010",0.65,0.62,0.69,0.2,0.15,0.25,0.82,0.8,0.84,"E07000042","Mid Devon"
"E02004174","Mid Devon 011",0.61,0.59,0.63,0.23,0.18,0.26,0.8,0.79,0.81,"E07000042","Mid Devon"
