"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000714","Newham 001",0.6,0.57,0.63,0.26,0.21,0.3,0.76,0.73,0.78,"E09000025","Newham"
"E02000715","Newham 002",0.49,0.45,0.52,0.36,0.32,0.4,0.64,0.61,0.67,"E09000025","Newham"
"E02000716","Newham 003",0.51,0.47,0.55,0.33,0.28,0.37,0.68,0.65,0.71,"E09000025","Newham"
"E02000717","Newham 004",0.5,0.47,0.54,0.35,0.3,0.39,0.66,0.63,0.69,"E09000025","Newham"
"E02000718","Newham 005",0.5,0.46,0.54,0.36,0.32,0.41,0.64,0.61,0.67,"E09000025","Newham"
"E02000719","Newham 006",0.64,0.6,0.67,0.24,0.2,0.29,0.77,0.74,0.8,"E09000025","Newham"
"E02000720","Newham 007",0.58,0.54,0.61,0.26,0.21,0.3,0.75,0.72,0.77,"E09000025","Newham"
"E02000721","Newham 008",0.56,0.51,0.6,0.28,0.23,0.33,0.72,0.69,0.76,"E09000025","Newham"
"E02000722","Newham 009",0.67,0.63,0.7,0.22,0.17,0.27,0.79,0.76,0.81,"E09000025","Newham"
"E02000723","Newham 010",0.56,0.52,0.59,0.3,0.25,0.35,0.7,0.67,0.73,"E09000025","Newham"
"E02000724","Newham 011",0.53,0.49,0.57,0.31,0.26,0.35,0.68,0.65,0.72,"E09000025","Newham"
"E02000725","Newham 012",0.68,0.64,0.72,0.22,0.16,0.27,0.8,0.76,0.83,"E09000025","Newham"
"E02000726","Newham 013",0.65,0.58,0.72,0.23,0.16,0.29,0.78,0.72,0.83,"E09000025","Newham"
"E02000727","Newham 014",0.55,0.48,0.61,0.3,0.24,0.36,0.7,0.65,0.75,"E09000025","Newham"
"E02000728","Newham 015",0.54,0.49,0.59,0.31,0.26,0.37,0.68,0.63,0.72,"E09000025","Newham"
"E02000729","Newham 016",0.62,0.56,0.67,0.24,0.19,0.3,0.76,0.72,0.81,"E09000025","Newham"
"E02000730","Newham 017",0.55,0.49,0.6,0.28,0.23,0.34,0.72,0.68,0.76,"E09000025","Newham"
"E02000731","Newham 018",0.54,0.48,0.61,0.3,0.24,0.36,0.7,0.65,0.75,"E09000025","Newham"
"E02000732","Newham 019",0.52,0.46,0.57,0.35,0.29,0.4,0.66,0.61,0.7,"E09000025","Newham"
"E02000733","Newham 020",0.59,0.54,0.65,0.27,0.21,0.33,0.74,0.69,0.78,"E09000025","Newham"
"E02000734","Newham 021",0.57,0.52,0.62,0.31,0.25,0.36,0.69,0.65,0.73,"E09000025","Newham"
"E02000735","Newham 022",0.55,0.49,0.61,0.31,0.25,0.37,0.7,0.64,0.74,"E09000025","Newham"
"E02000736","Newham 023",0.56,0.5,0.61,0.32,0.26,0.38,0.68,0.63,0.73,"E09000025","Newham"
"E02000737","Newham 024",0.55,0.51,0.6,0.31,0.26,0.36,0.71,0.66,0.74,"E09000025","Newham"
"E02000738","Newham 025",0.55,0.5,0.6,0.3,0.24,0.35,0.71,0.66,0.75,"E09000025","Newham"
"E02000739","Newham 026",0.55,0.51,0.59,0.34,0.29,0.38,0.67,0.63,0.7,"E09000025","Newham"
"E02000740","Newham 027",0.59,0.54,0.63,0.3,0.25,0.34,0.7,0.66,0.73,"E09000025","Newham"
"E02000741","Newham 028",0.55,0.51,0.59,0.32,0.28,0.37,0.68,0.64,0.71,"E09000025","Newham"
"E02000742","Newham 029",0.55,0.51,0.59,0.32,0.27,0.37,0.69,0.65,0.73,"E09000025","Newham"
"E02000743","Newham 030",0.53,0.5,0.57,0.35,0.31,0.39,0.66,0.62,0.69,"E09000025","Newham"
"E02000744","Newham 031",0.56,0.52,0.6,0.32,0.28,0.37,0.68,0.64,0.71,"E09000025","Newham"
"E02000745","Newham 032",0.59,0.55,0.63,0.27,0.23,0.32,0.73,0.7,0.76,"E09000025","Newham"
"E02000746","Newham 033",0.65,0.61,0.68,0.24,0.19,0.29,0.76,0.73,0.79,"E09000025","Newham"
"E02000747","Newham 034",0.62,0.57,0.66,0.27,0.22,0.32,0.73,0.7,0.77,"E09000025","Newham"
"E02000748","Newham 035",0.62,0.58,0.65,0.26,0.22,0.31,0.75,0.72,0.78,"E09000025","Newham"
"E02000749","Newham 036",0.57,0.52,0.6,0.32,0.27,0.36,0.69,0.66,0.72,"E09000025","Newham"
"E02000750","Newham 037",0.67,0.63,0.7,0.23,0.18,0.28,0.78,0.75,0.8,"E09000025","Newham"
