"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006403","Spelthorne 001",0.54,0.5,0.58,0.32,0.28,0.37,0.7,0.67,0.73,"E07000213","Spelthorne"
"E02006404","Spelthorne 002",0.54,0.5,0.58,0.31,0.27,0.36,0.72,0.69,0.75,"E07000213","Spelthorne"
"E02006405","Spelthorne 003",0.62,0.59,0.65,0.22,0.18,0.27,0.8,0.78,0.82,"E07000213","Spelthorne"
"E02006406","Spelthorne 004",0.67,0.64,0.71,0.19,0.14,0.24,0.83,0.81,0.85,"E07000213","Spelthorne"
"E02006407","Spelthorne 005",0.56,0.52,0.6,0.25,0.2,0.3,0.78,0.75,0.81,"E07000213","Spelthorne"
"E02006408","Spelthorne 006",0.56,0.52,0.59,0.26,0.21,0.3,0.79,0.76,0.81,"E07000213","Spelthorne"
"E02006409","Spelthorne 007",0.57,0.53,0.6,0.26,0.21,0.3,0.78,0.75,0.8,"E07000213","Spelthorne"
"E02006410","Spelthorne 008",0.57,0.54,0.61,0.26,0.22,0.31,0.77,0.74,0.79,"E07000213","Spelthorne"
"E02006411","Spelthorne 009",0.62,0.58,0.66,0.22,0.17,0.27,0.83,0.8,0.86,"E07000213","Spelthorne"
"E02006412","Spelthorne 010",0.64,0.59,0.69,0.21,0.15,0.26,0.84,0.81,0.86,"E07000213","Spelthorne"
"E02006413","Spelthorne 011",0.59,0.54,0.63,0.26,0.21,0.31,0.8,0.76,0.83,"E07000213","Spelthorne"
"E02006414","Spelthorne 012",0.61,0.55,0.66,0.24,0.18,0.29,0.81,0.77,0.85,"E07000213","Spelthorne"
"E02006415","Spelthorne 013",0.63,0.58,0.68,0.23,0.17,0.28,0.83,0.8,0.86,"E07000213","Spelthorne"
