"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004615","Cotswold 001",0.68,0.65,0.72,0.19,0.14,0.24,0.86,0.84,0.88,"E07000079","Cotswold"
"E02004616","Cotswold 002",0.64,0.61,0.67,0.23,0.18,0.27,0.82,0.8,0.84,"E07000079","Cotswold"
"E02004617","Cotswold 003",0.68,0.65,0.7,0.19,0.14,0.24,0.85,0.83,0.87,"E07000079","Cotswold"
"E02004618","Cotswold 004",0.73,0.69,0.76,0.15,0.09,0.2,0.87,0.84,0.89,"E07000079","Cotswold"
"E02004619","Cotswold 005",0.7,0.67,0.73,0.17,0.12,0.22,0.86,0.84,0.88,"E07000079","Cotswold"
"E02004620","Cotswold 006",0.69,0.66,0.71,0.18,0.13,0.23,0.84,0.83,0.86,"E07000079","Cotswold"
"E02004621","Cotswold 007",0.7,0.67,0.72,0.19,0.14,0.23,0.86,0.84,0.87,"E07000079","Cotswold"
"E02004622","Cotswold 008",0.66,0.63,0.69,0.21,0.16,0.25,0.83,0.81,0.84,"E07000079","Cotswold"
"E02004623","Cotswold 009",0.63,0.6,0.66,0.26,0.21,0.3,0.81,0.79,0.83,"E07000079","Cotswold"
"E02004624","Cotswold 010",0.69,0.64,0.73,0.2,0.15,0.25,0.84,0.81,0.87,"E07000079","Cotswold"
"E02004625","Cotswold 011",0.68,0.65,0.71,0.19,0.14,0.24,0.85,0.83,0.87,"E07000079","Cotswold"
