"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004105","North East Derbyshire 001",0.59,0.55,0.63,0.27,0.22,0.31,0.75,0.72,0.78,"E07000038","North East Derbyshire"
"E02004106","North East Derbyshire 002",0.62,0.58,0.65,0.23,0.18,0.27,0.8,0.78,0.83,"E07000038","North East Derbyshire"
"E02004108","North East Derbyshire 004",0.61,0.57,0.65,0.24,0.19,0.29,0.8,0.77,0.82,"E07000038","North East Derbyshire"
"E02004109","North East Derbyshire 005",0.69,0.64,0.73,0.18,0.12,0.23,0.85,0.82,0.88,"E07000038","North East Derbyshire"
"E02004110","North East Derbyshire 006",0.66,0.64,0.68,0.18,0.13,0.22,0.85,0.84,0.87,"E07000038","North East Derbyshire"
"E02004111","North East Derbyshire 007",0.62,0.57,0.65,0.23,0.18,0.27,0.78,0.75,0.81,"E07000038","North East Derbyshire"
"E02004112","North East Derbyshire 008",0.69,0.66,0.73,0.19,0.14,0.24,0.84,0.82,0.87,"E07000038","North East Derbyshire"
"E02004113","North East Derbyshire 009",0.56,0.52,0.6,0.28,0.23,0.32,0.72,0.68,0.75,"E07000038","North East Derbyshire"
"E02004114","North East Derbyshire 010",0.67,0.62,0.72,0.2,0.14,0.25,0.83,0.8,0.87,"E07000038","North East Derbyshire"
"E02004115","North East Derbyshire 011",0.62,0.59,0.65,0.23,0.18,0.27,0.78,0.75,0.81,"E07000038","North East Derbyshire"
"E02004116","North East Derbyshire 012",0.59,0.56,0.62,0.26,0.22,0.3,0.74,0.72,0.77,"E07000038","North East Derbyshire"
"E02004117","North East Derbyshire 013",0.62,0.58,0.66,0.23,0.18,0.28,0.79,0.76,0.82,"E07000038","North East Derbyshire"
"E02006804","North East Derbyshire 014",0.59,0.55,0.63,0.28,0.23,0.32,0.75,0.72,0.78,"E07000038","North East Derbyshire"
