"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005334","Blaby 002",0.59,0.55,0.63,0.25,0.19,0.3,0.77,0.74,0.8,"E07000129","Blaby"
"E02005335","Blaby 003",0.62,0.56,0.68,0.23,0.17,0.29,0.81,0.77,0.85,"E07000129","Blaby"
"E02005336","Blaby 004",0.59,0.54,0.63,0.25,0.19,0.29,0.76,0.73,0.79,"E07000129","Blaby"
"E02005337","Blaby 005",0.56,0.51,0.61,0.29,0.24,0.34,0.73,0.69,0.77,"E07000129","Blaby"
"E02005338","Blaby 006",0.59,0.53,0.64,0.25,0.19,0.31,0.77,0.73,0.8,"E07000129","Blaby"
"E02005339","Blaby 007",0.61,0.57,0.65,0.25,0.19,0.29,0.78,0.76,0.81,"E07000129","Blaby"
"E02005340","Blaby 008",0.59,0.54,0.64,0.26,0.21,0.31,0.77,0.73,0.8,"E07000129","Blaby"
"E02005341","Blaby 009",0.61,0.56,0.65,0.25,0.19,0.3,0.78,0.75,0.81,"E07000129","Blaby"
"E02005342","Blaby 010",0.62,0.57,0.66,0.24,0.19,0.28,0.8,0.77,0.82,"E07000129","Blaby"
"E02005343","Blaby 011",0.63,0.59,0.66,0.23,0.18,0.28,0.8,0.77,0.82,"E07000129","Blaby"
"E02005344","Blaby 012",0.59,0.56,0.63,0.27,0.22,0.31,0.78,0.75,0.8,"E07000129","Blaby"
"E02006820","Blaby 013",0.58,0.54,0.63,0.28,0.22,0.33,0.77,0.74,0.8,"E07000129","Blaby"
