"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005570","North Norfolk 001",0.65,0.62,0.67,0.21,0.16,0.25,0.84,0.82,0.86,"E07000147","North Norfolk"
"E02005571","North Norfolk 002",0.6,0.56,0.63,0.26,0.22,0.31,0.77,0.75,0.79,"E07000147","North Norfolk"
"E02005572","North Norfolk 003",0.63,0.61,0.66,0.25,0.21,0.29,0.82,0.8,0.83,"E07000147","North Norfolk"
"E02005573","North Norfolk 004",0.66,0.63,0.68,0.22,0.18,0.26,0.82,0.81,0.84,"E07000147","North Norfolk"
"E02005574","North Norfolk 005",0.67,0.65,0.7,0.2,0.15,0.24,0.85,0.83,0.86,"E07000147","North Norfolk"
"E02005575","North Norfolk 006",0.66,0.63,0.7,0.22,0.17,0.26,0.82,0.79,0.84,"E07000147","North Norfolk"
"E02005576","North Norfolk 007",0.63,0.6,0.66,0.23,0.19,0.27,0.81,0.79,0.83,"E07000147","North Norfolk"
"E02005577","North Norfolk 008",0.61,0.58,0.64,0.24,0.19,0.28,0.78,0.75,0.8,"E07000147","North Norfolk"
"E02005578","North Norfolk 009",0.6,0.57,0.63,0.25,0.2,0.29,0.78,0.75,0.8,"E07000147","North Norfolk"
"E02005579","North Norfolk 010",0.6,0.58,0.63,0.26,0.22,0.3,0.79,0.77,0.81,"E07000147","North Norfolk"
"E02005580","North Norfolk 011",0.57,0.54,0.59,0.29,0.25,0.33,0.75,0.73,0.77,"E07000147","North Norfolk"
"E02005581","North Norfolk 012",0.62,0.59,0.66,0.23,0.18,0.28,0.79,0.76,0.81,"E07000147","North Norfolk"
"E02005582","North Norfolk 013",0.54,0.51,0.57,0.31,0.26,0.34,0.75,0.73,0.77,"E07000147","North Norfolk"
"E02005583","North Norfolk 014",0.56,0.53,0.59,0.3,0.26,0.34,0.77,0.75,0.8,"E07000147","North Norfolk"
