"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000002","Barking and Dagenham 001",0.5,0.47,0.53,0.35,0.31,0.38,0.69,0.66,0.71,"E09000002","Barking and Dagenham"
"E02000003","Barking and Dagenham 002",0.56,0.53,0.58,0.29,0.24,0.33,0.74,0.71,0.76,"E09000002","Barking and Dagenham"
"E02000004","Barking and Dagenham 003",0.54,0.51,0.56,0.32,0.28,0.36,0.7,0.68,0.72,"E09000002","Barking and Dagenham"
"E02000005","Barking and Dagenham 004",0.51,0.48,0.53,0.34,0.3,0.38,0.68,0.65,0.7,"E09000002","Barking and Dagenham"
"E02000007","Barking and Dagenham 006",0.48,0.46,0.51,0.38,0.34,0.41,0.64,0.62,0.66,"E09000002","Barking and Dagenham"
"E02000008","Barking and Dagenham 007",0.5,0.48,0.53,0.37,0.33,0.4,0.65,0.63,0.67,"E09000002","Barking and Dagenham"
"E02000009","Barking and Dagenham 008",0.54,0.51,0.56,0.32,0.28,0.36,0.7,0.67,0.72,"E09000002","Barking and Dagenham"
"E02000010","Barking and Dagenham 009",0.51,0.48,0.54,0.34,0.3,0.38,0.67,0.64,0.69,"E09000002","Barking and Dagenham"
"E02000011","Barking and Dagenham 010",0.52,0.49,0.54,0.35,0.31,0.38,0.67,0.65,0.69,"E09000002","Barking and Dagenham"
"E02000012","Barking and Dagenham 011",0.57,0.54,0.59,0.3,0.26,0.34,0.73,0.71,0.75,"E09000002","Barking and Dagenham"
"E02000013","Barking and Dagenham 012",0.51,0.48,0.54,0.34,0.3,0.37,0.68,0.66,0.7,"E09000002","Barking and Dagenham"
"E02000014","Barking and Dagenham 013",0.52,0.49,0.55,0.35,0.32,0.39,0.68,0.66,0.7,"E09000002","Barking and Dagenham"
"E02000015","Barking and Dagenham 014",0.5,0.47,0.53,0.37,0.33,0.4,0.66,0.64,0.68,"E09000002","Barking and Dagenham"
"E02000016","Barking and Dagenham 015",0.56,0.52,0.6,0.3,0.25,0.35,0.69,0.65,0.73,"E09000002","Barking and Dagenham"
"E02000017","Barking and Dagenham 016",0.55,0.51,0.58,0.31,0.26,0.35,0.7,0.67,0.73,"E09000002","Barking and Dagenham"
"E02000018","Barking and Dagenham 017",0.54,0.5,0.58,0.32,0.28,0.36,0.7,0.67,0.73,"E09000002","Barking and Dagenham"
"E02000019","Barking and Dagenham 018",0.54,0.5,0.58,0.32,0.28,0.36,0.71,0.67,0.74,"E09000002","Barking and Dagenham"
"E02000020","Barking and Dagenham 019",0.54,0.5,0.58,0.31,0.27,0.36,0.71,0.67,0.74,"E09000002","Barking and Dagenham"
"E02000021","Barking and Dagenham 020",0.49,0.46,0.53,0.37,0.33,0.4,0.67,0.65,0.7,"E09000002","Barking and Dagenham"
"E02000022","Barking and Dagenham 021",0.54,0.5,0.58,0.32,0.27,0.36,0.68,0.65,0.71,"E09000002","Barking and Dagenham"
"E02000023","Barking and Dagenham 022",0.55,0.52,0.58,0.31,0.27,0.35,0.69,0.66,0.72,"E09000002","Barking and Dagenham"
"E02006799","Barking and Dagenham 023",0.51,0.48,0.55,0.35,0.31,0.39,0.68,0.64,0.71,"E09000002","Barking and Dagenham"
