"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005809","Selby 001",0.66,0.62,0.68,0.23,0.18,0.27,0.81,0.79,0.83,"E07000169","Selby"
"E02005810","Selby 002",0.71,0.67,0.74,0.17,0.11,0.22,0.85,0.83,0.87,"E07000169","Selby"
"E02005811","Selby 003",0.67,0.64,0.7,0.19,0.14,0.24,0.83,0.81,0.85,"E07000169","Selby"
"E02005812","Selby 004",0.67,0.64,0.7,0.2,0.15,0.24,0.81,0.79,0.83,"E07000169","Selby"
"E02005813","Selby 005",0.61,0.58,0.64,0.26,0.22,0.3,0.75,0.72,0.77,"E07000169","Selby"
"E02005814","Selby 006",0.63,0.6,0.66,0.25,0.21,0.29,0.78,0.76,0.8,"E07000169","Selby"
"E02005815","Selby 007",0.65,0.61,0.68,0.22,0.17,0.26,0.8,0.78,0.83,"E07000169","Selby"
"E02005816","Selby 008",0.63,0.59,0.67,0.23,0.18,0.27,0.79,0.76,0.82,"E07000169","Selby"
"E02005817","Selby 009",0.65,0.61,0.68,0.23,0.17,0.27,0.79,0.76,0.82,"E07000169","Selby"
"E02005818","Selby 010",0.61,0.57,0.66,0.24,0.19,0.29,0.78,0.74,0.81,"E07000169","Selby"
