"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006575","Crawley 001",0.56,0.52,0.6,0.31,0.26,0.35,0.71,0.67,0.74,"E07000226","Crawley"
"E02006576","Crawley 002",0.64,0.6,0.68,0.21,0.16,0.25,0.81,0.78,0.84,"E07000226","Crawley"
"E02006577","Crawley 003",0.58,0.54,0.61,0.29,0.24,0.33,0.75,0.72,0.78,"E07000226","Crawley"
"E02006578","Crawley 004",0.61,0.57,0.65,0.25,0.21,0.3,0.77,0.74,0.8,"E07000226","Crawley"
"E02006579","Crawley 005",0.62,0.58,0.65,0.23,0.19,0.27,0.79,0.77,0.81,"E07000226","Crawley"
"E02006580","Crawley 006",0.58,0.55,0.62,0.28,0.23,0.32,0.75,0.72,0.77,"E07000226","Crawley"
"E02006581","Crawley 007",0.58,0.54,0.62,0.28,0.23,0.32,0.75,0.71,0.78,"E07000226","Crawley"
"E02006582","Crawley 008",0.66,0.62,0.71,0.17,0.11,0.21,0.84,0.81,0.87,"E07000226","Crawley"
"E02006583","Crawley 009",0.62,0.57,0.67,0.23,0.17,0.28,0.8,0.76,0.84,"E07000226","Crawley"
"E02006584","Crawley 010",0.55,0.51,0.59,0.29,0.25,0.34,0.7,0.67,0.74,"E07000226","Crawley"
"E02006585","Crawley 011",0.57,0.52,0.61,0.3,0.24,0.34,0.74,0.71,0.78,"E07000226","Crawley"
"E02006586","Crawley 012",0.56,0.51,0.61,0.29,0.24,0.34,0.71,0.67,0.75,"E07000226","Crawley"
"E02006587","Crawley 013",0.57,0.52,0.62,0.29,0.24,0.34,0.72,0.68,0.76,"E07000226","Crawley"
