"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004473","Castle Point 001",0.56,0.52,0.6,0.29,0.24,0.33,0.75,0.71,0.78,"E07000069","Castle Point"
"E02004474","Castle Point 002",0.58,0.52,0.63,0.27,0.22,0.32,0.77,0.73,0.81,"E07000069","Castle Point"
"E02004475","Castle Point 003",0.58,0.54,0.62,0.27,0.22,0.32,0.77,0.74,0.8,"E07000069","Castle Point"
"E02004476","Castle Point 004",0.59,0.55,0.64,0.26,0.21,0.31,0.78,0.75,0.81,"E07000069","Castle Point"
"E02004477","Castle Point 005",0.61,0.57,0.66,0.25,0.2,0.3,0.8,0.77,0.83,"E07000069","Castle Point"
"E02004478","Castle Point 006",0.61,0.57,0.65,0.27,0.22,0.31,0.78,0.75,0.81,"E07000069","Castle Point"
"E02004479","Castle Point 007",0.58,0.55,0.62,0.26,0.22,0.31,0.78,0.75,0.8,"E07000069","Castle Point"
"E02004480","Castle Point 008",0.57,0.53,0.61,0.28,0.24,0.33,0.75,0.72,0.78,"E07000069","Castle Point"
"E02004481","Castle Point 009",0.46,0.41,0.5,0.41,0.37,0.45,0.66,0.62,0.7,"E07000069","Castle Point"
"E02004482","Castle Point 010",0.55,0.51,0.58,0.33,0.29,0.37,0.72,0.69,0.75,"E07000069","Castle Point"
"E02004483","Castle Point 011",0.54,0.5,0.58,0.34,0.29,0.38,0.73,0.69,0.76,"E07000069","Castle Point"
"E02004484","Castle Point 012",0.51,0.48,0.54,0.35,0.31,0.39,0.69,0.66,0.71,"E07000069","Castle Point"
