"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003977","Barrow-in-Furness 001",0.63,0.59,0.66,0.25,0.19,0.29,0.79,0.76,0.81,"E07000027","Barrow-in-Furness"
"E02003978","Barrow-in-Furness 002",0.62,0.58,0.65,0.25,0.2,0.29,0.79,0.76,0.81,"E07000027","Barrow-in-Furness"
"E02003979","Barrow-in-Furness 003",0.64,0.6,0.67,0.24,0.18,0.28,0.81,0.79,0.84,"E07000027","Barrow-in-Furness"
"E02003980","Barrow-in-Furness 004",0.54,0.5,0.58,0.33,0.28,0.38,0.68,0.64,0.71,"E07000027","Barrow-in-Furness"
"E02003981","Barrow-in-Furness 005",0.64,0.6,0.67,0.23,0.18,0.28,0.79,0.77,0.81,"E07000027","Barrow-in-Furness"
"E02003982","Barrow-in-Furness 006",0.61,0.58,0.65,0.26,0.21,0.3,0.78,0.76,0.81,"E07000027","Barrow-in-Furness"
"E02003983","Barrow-in-Furness 007",0.56,0.52,0.6,0.3,0.25,0.35,0.71,0.68,0.74,"E07000027","Barrow-in-Furness"
"E02003984","Barrow-in-Furness 008",0.55,0.51,0.59,0.33,0.28,0.37,0.68,0.65,0.72,"E07000027","Barrow-in-Furness"
"E02003985","Barrow-in-Furness 009",0.54,0.51,0.56,0.33,0.28,0.37,0.73,0.71,0.74,"E07000027","Barrow-in-Furness"
"E02003986","Barrow-in-Furness 010",0.62,0.58,0.65,0.26,0.21,0.31,0.76,0.73,0.79,"E07000027","Barrow-in-Furness"
