"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005377","Hinckley and Bosworth 001",0.61,0.57,0.65,0.25,0.2,0.3,0.77,0.74,0.8,"E07000132","Hinckley and Bosworth"
"E02005378","Hinckley and Bosworth 002",0.61,0.58,0.65,0.24,0.19,0.29,0.8,0.78,0.82,"E07000132","Hinckley and Bosworth"
"E02005379","Hinckley and Bosworth 003",0.6,0.57,0.63,0.25,0.2,0.29,0.78,0.76,0.81,"E07000132","Hinckley and Bosworth"
"E02005380","Hinckley and Bosworth 004",0.65,0.61,0.68,0.22,0.17,0.27,0.81,0.79,0.84,"E07000132","Hinckley and Bosworth"
"E02005381","Hinckley and Bosworth 005",0.62,0.58,0.65,0.23,0.18,0.27,0.8,0.78,0.83,"E07000132","Hinckley and Bosworth"
"E02005382","Hinckley and Bosworth 006",0.55,0.51,0.58,0.29,0.25,0.33,0.74,0.71,0.76,"E07000132","Hinckley and Bosworth"
"E02005383","Hinckley and Bosworth 007",0.57,0.54,0.61,0.26,0.22,0.3,0.76,0.73,0.79,"E07000132","Hinckley and Bosworth"
"E02005384","Hinckley and Bosworth 008",0.65,0.61,0.69,0.2,0.15,0.25,0.82,0.79,0.84,"E07000132","Hinckley and Bosworth"
"E02005385","Hinckley and Bosworth 009",0.64,0.6,0.67,0.19,0.14,0.24,0.83,0.81,0.85,"E07000132","Hinckley and Bosworth"
"E02005386","Hinckley and Bosworth 010",0.62,0.59,0.66,0.23,0.18,0.28,0.78,0.75,0.81,"E07000132","Hinckley and Bosworth"
"E02005387","Hinckley and Bosworth 011",0.6,0.56,0.63,0.25,0.2,0.29,0.75,0.72,0.78,"E07000132","Hinckley and Bosworth"
"E02005388","Hinckley and Bosworth 012",0.61,0.58,0.65,0.24,0.19,0.28,0.77,0.75,0.8,"E07000132","Hinckley and Bosworth"
"E02005389","Hinckley and Bosworth 013",0.59,0.55,0.62,0.26,0.21,0.3,0.78,0.75,0.81,"E07000132","Hinckley and Bosworth"
"E02005390","Hinckley and Bosworth 014",0.65,0.61,0.68,0.21,0.16,0.25,0.81,0.79,0.83,"E07000132","Hinckley and Bosworth"
