"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002453","Wakefield 016",0.53,0.47,0.58,0.32,0.26,0.38,0.71,0.66,0.75,"E08000036","Wakefield"
"E02002454","Wakefield 017",0.58,0.52,0.63,0.29,0.23,0.34,0.73,0.68,0.77,"E08000036","Wakefield"
"E02002455","Wakefield 018",0.54,0.5,0.59,0.34,0.29,0.39,0.69,0.65,0.73,"E08000036","Wakefield"
"E02002456","Wakefield 019",0.64,0.59,0.68,0.22,0.17,0.27,0.79,0.76,0.83,"E08000036","Wakefield"
"E02002457","Wakefield 020",0.52,0.48,0.57,0.35,0.3,0.4,0.66,0.62,0.7,"E08000036","Wakefield"
"E02002458","Wakefield 021",0.58,0.53,0.64,0.27,0.21,0.33,0.76,0.72,0.81,"E08000036","Wakefield"
"E02002459","Wakefield 022",0.59,0.53,0.65,0.26,0.2,0.31,0.77,0.71,0.81,"E08000036","Wakefield"
"E02002460","Wakefield 023",0.63,0.59,0.67,0.25,0.19,0.29,0.79,0.76,0.82,"E08000036","Wakefield"
"E02002461","Wakefield 024",0.57,0.52,0.63,0.28,0.23,0.34,0.74,0.69,0.78,"E08000036","Wakefield"
"E02002462","Wakefield 025",0.61,0.56,0.66,0.25,0.19,0.3,0.78,0.74,0.82,"E08000036","Wakefield"
"E02002463","Wakefield 026",0.52,0.47,0.57,0.35,0.3,0.4,0.67,0.63,0.72,"E08000036","Wakefield"
"E02002464","Wakefield 027",0.52,0.47,0.57,0.34,0.29,0.39,0.68,0.64,0.73,"E08000036","Wakefield"
"E02002465","Wakefield 028",0.6,0.54,0.65,0.26,0.21,0.32,0.78,0.73,0.82,"E08000036","Wakefield"
"E02002466","Wakefield 029",0.6,0.56,0.65,0.25,0.19,0.3,0.79,0.75,0.82,"E08000036","Wakefield"
"E02002467","Wakefield 030",0.55,0.49,0.6,0.31,0.25,0.37,0.71,0.66,0.76,"E08000036","Wakefield"
"E02002468","Wakefield 031",0.63,0.59,0.68,0.22,0.17,0.27,0.81,0.78,0.84,"E08000036","Wakefield"
"E02002469","Wakefield 032",0.6,0.54,0.66,0.27,0.21,0.33,0.74,0.7,0.79,"E08000036","Wakefield"
"E02002470","Wakefield 033",0.65,0.61,0.69,0.2,0.15,0.25,0.84,0.82,0.86,"E08000036","Wakefield"
"E02002471","Wakefield 034",0.62,0.55,0.68,0.24,0.17,0.29,0.79,0.74,0.83,"E08000036","Wakefield"
"E02002472","Wakefield 035",0.62,0.56,0.68,0.24,0.18,0.29,0.78,0.74,0.82,"E08000036","Wakefield"
"E02002473","Wakefield 036",0.59,0.53,0.64,0.26,0.2,0.31,0.79,0.75,0.82,"E08000036","Wakefield"
"E02002474","Wakefield 037",0.56,0.53,0.59,0.29,0.25,0.33,0.75,0.72,0.77,"E08000036","Wakefield"
"E02002475","Wakefield 038",0.64,0.6,0.69,0.22,0.16,0.27,0.81,0.78,0.84,"E08000036","Wakefield"
"E02002476","Wakefield 039",0.5,0.46,0.54,0.36,0.31,0.4,0.64,0.6,0.68,"E08000036","Wakefield"
"E02002477","Wakefield 040",0.54,0.5,0.58,0.32,0.27,0.37,0.69,0.65,0.72,"E08000036","Wakefield"
"E02002478","Wakefield 041",0.54,0.49,0.58,0.3,0.25,0.34,0.7,0.66,0.74,"E08000036","Wakefield"
"E02002479","Wakefield 042",0.55,0.51,0.59,0.3,0.25,0.34,0.71,0.67,0.74,"E08000036","Wakefield"
"E02002480","Wakefield 043",0.51,0.48,0.55,0.32,0.28,0.36,0.68,0.65,0.71,"E08000036","Wakefield"
"E02002481","Wakefield 044",0.53,0.49,0.56,0.3,0.26,0.34,0.71,0.68,0.74,"E08000036","Wakefield"
"E02002482","Wakefield 045",0.52,0.48,0.57,0.33,0.28,0.38,0.68,0.63,0.71,"E08000036","Wakefield"
