"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004712","Eastleigh 001",0.67,0.64,0.71,0.18,0.12,0.23,0.87,0.85,0.89,"E07000086","Eastleigh"
"E02004713","Eastleigh 002",0.6,0.57,0.64,0.22,0.17,0.27,0.81,0.79,0.83,"E07000086","Eastleigh"
"E02004714","Eastleigh 003",0.64,0.6,0.67,0.2,0.14,0.25,0.84,0.81,0.86,"E07000086","Eastleigh"
"E02004715","Eastleigh 004",0.59,0.55,0.63,0.25,0.2,0.3,0.77,0.75,0.8,"E07000086","Eastleigh"
"E02004716","Eastleigh 005",0.59,0.56,0.63,0.27,0.21,0.31,0.77,0.74,0.79,"E07000086","Eastleigh"
"E02004717","Eastleigh 006",0.56,0.52,0.6,0.27,0.22,0.32,0.75,0.72,0.78,"E07000086","Eastleigh"
"E02004718","Eastleigh 007",0.62,0.59,0.65,0.24,0.19,0.29,0.77,0.75,0.79,"E07000086","Eastleigh"
"E02004719","Eastleigh 008",0.62,0.58,0.65,0.23,0.18,0.28,0.8,0.77,0.82,"E07000086","Eastleigh"
"E02004720","Eastleigh 009",0.6,0.54,0.65,0.25,0.19,0.31,0.79,0.76,0.83,"E07000086","Eastleigh"
"E02004721","Eastleigh 010",0.66,0.62,0.69,0.19,0.14,0.24,0.83,0.81,0.85,"E07000086","Eastleigh"
"E02004722","Eastleigh 011",0.57,0.54,0.6,0.28,0.23,0.32,0.77,0.75,0.8,"E07000086","Eastleigh"
"E02004723","Eastleigh 012",0.6,0.57,0.64,0.23,0.18,0.28,0.81,0.78,0.83,"E07000086","Eastleigh"
"E02004724","Eastleigh 013",0.63,0.57,0.68,0.21,0.15,0.26,0.81,0.77,0.84,"E07000086","Eastleigh"
"E02004725","Eastleigh 014",0.62,0.58,0.66,0.23,0.18,0.27,0.81,0.78,0.83,"E07000086","Eastleigh"
"E02004726","Eastleigh 015",0.67,0.64,0.7,0.17,0.12,0.22,0.85,0.83,0.86,"E07000086","Eastleigh"
