"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005476","South Kesteven 001",0.63,0.56,0.7,0.22,0.15,0.28,0.82,0.77,0.86,"E07000141","South Kesteven"
"E02005477","South Kesteven 002",0.59,0.52,0.64,0.26,0.2,0.32,0.79,0.74,0.83,"E07000141","South Kesteven"
"E02005478","South Kesteven 003",0.57,0.51,0.62,0.3,0.24,0.36,0.75,0.7,0.79,"E07000141","South Kesteven"
"E02005479","South Kesteven 004",0.62,0.57,0.67,0.25,0.19,0.3,0.8,0.76,0.83,"E07000141","South Kesteven"
"E02005480","South Kesteven 005",0.54,0.48,0.59,0.35,0.29,0.4,0.67,0.62,0.72,"E07000141","South Kesteven"
"E02005481","South Kesteven 006",0.6,0.55,0.66,0.27,0.21,0.33,0.76,0.72,0.8,"E07000141","South Kesteven"
"E02005482","South Kesteven 007",0.6,0.53,0.66,0.24,0.17,0.3,0.8,0.75,0.84,"E07000141","South Kesteven"
"E02005483","South Kesteven 008",0.6,0.53,0.65,0.25,0.19,0.31,0.79,0.75,0.83,"E07000141","South Kesteven"
"E02005484","South Kesteven 009",0.61,0.53,0.67,0.25,0.18,0.31,0.78,0.73,0.82,"E07000141","South Kesteven"
"E02005485","South Kesteven 010",0.58,0.53,0.63,0.26,0.2,0.31,0.79,0.75,0.82,"E07000141","South Kesteven"
"E02005486","South Kesteven 011",0.6,0.55,0.65,0.25,0.2,0.31,0.79,0.75,0.82,"E07000141","South Kesteven"
"E02005487","South Kesteven 012",0.64,0.56,0.71,0.21,0.14,0.28,0.82,0.77,0.87,"E07000141","South Kesteven"
"E02005488","South Kesteven 013",0.61,0.58,0.65,0.25,0.2,0.29,0.79,0.77,0.82,"E07000141","South Kesteven"
"E02005489","South Kesteven 014",0.62,0.58,0.65,0.23,0.18,0.28,0.79,0.77,0.81,"E07000141","South Kesteven"
"E02005490","South Kesteven 015",0.64,0.62,0.67,0.22,0.17,0.26,0.82,0.81,0.84,"E07000141","South Kesteven"
"E02005491","South Kesteven 016",0.68,0.65,0.71,0.18,0.13,0.23,0.86,0.84,0.88,"E07000141","South Kesteven"
