"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004944","Stevenage 001",0.59,0.55,0.63,0.21,0.16,0.26,0.79,0.75,0.82,"E07000243","Stevenage"
"E02004945","Stevenage 002",0.68,0.63,0.72,0.18,0.12,0.23,0.84,0.8,0.87,"E07000243","Stevenage"
"E02004946","Stevenage 003",0.6,0.56,0.64,0.22,0.17,0.26,0.79,0.76,0.82,"E07000243","Stevenage"
"E02004947","Stevenage 004",0.64,0.59,0.69,0.18,0.12,0.23,0.83,0.8,0.87,"E07000243","Stevenage"
"E02004948","Stevenage 005",0.62,0.57,0.67,0.21,0.16,0.27,0.81,0.77,0.84,"E07000243","Stevenage"
"E02004949","Stevenage 006",0.63,0.58,0.67,0.21,0.16,0.26,0.81,0.77,0.85,"E07000243","Stevenage"
"E02004950","Stevenage 007",0.6,0.55,0.65,0.23,0.17,0.28,0.81,0.76,0.84,"E07000243","Stevenage"
"E02004951","Stevenage 008",0.62,0.57,0.67,0.24,0.19,0.29,0.79,0.75,0.83,"E07000243","Stevenage"
"E02004952","Stevenage 009",0.61,0.57,0.65,0.24,0.19,0.28,0.8,0.77,0.83,"E07000243","Stevenage"
"E02004953","Stevenage 010",0.6,0.57,0.64,0.26,0.21,0.3,0.77,0.74,0.8,"E07000243","Stevenage"
"E02004954","Stevenage 011",0.63,0.6,0.66,0.23,0.18,0.27,0.79,0.77,0.81,"E07000243","Stevenage"
"E02004955","Stevenage 012",0.6,0.57,0.63,0.25,0.2,0.29,0.78,0.75,0.79,"E07000243","Stevenage"
