"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003407","Slough 001",0.53,0.5,0.56,0.29,0.25,0.33,0.74,0.71,0.76,"E06000039","Slough"
"E02003408","Slough 002",0.52,0.49,0.56,0.33,0.29,0.37,0.69,0.66,0.72,"E06000039","Slough"
"E02003409","Slough 003",0.61,0.58,0.64,0.25,0.2,0.29,0.79,0.77,0.8,"E06000039","Slough"
"E02003410","Slough 004",0.5,0.47,0.53,0.37,0.34,0.41,0.62,0.59,0.64,"E06000039","Slough"
"E02003411","Slough 005",0.53,0.5,0.55,0.37,0.33,0.4,0.65,0.63,0.67,"E06000039","Slough"
"E02003412","Slough 006",0.57,0.55,0.6,0.26,0.21,0.3,0.76,0.75,0.78,"E06000039","Slough"
"E02003413","Slough 007",0.53,0.5,0.57,0.34,0.3,0.38,0.67,0.65,0.7,"E06000039","Slough"
"E02003414","Slough 008",0.58,0.55,0.61,0.26,0.21,0.3,0.75,0.73,0.77,"E06000039","Slough"
"E02003415","Slough 009",0.57,0.53,0.6,0.3,0.26,0.34,0.7,0.67,0.72,"E06000039","Slough"
"E02003416","Slough 010",0.61,0.58,0.64,0.24,0.2,0.29,0.77,0.75,0.79,"E06000039","Slough"
"E02003417","Slough 011",0.63,0.6,0.66,0.25,0.2,0.29,0.77,0.75,0.79,"E06000039","Slough"
"E02003418","Slough 012",0.59,0.56,0.61,0.27,0.23,0.31,0.74,0.72,0.76,"E06000039","Slough"
"E02003419","Slough 013",0.58,0.55,0.61,0.28,0.23,0.32,0.75,0.72,0.77,"E06000039","Slough"
"E02003420","Slough 014",0.58,0.55,0.61,0.28,0.23,0.32,0.72,0.7,0.75,"E06000039","Slough"
