"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003439","Wokingham 001",0.71,0.66,0.75,0.16,0.1,0.21,0.88,0.85,0.9,"E06000041","Wokingham"
"E02003440","Wokingham 002",0.72,0.68,0.75,0.15,0.09,0.2,0.88,0.85,0.9,"E06000041","Wokingham"
"E02003441","Wokingham 003",0.69,0.65,0.72,0.17,0.12,0.22,0.85,0.83,0.88,"E06000041","Wokingham"
"E02003442","Wokingham 004",0.71,0.67,0.75,0.15,0.1,0.2,0.86,0.84,0.89,"E06000041","Wokingham"
"E02003443","Wokingham 005",0.61,0.57,0.65,0.25,0.2,0.29,0.79,0.76,0.81,"E06000041","Wokingham"
"E02003444","Wokingham 006",0.63,0.58,0.68,0.2,0.14,0.25,0.84,0.81,0.86,"E06000041","Wokingham"
"E02003445","Wokingham 007",0.67,0.63,0.7,0.19,0.13,0.24,0.84,0.81,0.86,"E06000041","Wokingham"
"E02003446","Wokingham 008",0.69,0.65,0.72,0.17,0.11,0.22,0.86,0.84,0.88,"E06000041","Wokingham"
"E02003447","Wokingham 009",0.65,0.61,0.69,0.19,0.13,0.24,0.83,0.8,0.85,"E06000041","Wokingham"
"E02003448","Wokingham 010",0.7,0.65,0.75,0.15,0.09,0.21,0.87,0.84,0.9,"E06000041","Wokingham"
"E02003449","Wokingham 011",0.66,0.62,0.69,0.17,0.11,0.22,0.84,0.82,0.86,"E06000041","Wokingham"
"E02003450","Wokingham 012",0.66,0.64,0.69,0.18,0.13,0.23,0.82,0.8,0.84,"E06000041","Wokingham"
"E02003451","Wokingham 013",0.66,0.64,0.68,0.19,0.14,0.23,0.84,0.83,0.86,"E06000041","Wokingham"
"E02003452","Wokingham 014",0.69,0.67,0.71,0.16,0.1,0.2,0.88,0.86,0.89,"E06000041","Wokingham"
"E02003453","Wokingham 015",0.7,0.67,0.72,0.13,0.08,0.18,0.89,0.88,0.9,"E06000041","Wokingham"
"E02003454","Wokingham 016",0.68,0.66,0.71,0.17,0.11,0.21,0.86,0.85,0.88,"E06000041","Wokingham"
"E02003455","Wokingham 017",0.65,0.61,0.68,0.2,0.15,0.25,0.82,0.8,0.84,"E06000041","Wokingham"
"E02003456","Wokingham 018",0.66,0.62,0.69,0.19,0.14,0.24,0.84,0.82,0.86,"E06000041","Wokingham"
"E02003457","Wokingham 019",0.69,0.67,0.72,0.17,0.11,0.21,0.86,0.84,0.88,"E06000041","Wokingham"
"E02003458","Wokingham 020",0.67,0.65,0.7,0.17,0.12,0.22,0.86,0.84,0.87,"E06000041","Wokingham"
