"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004829","Winchester 001",0.67,0.64,0.7,0.2,0.14,0.24,0.84,0.82,0.86,"E07000094","Winchester"
"E02004830","Winchester 002",0.67,0.64,0.7,0.19,0.14,0.24,0.85,0.83,0.87,"E07000094","Winchester"
"E02004831","Winchester 003",0.68,0.65,0.71,0.2,0.15,0.25,0.87,0.85,0.88,"E07000094","Winchester"
"E02004832","Winchester 004",0.66,0.63,0.68,0.22,0.17,0.26,0.83,0.81,0.85,"E07000094","Winchester"
"E02004833","Winchester 005",0.74,0.72,0.76,0.15,0.1,0.2,0.88,0.87,0.89,"E07000094","Winchester"
"E02004834","Winchester 006",0.67,0.64,0.7,0.21,0.15,0.25,0.83,0.81,0.85,"E07000094","Winchester"
"E02004835","Winchester 007",0.75,0.72,0.78,0.14,0.09,0.19,0.89,0.87,0.9,"E07000094","Winchester"
"E02004836","Winchester 008",0.7,0.68,0.73,0.18,0.13,0.23,0.83,0.81,0.85,"E07000094","Winchester"
"E02004837","Winchester 009",0.71,0.67,0.74,0.16,0.1,0.21,0.88,0.86,0.9,"E07000094","Winchester"
"E02004838","Winchester 010",0.65,0.61,0.69,0.21,0.15,0.26,0.84,0.81,0.86,"E07000094","Winchester"
"E02004839","Winchester 011",0.68,0.64,0.72,0.19,0.14,0.24,0.85,0.82,0.87,"E07000094","Winchester"
"E02004840","Winchester 012",0.63,0.6,0.66,0.22,0.17,0.26,0.82,0.81,0.84,"E07000094","Winchester"
"E02004841","Winchester 013",0.65,0.61,0.69,0.21,0.16,0.26,0.83,0.8,0.85,"E07000094","Winchester"
"E02004842","Winchester 014",0.63,0.59,0.67,0.21,0.16,0.26,0.83,0.8,0.85,"E07000094","Winchester"
