"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000194","Croydon 001",0.7,0.67,0.73,0.18,0.13,0.23,0.84,0.81,0.86,"E09000008","Croydon"
"E02000195","Croydon 002",0.62,0.58,0.66,0.23,0.17,0.27,0.8,0.77,0.82,"E09000008","Croydon"
"E02000196","Croydon 003",0.58,0.54,0.61,0.27,0.22,0.31,0.76,0.73,0.78,"E09000008","Croydon"
"E02000197","Croydon 004",0.59,0.54,0.63,0.26,0.21,0.31,0.77,0.74,0.8,"E09000008","Croydon"
"E02000198","Croydon 005",0.6,0.56,0.64,0.26,0.21,0.31,0.75,0.72,0.78,"E09000008","Croydon"
"E02000199","Croydon 006",0.63,0.59,0.66,0.22,0.17,0.27,0.8,0.77,0.82,"E09000008","Croydon"
"E02000200","Croydon 007",0.63,0.58,0.67,0.22,0.17,0.27,0.8,0.76,0.83,"E09000008","Croydon"
"E02000201","Croydon 008",0.61,0.57,0.64,0.24,0.19,0.29,0.78,0.75,0.8,"E09000008","Croydon"
"E02000202","Croydon 009",0.56,0.52,0.59,0.27,0.22,0.31,0.75,0.73,0.78,"E09000008","Croydon"
"E02000203","Croydon 010",0.59,0.56,0.63,0.27,0.22,0.31,0.74,0.72,0.77,"E09000008","Croydon"
"E02000204","Croydon 011",0.55,0.52,0.58,0.29,0.25,0.34,0.73,0.71,0.75,"E09000008","Croydon"
"E02000206","Croydon 013",0.59,0.56,0.63,0.27,0.22,0.31,0.75,0.73,0.78,"E09000008","Croydon"
"E02000207","Croydon 014",0.6,0.57,0.64,0.25,0.2,0.3,0.76,0.73,0.79,"E09000008","Croydon"
"E02000208","Croydon 015",0.58,0.54,0.62,0.28,0.24,0.33,0.73,0.7,0.75,"E09000008","Croydon"
"E02000209","Croydon 016",0.54,0.5,0.57,0.32,0.27,0.35,0.71,0.68,0.73,"E09000008","Croydon"
"E02000210","Croydon 017",0.61,0.58,0.64,0.25,0.21,0.29,0.77,0.75,0.79,"E09000008","Croydon"
"E02000211","Croydon 018",0.62,0.59,0.65,0.23,0.18,0.27,0.81,0.79,0.83,"E09000008","Croydon"
"E02000212","Croydon 019",0.55,0.51,0.58,0.31,0.27,0.35,0.71,0.68,0.74,"E09000008","Croydon"
"E02000213","Croydon 020",0.61,0.57,0.64,0.27,0.22,0.31,0.75,0.72,0.77,"E09000008","Croydon"
"E02000214","Croydon 021",0.65,0.62,0.68,0.21,0.16,0.25,0.82,0.8,0.84,"E09000008","Croydon"
"E02000215","Croydon 022",0.65,0.62,0.68,0.23,0.18,0.27,0.8,0.77,0.81,"E09000008","Croydon"
"E02000216","Croydon 023",0.65,0.62,0.68,0.22,0.17,0.26,0.82,0.8,0.84,"E09000008","Croydon"
"E02000217","Croydon 024",0.63,0.57,0.68,0.24,0.19,0.3,0.77,0.74,0.81,"E09000008","Croydon"
"E02000218","Croydon 025",0.56,0.52,0.61,0.29,0.24,0.34,0.75,0.71,0.78,"E09000008","Croydon"
"E02000219","Croydon 026",0.63,0.56,0.69,0.23,0.16,0.28,0.82,0.77,0.86,"E09000008","Croydon"
"E02000220","Croydon 027",0.68,0.63,0.73,0.2,0.15,0.26,0.82,0.78,0.85,"E09000008","Croydon"
"E02000221","Croydon 028",0.61,0.55,0.67,0.26,0.2,0.32,0.77,0.72,0.81,"E09000008","Croydon"
"E02000222","Croydon 029",0.69,0.63,0.74,0.18,0.13,0.24,0.84,0.8,0.87,"E09000008","Croydon"
"E02000223","Croydon 030",0.52,0.47,0.57,0.32,0.27,0.37,0.68,0.64,0.72,"E09000008","Croydon"
"E02000224","Croydon 031",0.68,0.63,0.72,0.19,0.14,0.24,0.84,0.8,0.86,"E09000008","Croydon"
"E02000225","Croydon 032",0.57,0.51,0.62,0.29,0.23,0.34,0.72,0.67,0.76,"E09000008","Croydon"
"E02000226","Croydon 033",0.64,0.59,0.69,0.21,0.15,0.26,0.82,0.79,0.86,"E09000008","Croydon"
"E02000227","Croydon 034",0.61,0.55,0.67,0.25,0.18,0.3,0.79,0.74,0.83,"E09000008","Croydon"
"E02000228","Croydon 035",0.66,0.61,0.71,0.2,0.14,0.25,0.86,0.82,0.88,"E09000008","Croydon"
"E02000229","Croydon 036",0.54,0.49,0.59,0.33,0.27,0.38,0.71,0.65,0.75,"E09000008","Croydon"
"E02000230","Croydon 037",0.67,0.61,0.73,0.21,0.15,0.26,0.83,0.78,0.86,"E09000008","Croydon"
"E02000231","Croydon 038",0.67,0.63,0.71,0.19,0.13,0.23,0.84,0.82,0.87,"E09000008","Croydon"
"E02000232","Croydon 039",0.64,0.59,0.68,0.22,0.17,0.27,0.82,0.79,0.84,"E09000008","Croydon"
"E02000233","Croydon 040",0.64,0.6,0.67,0.22,0.16,0.26,0.82,0.79,0.84,"E09000008","Croydon"
"E02000234","Croydon 041",0.65,0.61,0.69,0.2,0.14,0.24,0.83,0.8,0.85,"E09000008","Croydon"
"E02000235","Croydon 042",0.66,0.61,0.7,0.2,0.15,0.25,0.83,0.8,0.86,"E09000008","Croydon"
"E02000236","Croydon 043",0.68,0.64,0.72,0.18,0.12,0.23,0.84,0.81,0.86,"E09000008","Croydon"
"E02000237","Croydon 044",0.62,0.57,0.66,0.24,0.18,0.29,0.8,0.77,0.83,"E09000008","Croydon"
"E02006788","Croydon 045",0.6,0.51,0.68,0.25,0.18,0.33,0.77,0.69,0.83,"E09000008","Croydon"
