"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003581","Isle of Wight 001",0.66,0.63,0.69,0.22,0.16,0.26,0.81,0.8,0.83,"E06000046","Isle of Wight"
"E02003582","Isle of Wight 002",0.64,0.6,0.67,0.22,0.16,0.26,0.82,0.8,0.84,"E06000046","Isle of Wight"
"E02003583","Isle of Wight 003",0.57,0.54,0.61,0.27,0.22,0.32,0.77,0.74,0.79,"E06000046","Isle of Wight"
"E02003584","Isle of Wight 004",0.67,0.64,0.7,0.2,0.15,0.25,0.82,0.8,0.84,"E06000046","Isle of Wight"
"E02003585","Isle of Wight 005",0.62,0.59,0.65,0.22,0.17,0.27,0.82,0.8,0.84,"E06000046","Isle of Wight"
"E02003586","Isle of Wight 006",0.61,0.57,0.65,0.24,0.19,0.29,0.79,0.76,0.82,"E06000046","Isle of Wight"
"E02003587","Isle of Wight 007",0.6,0.56,0.63,0.26,0.21,0.3,0.77,0.74,0.79,"E06000046","Isle of Wight"
"E02003588","Isle of Wight 008",0.59,0.55,0.64,0.26,0.21,0.31,0.76,0.73,0.8,"E06000046","Isle of Wight"
"E02003589","Isle of Wight 009",0.61,0.57,0.65,0.24,0.19,0.29,0.77,0.74,0.8,"E06000046","Isle of Wight"
"E02003590","Isle of Wight 010",0.64,0.61,0.67,0.23,0.18,0.28,0.83,0.81,0.84,"E06000046","Isle of Wight"
"E02003591","Isle of Wight 011",0.63,0.61,0.66,0.21,0.16,0.25,0.81,0.8,0.83,"E06000046","Isle of Wight"
"E02003592","Isle of Wight 012",0.66,0.64,0.68,0.23,0.19,0.27,0.83,0.82,0.85,"E06000046","Isle of Wight"
"E02003593","Isle of Wight 013",0.65,0.63,0.68,0.2,0.16,0.25,0.83,0.81,0.85,"E06000046","Isle of Wight"
"E02003594","Isle of Wight 014",0.62,0.59,0.64,0.25,0.2,0.29,0.78,0.76,0.8,"E06000046","Isle of Wight"
"E02003595","Isle of Wight 015",0.6,0.57,0.63,0.24,0.2,0.29,0.8,0.77,0.82,"E06000046","Isle of Wight"
"E02003596","Isle of Wight 016",0.59,0.57,0.62,0.27,0.22,0.31,0.78,0.76,0.79,"E06000046","Isle of Wight"
"E02003597","Isle of Wight 017",0.64,0.61,0.67,0.2,0.15,0.25,0.82,0.8,0.84,"E06000046","Isle of Wight"
"E02003598","Isle of Wight 018",0.62,0.59,0.64,0.22,0.18,0.27,0.81,0.79,0.83,"E06000046","Isle of Wight"
