"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003172","Bournemouth 001",0.53,0.5,0.55,0.31,0.27,0.35,0.71,0.69,0.73,"E06000028","Bournemouth"
"E02003173","Bournemouth 002",0.54,0.51,0.57,0.31,0.27,0.35,0.73,0.7,0.75,"E06000028","Bournemouth"
"E02003174","Bournemouth 003",0.56,0.53,0.59,0.28,0.23,0.31,0.76,0.74,0.78,"E06000028","Bournemouth"
"E02003175","Bournemouth 004",0.61,0.58,0.63,0.24,0.19,0.28,0.8,0.78,0.81,"E06000028","Bournemouth"
"E02003176","Bournemouth 005",0.54,0.51,0.56,0.31,0.27,0.35,0.71,0.69,0.73,"E06000028","Bournemouth"
"E02003177","Bournemouth 006",0.61,0.58,0.64,0.23,0.18,0.27,0.81,0.79,0.83,"E06000028","Bournemouth"
"E02003178","Bournemouth 007",0.58,0.55,0.61,0.27,0.22,0.31,0.76,0.74,0.78,"E06000028","Bournemouth"
"E02003179","Bournemouth 008",0.56,0.53,0.59,0.29,0.25,0.33,0.75,0.73,0.77,"E06000028","Bournemouth"
"E02003180","Bournemouth 009",0.65,0.61,0.68,0.2,0.15,0.25,0.82,0.79,0.85,"E06000028","Bournemouth"
"E02003181","Bournemouth 010",0.67,0.63,0.7,0.18,0.12,0.23,0.85,0.83,0.87,"E06000028","Bournemouth"
"E02003182","Bournemouth 011",0.66,0.62,0.7,0.2,0.15,0.25,0.84,0.82,0.86,"E06000028","Bournemouth"
"E02003183","Bournemouth 012",0.67,0.64,0.7,0.18,0.13,0.23,0.85,0.83,0.87,"E06000028","Bournemouth"
"E02003184","Bournemouth 013",0.7,0.66,0.73,0.16,0.11,0.21,0.85,0.83,0.87,"E06000028","Bournemouth"
"E02003185","Bournemouth 014",0.61,0.58,0.65,0.23,0.18,0.28,0.81,0.78,0.83,"E06000028","Bournemouth"
"E02003186","Bournemouth 015",0.67,0.63,0.7,0.19,0.14,0.24,0.81,0.78,0.84,"E06000028","Bournemouth"
"E02003187","Bournemouth 016",0.67,0.64,0.7,0.2,0.14,0.24,0.82,0.8,0.84,"E06000028","Bournemouth"
"E02003188","Bournemouth 017",0.68,0.65,0.72,0.2,0.15,0.25,0.83,0.81,0.86,"E06000028","Bournemouth"
"E02003189","Bournemouth 018",0.64,0.61,0.67,0.24,0.19,0.28,0.83,0.81,0.84,"E06000028","Bournemouth"
"E02003190","Bournemouth 019",0.67,0.63,0.7,0.22,0.17,0.27,0.79,0.76,0.81,"E06000028","Bournemouth"
"E02003191","Bournemouth 020",0.61,0.58,0.64,0.24,0.19,0.28,0.83,0.81,0.84,"E06000028","Bournemouth"
"E02003192","Bournemouth 021",0.67,0.64,0.7,0.21,0.16,0.25,0.81,0.79,0.83,"E06000028","Bournemouth"
"E02006883","Bournemouth 023",0.66,0.62,0.69,0.22,0.17,0.27,0.82,0.8,0.84,"E06000028","Bournemouth"
"E02006885","Bournemouth 024",0.7,0.67,0.73,0.18,0.13,0.23,0.84,0.82,0.86,"E06000028","Bournemouth"
