"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006075","South Somerset 001",0.68,0.65,0.71,0.17,0.12,0.22,0.85,0.83,0.87,"E07000189","South Somerset"
"E02006076","South Somerset 002",0.67,0.64,0.7,0.21,0.16,0.25,0.83,0.81,0.85,"E07000189","South Somerset"
"E02006077","South Somerset 003",0.64,0.61,0.66,0.23,0.18,0.27,0.8,0.78,0.82,"E07000189","South Somerset"
"E02006078","South Somerset 004",0.66,0.62,0.69,0.21,0.16,0.26,0.81,0.79,0.84,"E07000189","South Somerset"
"E02006079","South Somerset 005",0.62,0.59,0.65,0.24,0.19,0.28,0.8,0.78,0.82,"E07000189","South Somerset"
"E02006080","South Somerset 006",0.68,0.65,0.71,0.19,0.13,0.24,0.84,0.81,0.86,"E07000189","South Somerset"
"E02006081","South Somerset 007",0.64,0.61,0.67,0.22,0.17,0.27,0.81,0.79,0.83,"E07000189","South Somerset"
"E02006082","South Somerset 008",0.64,0.61,0.67,0.21,0.16,0.26,0.81,0.79,0.83,"E07000189","South Somerset"
"E02006083","South Somerset 009",0.64,0.61,0.67,0.22,0.18,0.26,0.8,0.79,0.82,"E07000189","South Somerset"
"E02006084","South Somerset 010",0.66,0.63,0.69,0.21,0.15,0.25,0.83,0.81,0.85,"E07000189","South Somerset"
"E02006085","South Somerset 011",0.59,0.55,0.62,0.27,0.22,0.31,0.76,0.73,0.78,"E07000189","South Somerset"
"E02006086","South Somerset 012",0.64,0.6,0.67,0.22,0.16,0.26,0.81,0.78,0.83,"E07000189","South Somerset"
"E02006087","South Somerset 013",0.6,0.58,0.62,0.24,0.2,0.28,0.78,0.76,0.79,"E07000189","South Somerset"
"E02006088","South Somerset 014",0.57,0.54,0.59,0.3,0.25,0.33,0.72,0.7,0.74,"E07000189","South Somerset"
"E02006089","South Somerset 015",0.63,0.6,0.65,0.25,0.21,0.29,0.77,0.75,0.79,"E07000189","South Somerset"
"E02006090","South Somerset 016",0.63,0.61,0.65,0.22,0.17,0.26,0.81,0.79,0.82,"E07000189","South Somerset"
"E02006091","South Somerset 017",0.65,0.63,0.69,0.21,0.16,0.25,0.82,0.8,0.84,"E07000189","South Somerset"
"E02006092","South Somerset 018",0.65,0.62,0.67,0.2,0.15,0.24,0.83,0.81,0.84,"E07000189","South Somerset"
"E02006093","South Somerset 019",0.63,0.6,0.65,0.23,0.19,0.27,0.81,0.79,0.83,"E07000189","South Somerset"
"E02006094","South Somerset 020",0.65,0.62,0.67,0.21,0.16,0.25,0.82,0.8,0.83,"E07000189","South Somerset"
"E02006095","South Somerset 021",0.61,0.59,0.63,0.24,0.19,0.28,0.79,0.78,0.81,"E07000189","South Somerset"
"E02006096","South Somerset 022",0.63,0.61,0.65,0.24,0.2,0.28,0.79,0.77,0.8,"E07000189","South Somerset"
"E02006097","South Somerset 023",0.59,0.57,0.61,0.27,0.23,0.31,0.76,0.75,0.78,"E07000189","South Somerset"
"E02006098","South Somerset 024",0.64,0.61,0.67,0.21,0.16,0.25,0.82,0.8,0.85,"E07000189","South Somerset"
