"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002483","Hartlepool 001",0.59,0.55,0.62,0.27,0.22,0.31,0.75,0.72,0.77,"E06000001","Hartlepool"
"E02002484","Hartlepool 002",0.5,0.47,0.53,0.34,0.3,0.38,0.66,0.63,0.68,"E06000001","Hartlepool"
"E02002485","Hartlepool 003",0.53,0.5,0.57,0.33,0.29,0.37,0.68,0.65,0.71,"E06000001","Hartlepool"
"E02002487","Hartlepool 005",0.58,0.54,0.61,0.28,0.24,0.32,0.71,0.68,0.73,"E06000001","Hartlepool"
"E02002488","Hartlepool 006",0.66,0.63,0.69,0.21,0.16,0.25,0.82,0.8,0.84,"E06000001","Hartlepool"
"E02002489","Hartlepool 007",0.58,0.55,0.62,0.29,0.24,0.33,0.73,0.7,0.76,"E06000001","Hartlepool"
"E02002490","Hartlepool 008",0.57,0.53,0.61,0.3,0.25,0.34,0.72,0.69,0.75,"E06000001","Hartlepool"
"E02002491","Hartlepool 009",0.54,0.5,0.58,0.34,0.29,0.39,0.69,0.66,0.73,"E06000001","Hartlepool"
"E02002492","Hartlepool 010",0.57,0.53,0.6,0.32,0.27,0.36,0.72,0.69,0.75,"E06000001","Hartlepool"
"E02002493","Hartlepool 011",0.6,0.56,0.63,0.28,0.23,0.32,0.77,0.75,0.79,"E06000001","Hartlepool"
"E02002494","Hartlepool 012",0.54,0.5,0.58,0.36,0.32,0.4,0.67,0.64,0.7,"E06000001","Hartlepool"
"E02006909","Hartlepool 014",0.63,0.58,0.67,0.23,0.18,0.28,0.81,0.78,0.84,"E06000001","Hartlepool"
