"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004727","Fareham 001",0.68,0.65,0.71,0.19,0.13,0.23,0.85,0.83,0.86,"E07000087","Fareham"
"E02004728","Fareham 002",0.66,0.62,0.69,0.21,0.16,0.26,0.83,0.81,0.85,"E07000087","Fareham"
"E02004729","Fareham 003",0.58,0.54,0.61,0.28,0.23,0.32,0.75,0.73,0.78,"E07000087","Fareham"
"E02004730","Fareham 004",0.64,0.6,0.67,0.23,0.18,0.28,0.82,0.8,0.84,"E07000087","Fareham"
"E02004731","Fareham 005",0.67,0.64,0.7,0.19,0.14,0.24,0.86,0.84,0.88,"E07000087","Fareham"
"E02004732","Fareham 006",0.66,0.63,0.69,0.2,0.15,0.24,0.85,0.83,0.87,"E07000087","Fareham"
"E02004733","Fareham 007",0.67,0.63,0.7,0.21,0.15,0.26,0.85,0.82,0.87,"E07000087","Fareham"
"E02004734","Fareham 008",0.63,0.6,0.67,0.23,0.18,0.28,0.81,0.79,0.83,"E07000087","Fareham"
"E02004735","Fareham 009",0.61,0.57,0.65,0.25,0.2,0.3,0.81,0.79,0.83,"E07000087","Fareham"
"E02004736","Fareham 010",0.62,0.58,0.65,0.23,0.19,0.28,0.82,0.8,0.84,"E07000087","Fareham"
"E02004737","Fareham 011",0.59,0.56,0.63,0.29,0.24,0.33,0.75,0.73,0.78,"E07000087","Fareham"
"E02004738","Fareham 012",0.6,0.57,0.62,0.23,0.18,0.27,0.81,0.79,0.82,"E07000087","Fareham"
"E02004739","Fareham 013",0.62,0.58,0.66,0.25,0.19,0.3,0.83,0.8,0.85,"E07000087","Fareham"
"E02004740","Fareham 014",0.65,0.62,0.67,0.23,0.18,0.28,0.85,0.84,0.87,"E07000087","Fareham"
