"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003459","Milton Keynes 001",0.69,0.66,0.71,0.17,0.12,0.22,0.86,0.85,0.87,"E06000042","Milton Keynes"
"E02003460","Milton Keynes 002",0.65,0.61,0.69,0.22,0.16,0.27,0.82,0.79,0.84,"E06000042","Milton Keynes"
"E02003461","Milton Keynes 003",0.6,0.58,0.63,0.23,0.19,0.27,0.8,0.78,0.81,"E06000042","Milton Keynes"
"E02003462","Milton Keynes 004",0.64,0.62,0.66,0.2,0.15,0.25,0.82,0.8,0.83,"E06000042","Milton Keynes"
"E02003463","Milton Keynes 005",0.62,0.59,0.65,0.22,0.17,0.27,0.79,0.77,0.81,"E06000042","Milton Keynes"
"E02003464","Milton Keynes 006",0.56,0.53,0.6,0.29,0.24,0.33,0.72,0.7,0.75,"E06000042","Milton Keynes"
"E02003465","Milton Keynes 007",0.62,0.59,0.65,0.24,0.19,0.28,0.79,0.77,0.81,"E06000042","Milton Keynes"
"E02003466","Milton Keynes 008",0.61,0.58,0.64,0.23,0.18,0.28,0.78,0.76,0.8,"E06000042","Milton Keynes"
"E02003467","Milton Keynes 009",0.6,0.57,0.63,0.28,0.23,0.32,0.73,0.71,0.76,"E06000042","Milton Keynes"
"E02003468","Milton Keynes 010",0.61,0.58,0.63,0.25,0.2,0.29,0.78,0.76,0.8,"E06000042","Milton Keynes"
"E02003469","Milton Keynes 011",0.61,0.58,0.64,0.23,0.18,0.27,0.78,0.76,0.81,"E06000042","Milton Keynes"
"E02003470","Milton Keynes 012",0.51,0.47,0.54,0.35,0.3,0.39,0.66,0.63,0.69,"E06000042","Milton Keynes"
"E02003471","Milton Keynes 013",0.59,0.56,0.63,0.26,0.21,0.3,0.75,0.72,0.78,"E06000042","Milton Keynes"
"E02003472","Milton Keynes 014",0.64,0.6,0.67,0.25,0.2,0.29,0.75,0.72,0.78,"E06000042","Milton Keynes"
"E02003473","Milton Keynes 015",0.66,0.62,0.68,0.21,0.16,0.25,0.8,0.78,0.82,"E06000042","Milton Keynes"
"E02003474","Milton Keynes 016",0.66,0.63,0.68,0.21,0.16,0.25,0.8,0.78,0.82,"E06000042","Milton Keynes"
"E02003475","Milton Keynes 017",0.68,0.65,0.71,0.19,0.13,0.23,0.82,0.8,0.84,"E06000042","Milton Keynes"
"E02003476","Milton Keynes 018",0.53,0.49,0.56,0.33,0.29,0.37,0.68,0.65,0.71,"E06000042","Milton Keynes"
"E02003477","Milton Keynes 019",0.65,0.62,0.68,0.21,0.16,0.26,0.79,0.77,0.82,"E06000042","Milton Keynes"
"E02003478","Milton Keynes 020",0.64,0.59,0.69,0.22,0.16,0.27,0.8,0.77,0.83,"E06000042","Milton Keynes"
"E02003479","Milton Keynes 021",0.59,0.55,0.63,0.25,0.2,0.3,0.74,0.71,0.77,"E06000042","Milton Keynes"
"E02003480","Milton Keynes 022",0.64,0.61,0.67,0.22,0.17,0.27,0.8,0.77,0.82,"E06000042","Milton Keynes"
"E02003481","Milton Keynes 023",0.55,0.49,0.61,0.33,0.27,0.39,0.7,0.64,0.75,"E06000042","Milton Keynes"
"E02003482","Milton Keynes 024",0.68,0.63,0.71,0.2,0.14,0.25,0.84,0.82,0.87,"E06000042","Milton Keynes"
"E02003483","Milton Keynes 025",0.66,0.62,0.69,0.2,0.15,0.25,0.8,0.77,0.83,"E06000042","Milton Keynes"
"E02003484","Milton Keynes 026",0.61,0.57,0.65,0.24,0.18,0.28,0.78,0.75,0.81,"E06000042","Milton Keynes"
"E02003485","Milton Keynes 027",0.54,0.5,0.59,0.31,0.26,0.36,0.72,0.68,0.75,"E06000042","Milton Keynes"
"E02003486","Milton Keynes 028",0.64,0.6,0.68,0.21,0.15,0.26,0.79,0.76,0.82,"E06000042","Milton Keynes"
"E02003487","Milton Keynes 029",0.56,0.52,0.6,0.3,0.25,0.35,0.74,0.71,0.77,"E06000042","Milton Keynes"
"E02003488","Milton Keynes 030",0.56,0.53,0.6,0.31,0.26,0.35,0.74,0.71,0.77,"E06000042","Milton Keynes"
"E02003489","Milton Keynes 031",0.59,0.55,0.63,0.27,0.22,0.32,0.76,0.72,0.79,"E06000042","Milton Keynes"
"E02003490","Milton Keynes 032",0.53,0.49,0.57,0.33,0.28,0.38,0.69,0.65,0.73,"E06000042","Milton Keynes"
