"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006588","Horsham 001",0.67,0.6,0.73,0.2,0.14,0.26,0.81,0.76,0.86,"E07000227","Horsham"
"E02006589","Horsham 002",0.7,0.66,0.74,0.16,0.1,0.21,0.86,0.83,0.88,"E07000227","Horsham"
"E02006590","Horsham 003",0.69,0.64,0.74,0.17,0.11,0.22,0.85,0.81,0.88,"E07000227","Horsham"
"E02006591","Horsham 004",0.67,0.63,0.71,0.19,0.14,0.24,0.84,0.81,0.86,"E07000227","Horsham"
"E02006592","Horsham 005",0.68,0.63,0.73,0.18,0.12,0.23,0.84,0.81,0.88,"E07000227","Horsham"
"E02006593","Horsham 006",0.67,0.62,0.71,0.19,0.14,0.24,0.84,0.8,0.86,"E07000227","Horsham"
"E02006594","Horsham 007",0.67,0.63,0.71,0.18,0.13,0.23,0.83,0.8,0.86,"E07000227","Horsham"
"E02006595","Horsham 008",0.72,0.66,0.76,0.16,0.1,0.22,0.87,0.84,0.9,"E07000227","Horsham"
"E02006596","Horsham 009",0.66,0.64,0.68,0.2,0.16,0.24,0.82,0.81,0.83,"E07000227","Horsham"
"E02006597","Horsham 010",0.66,0.63,0.69,0.21,0.16,0.25,0.83,0.81,0.85,"E07000227","Horsham"
"E02006598","Horsham 011",0.68,0.65,0.7,0.19,0.14,0.23,0.84,0.82,0.86,"E07000227","Horsham"
"E02006599","Horsham 012",0.69,0.66,0.71,0.19,0.14,0.23,0.85,0.84,0.87,"E07000227","Horsham"
"E02006600","Horsham 013",0.66,0.63,0.69,0.21,0.17,0.26,0.83,0.81,0.84,"E07000227","Horsham"
"E02006601","Horsham 014",0.65,0.63,0.68,0.2,0.15,0.24,0.84,0.82,0.85,"E07000227","Horsham"
"E02006602","Horsham 015",0.68,0.65,0.71,0.18,0.13,0.22,0.85,0.83,0.87,"E07000227","Horsham"
"E02006603","Horsham 016",0.67,0.64,0.7,0.19,0.14,0.24,0.85,0.83,0.87,"E07000227","Horsham"
