"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006317","Elmbridge 001",0.64,0.6,0.67,0.22,0.16,0.27,0.83,0.81,0.85,"E07000207","Elmbridge"
"E02006318","Elmbridge 002",0.73,0.69,0.77,0.15,0.09,0.2,0.9,0.88,0.92,"E07000207","Elmbridge"
"E02006319","Elmbridge 003",0.62,0.59,0.65,0.23,0.18,0.27,0.82,0.79,0.84,"E07000207","Elmbridge"
"E02006320","Elmbridge 004",0.62,0.57,0.66,0.23,0.17,0.28,0.81,0.78,0.83,"E07000207","Elmbridge"
"E02006321","Elmbridge 005",0.73,0.7,0.76,0.14,0.09,0.19,0.89,0.87,0.9,"E07000207","Elmbridge"
"E02006322","Elmbridge 006",0.73,0.69,0.77,0.14,0.08,0.19,0.89,0.87,0.91,"E07000207","Elmbridge"
"E02006323","Elmbridge 007",0.69,0.65,0.73,0.17,0.12,0.22,0.87,0.85,0.89,"E07000207","Elmbridge"
"E02006324","Elmbridge 008",0.65,0.61,0.69,0.21,0.15,0.26,0.84,0.82,0.86,"E07000207","Elmbridge"
"E02006325","Elmbridge 009",0.7,0.66,0.73,0.16,0.1,0.21,0.89,0.87,0.9,"E07000207","Elmbridge"
"E02006326","Elmbridge 010",0.69,0.67,0.72,0.18,0.13,0.22,0.87,0.85,0.88,"E07000207","Elmbridge"
"E02006327","Elmbridge 011",0.7,0.67,0.72,0.16,0.11,0.21,0.88,0.87,0.89,"E07000207","Elmbridge"
"E02006328","Elmbridge 012",0.69,0.67,0.72,0.18,0.13,0.23,0.86,0.84,0.87,"E07000207","Elmbridge"
"E02006329","Elmbridge 013",0.69,0.66,0.71,0.17,0.12,0.22,0.87,0.86,0.89,"E07000207","Elmbridge"
"E02006330","Elmbridge 014",0.63,0.6,0.66,0.23,0.18,0.27,0.83,0.82,0.85,"E07000207","Elmbridge"
"E02006331","Elmbridge 015",0.69,0.66,0.71,0.18,0.12,0.22,0.87,0.86,0.89,"E07000207","Elmbridge"
"E02006332","Elmbridge 016",0.68,0.65,0.7,0.19,0.14,0.24,0.86,0.84,0.87,"E07000207","Elmbridge"
"E02006333","Elmbridge 017",0.66,0.63,0.69,0.21,0.16,0.25,0.84,0.83,0.86,"E07000207","Elmbridge"
"E02006334","Elmbridge 018",0.68,0.66,0.71,0.18,0.13,0.23,0.87,0.85,0.88,"E07000207","Elmbridge"
