"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005368","Harborough 002",0.67,0.63,0.72,0.17,0.12,0.23,0.85,0.82,0.88,"E07000131","Harborough"
"E02005369","Harborough 003",0.65,0.61,0.69,0.19,0.14,0.24,0.84,0.82,0.87,"E07000131","Harborough"
"E02005370","Harborough 004",0.63,0.6,0.66,0.23,0.18,0.27,0.8,0.78,0.82,"E07000131","Harborough"
"E02005371","Harborough 005",0.66,0.63,0.69,0.21,0.15,0.25,0.82,0.8,0.84,"E07000131","Harborough"
"E02005372","Harborough 006",0.65,0.61,0.68,0.21,0.16,0.26,0.82,0.8,0.84,"E07000131","Harborough"
"E02005373","Harborough 007",0.67,0.64,0.7,0.18,0.13,0.23,0.85,0.83,0.87,"E07000131","Harborough"
"E02005374","Harborough 008",0.61,0.58,0.64,0.22,0.18,0.27,0.82,0.8,0.84,"E07000131","Harborough"
"E02005375","Harborough 009",0.66,0.63,0.69,0.19,0.14,0.23,0.85,0.83,0.87,"E07000131","Harborough"
"E02005376","Harborough 010",0.59,0.57,0.62,0.29,0.25,0.33,0.75,0.74,0.77,"E07000131","Harborough"
"E02006816","Harborough 011",0.62,0.58,0.66,0.22,0.17,0.27,0.81,0.78,0.84,"E07000131","Harborough"
