"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002951","Stoke-on-Trent 001",0.54,0.49,0.59,0.29,0.24,0.34,0.71,0.67,0.75,"E06000021","Stoke-on-Trent"
"E02002952","Stoke-on-Trent 002",0.52,0.47,0.56,0.33,0.28,0.38,0.69,0.65,0.72,"E06000021","Stoke-on-Trent"
"E02002953","Stoke-on-Trent 003",0.52,0.48,0.56,0.36,0.32,0.4,0.65,0.62,0.69,"E06000021","Stoke-on-Trent"
"E02002954","Stoke-on-Trent 004",0.51,0.47,0.55,0.36,0.32,0.41,0.67,0.63,0.7,"E06000021","Stoke-on-Trent"
"E02002955","Stoke-on-Trent 005",0.5,0.46,0.55,0.32,0.27,0.37,0.66,0.62,0.7,"E06000021","Stoke-on-Trent"
"E02002956","Stoke-on-Trent 006",0.52,0.48,0.57,0.33,0.27,0.37,0.68,0.64,0.72,"E06000021","Stoke-on-Trent"
"E02002957","Stoke-on-Trent 007",0.59,0.55,0.63,0.27,0.23,0.32,0.76,0.73,0.79,"E06000021","Stoke-on-Trent"
"E02002958","Stoke-on-Trent 008",0.54,0.5,0.58,0.34,0.3,0.39,0.69,0.65,0.72,"E06000021","Stoke-on-Trent"
"E02002959","Stoke-on-Trent 009",0.52,0.47,0.56,0.32,0.27,0.37,0.68,0.64,0.72,"E06000021","Stoke-on-Trent"
"E02002960","Stoke-on-Trent 010",0.56,0.52,0.6,0.31,0.26,0.35,0.71,0.68,0.75,"E06000021","Stoke-on-Trent"
"E02002961","Stoke-on-Trent 011",0.51,0.47,0.56,0.36,0.31,0.4,0.65,0.61,0.69,"E06000021","Stoke-on-Trent"
"E02002962","Stoke-on-Trent 012",0.49,0.44,0.54,0.4,0.35,0.44,0.63,0.58,0.67,"E06000021","Stoke-on-Trent"
"E02002963","Stoke-on-Trent 013",0.55,0.51,0.59,0.34,0.29,0.38,0.68,0.64,0.71,"E06000021","Stoke-on-Trent"
"E02002964","Stoke-on-Trent 014",0.51,0.46,0.55,0.34,0.29,0.38,0.69,0.66,0.72,"E06000021","Stoke-on-Trent"
"E02002965","Stoke-on-Trent 015",0.53,0.49,0.57,0.31,0.26,0.36,0.68,0.64,0.72,"E06000021","Stoke-on-Trent"
"E02002966","Stoke-on-Trent 016",0.61,0.57,0.65,0.26,0.21,0.31,0.73,0.7,0.77,"E06000021","Stoke-on-Trent"
"E02002967","Stoke-on-Trent 017",0.46,0.42,0.5,0.4,0.35,0.44,0.6,0.57,0.64,"E06000021","Stoke-on-Trent"
"E02002968","Stoke-on-Trent 018",0.62,0.58,0.65,0.26,0.21,0.3,0.77,0.74,0.79,"E06000021","Stoke-on-Trent"
"E02002969","Stoke-on-Trent 019",0.59,0.55,0.62,0.29,0.24,0.33,0.74,0.71,0.76,"E06000021","Stoke-on-Trent"
"E02002970","Stoke-on-Trent 020",0.52,0.48,0.56,0.33,0.28,0.37,0.71,0.68,0.74,"E06000021","Stoke-on-Trent"
"E02002971","Stoke-on-Trent 021",0.54,0.49,0.57,0.3,0.25,0.34,0.72,0.68,0.75,"E06000021","Stoke-on-Trent"
"E02002972","Stoke-on-Trent 022",0.53,0.49,0.57,0.32,0.27,0.36,0.71,0.68,0.74,"E06000021","Stoke-on-Trent"
"E02002973","Stoke-on-Trent 023",0.59,0.54,0.63,0.29,0.24,0.33,0.73,0.7,0.76,"E06000021","Stoke-on-Trent"
"E02002974","Stoke-on-Trent 024",0.54,0.5,0.58,0.31,0.26,0.35,0.72,0.69,0.75,"E06000021","Stoke-on-Trent"
"E02002975","Stoke-on-Trent 025",0.57,0.53,0.61,0.26,0.21,0.3,0.75,0.71,0.77,"E06000021","Stoke-on-Trent"
"E02002976","Stoke-on-Trent 026",0.55,0.52,0.59,0.3,0.26,0.35,0.72,0.69,0.75,"E06000021","Stoke-on-Trent"
"E02002977","Stoke-on-Trent 027",0.53,0.48,0.57,0.33,0.28,0.37,0.73,0.69,0.77,"E06000021","Stoke-on-Trent"
"E02002978","Stoke-on-Trent 028",0.52,0.48,0.55,0.34,0.29,0.38,0.66,0.62,0.69,"E06000021","Stoke-on-Trent"
"E02002979","Stoke-on-Trent 029",0.53,0.48,0.57,0.31,0.26,0.35,0.7,0.66,0.73,"E06000021","Stoke-on-Trent"
"E02002980","Stoke-on-Trent 030",0.62,0.58,0.65,0.24,0.19,0.28,0.8,0.77,0.82,"E06000021","Stoke-on-Trent"
"E02002981","Stoke-on-Trent 031",0.58,0.53,0.62,0.28,0.23,0.33,0.73,0.69,0.76,"E06000021","Stoke-on-Trent"
"E02002982","Stoke-on-Trent 032",0.57,0.53,0.61,0.29,0.24,0.33,0.72,0.68,0.75,"E06000021","Stoke-on-Trent"
"E02002983","Stoke-on-Trent 033",0.62,0.59,0.66,0.23,0.18,0.28,0.77,0.75,0.8,"E06000021","Stoke-on-Trent"
"E02002984","Stoke-on-Trent 034",0.68,0.65,0.71,0.19,0.14,0.24,0.84,0.82,0.86,"E06000021","Stoke-on-Trent"
