"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006273","St Edmundsbury 001",0.58,0.55,0.61,0.27,0.22,0.31,0.76,0.74,0.78,"E07000204","St Edmundsbury"
"E02006274","St Edmundsbury 002",0.62,0.58,0.65,0.24,0.18,0.28,0.79,0.77,0.81,"E07000204","St Edmundsbury"
"E02006275","St Edmundsbury 003",0.51,0.48,0.55,0.33,0.28,0.37,0.72,0.7,0.75,"E07000204","St Edmundsbury"
"E02006276","St Edmundsbury 004",0.6,0.56,0.65,0.23,0.18,0.28,0.81,0.78,0.84,"E07000204","St Edmundsbury"
"E02006277","St Edmundsbury 005",0.65,0.63,0.68,0.19,0.13,0.23,0.84,0.82,0.85,"E07000204","St Edmundsbury"
"E02006278","St Edmundsbury 006",0.68,0.65,0.7,0.2,0.15,0.24,0.85,0.83,0.86,"E07000204","St Edmundsbury"
"E02006279","St Edmundsbury 007",0.6,0.57,0.63,0.24,0.19,0.28,0.81,0.79,0.83,"E07000204","St Edmundsbury"
"E02006280","St Edmundsbury 008",0.61,0.57,0.65,0.24,0.19,0.29,0.81,0.78,0.83,"E07000204","St Edmundsbury"
"E02006281","St Edmundsbury 009",0.6,0.57,0.63,0.24,0.19,0.29,0.82,0.8,0.84,"E07000204","St Edmundsbury"
"E02006282","St Edmundsbury 010",0.6,0.56,0.63,0.24,0.18,0.28,0.81,0.78,0.83,"E07000204","St Edmundsbury"
"E02006283","St Edmundsbury 011",0.61,0.57,0.65,0.24,0.19,0.29,0.78,0.75,0.81,"E07000204","St Edmundsbury"
"E02006284","St Edmundsbury 012",0.56,0.53,0.59,0.27,0.23,0.32,0.74,0.72,0.76,"E07000204","St Edmundsbury"
"E02006285","St Edmundsbury 013",0.59,0.55,0.62,0.24,0.19,0.28,0.77,0.75,0.8,"E07000204","St Edmundsbury"
"E02006286","St Edmundsbury 014",0.56,0.53,0.6,0.27,0.23,0.32,0.74,0.71,0.76,"E07000204","St Edmundsbury"
