"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001098","Oldham 001",0.64,0.59,0.69,0.23,0.18,0.28,0.79,0.75,0.83,"E08000004","Oldham"
"E02001099","Oldham 002",0.64,0.6,0.67,0.22,0.18,0.27,0.79,0.76,0.81,"E08000004","Oldham"
"E02001100","Oldham 003",0.63,0.58,0.67,0.23,0.18,0.28,0.79,0.75,0.82,"E08000004","Oldham"
"E02001101","Oldham 004",0.65,0.61,0.68,0.21,0.16,0.26,0.81,0.79,0.84,"E08000004","Oldham"
"E02001102","Oldham 005",0.67,0.62,0.7,0.21,0.15,0.25,0.8,0.77,0.83,"E08000004","Oldham"
"E02001103","Oldham 006",0.71,0.66,0.75,0.18,0.12,0.23,0.84,0.81,0.87,"E08000004","Oldham"
"E02001104","Oldham 007",0.62,0.57,0.66,0.25,0.2,0.3,0.75,0.71,0.78,"E08000004","Oldham"
"E02001105","Oldham 008",0.63,0.59,0.67,0.23,0.18,0.28,0.79,0.76,0.82,"E08000004","Oldham"
"E02001106","Oldham 009",0.62,0.57,0.66,0.25,0.19,0.3,0.78,0.74,0.81,"E08000004","Oldham"
"E02001107","Oldham 010",0.6,0.55,0.64,0.25,0.2,0.3,0.77,0.73,0.8,"E08000004","Oldham"
"E02001108","Oldham 011",0.57,0.53,0.61,0.31,0.26,0.35,0.7,0.66,0.74,"E08000004","Oldham"
"E02001109","Oldham 012",0.57,0.53,0.61,0.3,0.25,0.35,0.71,0.67,0.74,"E08000004","Oldham"
"E02001110","Oldham 013",0.69,0.65,0.72,0.18,0.13,0.23,0.84,0.81,0.86,"E08000004","Oldham"
"E02001111","Oldham 014",0.49,0.44,0.53,0.39,0.34,0.43,0.63,0.59,0.68,"E08000004","Oldham"
"E02001112","Oldham 015",0.64,0.59,0.67,0.21,0.16,0.26,0.8,0.77,0.83,"E08000004","Oldham"
"E02001113","Oldham 016",0.49,0.43,0.54,0.35,0.29,0.4,0.64,0.58,0.69,"E08000004","Oldham"
"E02001114","Oldham 017",0.56,0.52,0.6,0.28,0.23,0.33,0.74,0.7,0.77,"E08000004","Oldham"
"E02001115","Oldham 018",0.59,0.55,0.62,0.28,0.23,0.33,0.74,0.71,0.76,"E08000004","Oldham"
"E02001116","Oldham 019",0.53,0.48,0.57,0.33,0.28,0.38,0.66,0.62,0.7,"E08000004","Oldham"
"E02001117","Oldham 020",0.69,0.65,0.73,0.18,0.12,0.23,0.84,0.81,0.86,"E08000004","Oldham"
"E02001118","Oldham 021",0.62,0.58,0.65,0.23,0.18,0.28,0.78,0.76,0.8,"E08000004","Oldham"
"E02001119","Oldham 022",0.46,0.42,0.51,0.39,0.34,0.44,0.6,0.55,0.64,"E08000004","Oldham"
"E02001121","Oldham 024",0.5,0.45,0.55,0.35,0.3,0.4,0.65,0.6,0.69,"E08000004","Oldham"
"E02001123","Oldham 026",0.53,0.48,0.58,0.34,0.29,0.4,0.66,0.62,0.7,"E08000004","Oldham"
"E02001124","Oldham 027",0.51,0.47,0.55,0.34,0.29,0.38,0.7,0.66,0.73,"E08000004","Oldham"
"E02001125","Oldham 028",0.54,0.49,0.59,0.3,0.25,0.36,0.73,0.7,0.77,"E08000004","Oldham"
"E02001126","Oldham 029",0.51,0.46,0.56,0.37,0.32,0.42,0.65,0.61,0.69,"E08000004","Oldham"
"E02001127","Oldham 030",0.52,0.48,0.57,0.35,0.3,0.4,0.68,0.64,0.72,"E08000004","Oldham"
"E02001128","Oldham 031",0.54,0.5,0.58,0.31,0.26,0.36,0.73,0.7,0.77,"E08000004","Oldham"
"E02001129","Oldham 032",0.54,0.5,0.58,0.31,0.26,0.36,0.72,0.68,0.75,"E08000004","Oldham"
"E02001130","Oldham 033",0.58,0.54,0.62,0.28,0.23,0.32,0.76,0.73,0.79,"E08000004","Oldham"
"E02001131","Oldham 034",0.55,0.52,0.59,0.31,0.26,0.35,0.74,0.71,0.76,"E08000004","Oldham"
"E02006860","Oldham 035",0.49,0.44,0.53,0.32,0.27,0.37,0.68,0.64,0.72,"E08000004","Oldham"
