"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004573","Tendring 001",0.52,0.49,0.55,0.34,0.3,0.38,0.71,0.69,0.73,"E07000076","Tendring"
"E02004574","Tendring 002",0.49,0.46,0.52,0.37,0.33,0.41,0.69,0.67,0.72,"E07000076","Tendring"
"E02004575","Tendring 003",0.64,0.6,0.67,0.24,0.19,0.28,0.8,0.77,0.82,"E07000076","Tendring"
"E02004576","Tendring 004",0.54,0.51,0.58,0.31,0.26,0.35,0.75,0.72,0.77,"E07000076","Tendring"
"E02004577","Tendring 005",0.65,0.62,0.69,0.21,0.16,0.26,0.81,0.78,0.83,"E07000076","Tendring"
"E02004578","Tendring 006",0.57,0.54,0.59,0.32,0.28,0.35,0.74,0.72,0.76,"E07000076","Tendring"
"E02004579","Tendring 007",0.56,0.52,0.6,0.29,0.25,0.34,0.75,0.72,0.78,"E07000076","Tendring"
"E02004580","Tendring 008",0.56,0.52,0.59,0.31,0.26,0.35,0.77,0.74,0.79,"E07000076","Tendring"
"E02004581","Tendring 009",0.62,0.58,0.65,0.26,0.21,0.3,0.78,0.76,0.81,"E07000076","Tendring"
"E02004582","Tendring 010",0.5,0.47,0.54,0.36,0.31,0.4,0.7,0.67,0.73,"E07000076","Tendring"
"E02004583","Tendring 011",0.6,0.57,0.62,0.28,0.24,0.32,0.76,0.74,0.77,"E07000076","Tendring"
"E02004584","Tendring 012",0.52,0.48,0.55,0.34,0.3,0.38,0.73,0.7,0.76,"E07000076","Tendring"
"E02004585","Tendring 013",0.54,0.49,0.58,0.34,0.29,0.38,0.72,0.68,0.75,"E07000076","Tendring"
"E02004586","Tendring 014",0.53,0.49,0.57,0.33,0.28,0.37,0.73,0.7,0.76,"E07000076","Tendring"
"E02004587","Tendring 015",0.52,0.49,0.56,0.36,0.31,0.4,0.7,0.68,0.73,"E07000076","Tendring"
"E02004588","Tendring 016",0.52,0.48,0.55,0.35,0.3,0.39,0.71,0.68,0.74,"E07000076","Tendring"
"E02004589","Tendring 017",0.54,0.5,0.58,0.34,0.29,0.38,0.73,0.7,0.76,"E07000076","Tendring"
"E02004590","Tendring 018",0.49,0.44,0.53,0.38,0.33,0.43,0.67,0.63,0.71,"E07000076","Tendring"
