"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006118","Cannock Chase 001",0.6,0.54,0.65,0.25,0.19,0.3,0.77,0.73,0.81,"E07000192","Cannock Chase"
"E02006119","Cannock Chase 002",0.56,0.52,0.6,0.32,0.27,0.36,0.7,0.67,0.73,"E07000192","Cannock Chase"
"E02006120","Cannock Chase 003",0.56,0.52,0.6,0.31,0.26,0.35,0.72,0.68,0.75,"E07000192","Cannock Chase"
"E02006121","Cannock Chase 004",0.54,0.48,0.59,0.3,0.24,0.35,0.7,0.66,0.74,"E07000192","Cannock Chase"
"E02006122","Cannock Chase 005",0.59,0.54,0.63,0.26,0.21,0.31,0.74,0.7,0.77,"E07000192","Cannock Chase"
"E02006123","Cannock Chase 006",0.58,0.53,0.63,0.26,0.21,0.31,0.75,0.71,0.79,"E07000192","Cannock Chase"
"E02006124","Cannock Chase 007",0.53,0.49,0.57,0.32,0.27,0.37,0.69,0.65,0.73,"E07000192","Cannock Chase"
"E02006125","Cannock Chase 008",0.54,0.5,0.59,0.31,0.26,0.36,0.7,0.66,0.74,"E07000192","Cannock Chase"
"E02006126","Cannock Chase 009",0.6,0.55,0.65,0.26,0.21,0.31,0.75,0.71,0.79,"E07000192","Cannock Chase"
"E02006127","Cannock Chase 010",0.63,0.59,0.68,0.21,0.15,0.26,0.79,0.76,0.82,"E07000192","Cannock Chase"
"E02006128","Cannock Chase 011",0.59,0.55,0.64,0.25,0.19,0.3,0.79,0.75,0.82,"E07000192","Cannock Chase"
"E02006129","Cannock Chase 012",0.55,0.52,0.59,0.31,0.26,0.35,0.71,0.68,0.74,"E07000192","Cannock Chase"
"E02006130","Cannock Chase 013",0.54,0.49,0.59,0.3,0.25,0.35,0.72,0.67,0.76,"E07000192","Cannock Chase"
