"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004403","Wealden 001",0.72,0.68,0.75,0.16,0.1,0.2,0.86,0.84,0.88,"E07000065","Wealden"
"E02004404","Wealden 002",0.7,0.66,0.74,0.16,0.1,0.21,0.86,0.83,0.88,"E07000065","Wealden"
"E02004405","Wealden 003",0.65,0.63,0.68,0.2,0.15,0.24,0.82,0.8,0.84,"E07000065","Wealden"
"E02004406","Wealden 004",0.67,0.64,0.69,0.2,0.15,0.24,0.84,0.82,0.85,"E07000065","Wealden"
"E02004407","Wealden 005",0.68,0.65,0.71,0.18,0.13,0.23,0.85,0.83,0.87,"E07000065","Wealden"
"E02004408","Wealden 006",0.63,0.6,0.66,0.21,0.16,0.25,0.8,0.78,0.82,"E07000065","Wealden"
"E02004409","Wealden 007",0.69,0.66,0.72,0.17,0.12,0.22,0.86,0.84,0.87,"E07000065","Wealden"
"E02004410","Wealden 008",0.69,0.66,0.73,0.17,0.12,0.22,0.86,0.83,0.87,"E07000065","Wealden"
"E02004411","Wealden 009",0.65,0.63,0.68,0.23,0.18,0.27,0.81,0.79,0.83,"E07000065","Wealden"
"E02004412","Wealden 010",0.65,0.62,0.67,0.22,0.17,0.26,0.82,0.8,0.83,"E07000065","Wealden"
"E02004413","Wealden 011",0.66,0.62,0.69,0.21,0.16,0.26,0.82,0.79,0.84,"E07000065","Wealden"
"E02004414","Wealden 012",0.69,0.64,0.73,0.19,0.13,0.24,0.84,0.81,0.86,"E07000065","Wealden"
"E02004415","Wealden 013",0.68,0.62,0.74,0.19,0.13,0.25,0.84,0.79,0.87,"E07000065","Wealden"
"E02004416","Wealden 014",0.65,0.59,0.71,0.2,0.14,0.26,0.83,0.78,0.86,"E07000065","Wealden"
"E02004417","Wealden 015",0.62,0.56,0.67,0.25,0.19,0.31,0.79,0.75,0.83,"E07000065","Wealden"
"E02004418","Wealden 016",0.62,0.56,0.67,0.25,0.19,0.3,0.79,0.74,0.82,"E07000065","Wealden"
"E02004419","Wealden 017",0.59,0.53,0.64,0.28,0.23,0.34,0.75,0.7,0.79,"E07000065","Wealden"
"E02004420","Wealden 018",0.64,0.56,0.72,0.22,0.15,0.3,0.82,0.76,0.87,"E07000065","Wealden"
"E02004421","Wealden 019",0.6,0.54,0.65,0.28,0.22,0.33,0.77,0.72,0.81,"E07000065","Wealden"
"E02004422","Wealden 020",0.61,0.54,0.68,0.25,0.18,0.31,0.8,0.75,0.85,"E07000065","Wealden"
"E02004423","Wealden 021",0.63,0.56,0.68,0.25,0.19,0.31,0.8,0.75,0.84,"E07000065","Wealden"
