"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004968","Watford 001",0.62,0.58,0.65,0.23,0.18,0.28,0.78,0.75,0.81,"E07000103","Watford"
"E02004969","Watford 002",0.62,0.59,0.65,0.23,0.18,0.27,0.79,0.76,0.81,"E07000103","Watford"
"E02004970","Watford 003",0.59,0.55,0.63,0.26,0.21,0.31,0.77,0.74,0.8,"E07000103","Watford"
"E02004971","Watford 004",0.6,0.56,0.63,0.24,0.19,0.29,0.76,0.74,0.79,"E07000103","Watford"
"E02004972","Watford 005",0.66,0.62,0.69,0.21,0.15,0.25,0.82,0.79,0.84,"E07000103","Watford"
"E02004973","Watford 006",0.64,0.61,0.67,0.22,0.17,0.26,0.79,0.77,0.81,"E07000103","Watford"
"E02004974","Watford 007",0.69,0.65,0.71,0.18,0.13,0.23,0.84,0.82,0.86,"E07000103","Watford"
"E02004975","Watford 008",0.7,0.67,0.73,0.16,0.11,0.21,0.86,0.83,0.87,"E07000103","Watford"
"E02004976","Watford 009",0.68,0.65,0.72,0.19,0.13,0.23,0.82,0.79,0.84,"E07000103","Watford"
"E02004977","Watford 010",0.65,0.62,0.69,0.2,0.16,0.25,0.81,0.78,0.83,"E07000103","Watford"
"E02004978","Watford 011",0.61,0.57,0.65,0.25,0.2,0.29,0.76,0.73,0.79,"E07000103","Watford"
"E02004979","Watford 012",0.69,0.65,0.72,0.18,0.13,0.23,0.84,0.82,0.86,"E07000103","Watford"
