"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003892","Cornwall 010",0.67,0.65,0.7,0.2,0.15,0.24,0.82,0.8,0.84,"E06000052","Cornwall"
"E02003893","Cornwall 012",0.66,0.64,0.69,0.2,0.15,0.25,0.81,0.79,0.83,"E06000052","Cornwall"
"E02003894","Cornwall 013",0.62,0.59,0.65,0.24,0.2,0.28,0.77,0.75,0.79,"E06000052","Cornwall"
"E02003895","Cornwall 016",0.63,0.6,0.66,0.23,0.18,0.27,0.78,0.75,0.8,"E06000052","Cornwall"
"E02003896","Cornwall 017",0.63,0.61,0.65,0.24,0.2,0.28,0.78,0.76,0.79,"E06000052","Cornwall"
"E02003897","Cornwall 022",0.68,0.66,0.7,0.18,0.13,0.23,0.84,0.83,0.86,"E06000052","Cornwall"
"E02003898","Cornwall 023",0.68,0.65,0.71,0.19,0.14,0.23,0.83,0.81,0.84,"E06000052","Cornwall"
"E02003899","Cornwall 025",0.61,0.59,0.63,0.26,0.22,0.3,0.78,0.76,0.79,"E06000052","Cornwall"
"E02003900","Cornwall 026",0.65,0.63,0.67,0.21,0.17,0.26,0.82,0.8,0.83,"E06000052","Cornwall"
"E02003901","Cornwall 028",0.64,0.6,0.67,0.23,0.18,0.27,0.79,0.76,0.81,"E06000052","Cornwall"
"E02003902","Cornwall 029",0.6,0.58,0.62,0.25,0.21,0.29,0.78,0.77,0.79,"E06000052","Cornwall"
"E02003903","Cornwall 034",0.65,0.63,0.66,0.21,0.16,0.25,0.81,0.8,0.82,"E06000052","Cornwall"
"E02003904","Cornwall 037",0.63,0.61,0.64,0.25,0.2,0.29,0.81,0.8,0.82,"E06000052","Cornwall"
"E02003905","Cornwall 032",0.66,0.64,0.69,0.2,0.16,0.25,0.8,0.79,0.82,"E06000052","Cornwall"
"E02003906","Cornwall 033",0.65,0.63,0.67,0.21,0.16,0.25,0.81,0.79,0.82,"E06000052","Cornwall"
"E02003907","Cornwall 040",0.68,0.65,0.69,0.19,0.14,0.24,0.83,0.82,0.84,"E06000052","Cornwall"
"E02003908","Cornwall 042",0.66,0.64,0.67,0.23,0.18,0.27,0.8,0.79,0.81,"E06000052","Cornwall"
"E02003909","Cornwall 043",0.64,0.62,0.66,0.23,0.19,0.28,0.8,0.79,0.81,"E06000052","Cornwall"
"E02003910","Cornwall 044",0.68,0.67,0.7,0.21,0.16,0.25,0.83,0.82,0.84,"E06000052","Cornwall"
"E02003911","Cornwall 047",0.66,0.64,0.68,0.21,0.16,0.25,0.82,0.81,0.84,"E06000052","Cornwall"
"E02003912","Cornwall 048",0.66,0.64,0.68,0.22,0.17,0.26,0.81,0.8,0.83,"E06000052","Cornwall"
"E02003913","Cornwall 056",0.69,0.67,0.71,0.19,0.14,0.23,0.84,0.82,0.85,"E06000052","Cornwall"
"E02003914","Cornwall 060",0.68,0.66,0.7,0.19,0.14,0.23,0.83,0.81,0.84,"E06000052","Cornwall"
"E02003915","Cornwall 062",0.67,0.65,0.69,0.21,0.16,0.25,0.81,0.8,0.82,"E06000052","Cornwall"
"E02003916","Cornwall 063",0.76,0.75,0.78,0.14,0.08,0.18,0.89,0.88,0.9,"E06000052","Cornwall"
"E02003917","Cornwall 064",0.66,0.63,0.69,0.2,0.15,0.25,0.83,0.8,0.85,"E06000052","Cornwall"
"E02003918","Cornwall 045",0.64,0.6,0.68,0.22,0.16,0.26,0.81,0.78,0.83,"E06000052","Cornwall"
"E02003919","Cornwall 046",0.59,0.55,0.63,0.27,0.22,0.31,0.75,0.71,0.78,"E06000052","Cornwall"
"E02003920","Cornwall 049",0.65,0.62,0.68,0.21,0.16,0.26,0.81,0.78,0.83,"E06000052","Cornwall"
"E02003921","Cornwall 050",0.64,0.59,0.68,0.22,0.16,0.27,0.79,0.75,0.82,"E06000052","Cornwall"
"E02003922","Cornwall 051",0.62,0.57,0.67,0.24,0.19,0.29,0.77,0.73,0.8,"E06000052","Cornwall"
"E02003923","Cornwall 052",0.59,0.55,0.63,0.27,0.22,0.31,0.76,0.73,0.79,"E06000052","Cornwall"
"E02003924","Cornwall 053",0.59,0.55,0.63,0.27,0.22,0.32,0.77,0.74,0.8,"E06000052","Cornwall"
"E02003925","Cornwall 055",0.62,0.59,0.66,0.24,0.19,0.29,0.77,0.74,0.79,"E06000052","Cornwall"
"E02003926","Cornwall 059",0.65,0.6,0.69,0.2,0.15,0.26,0.8,0.77,0.84,"E06000052","Cornwall"
"E02003927","Cornwall 066",0.68,0.64,0.72,0.18,0.13,0.23,0.83,0.8,0.86,"E06000052","Cornwall"
"E02003928","Cornwall 071",0.64,0.61,0.68,0.23,0.18,0.27,0.8,0.77,0.82,"E06000052","Cornwall"
"E02003929","Cornwall 072",0.63,0.59,0.66,0.23,0.18,0.27,0.8,0.78,0.82,"E06000052","Cornwall"
"E02003930","Cornwall 073",0.67,0.64,0.7,0.21,0.16,0.26,0.81,0.79,0.83,"E06000052","Cornwall"
"E02003931","Cornwall 001",0.64,0.62,0.66,0.22,0.17,0.26,0.84,0.82,0.85,"E06000052","Cornwall"
"E02003932","Cornwall 002",0.63,0.6,0.66,0.23,0.19,0.28,0.79,0.76,0.81,"E06000052","Cornwall"
"E02003933","Cornwall 003",0.67,0.64,0.7,0.21,0.16,0.26,0.81,0.79,0.83,"E06000052","Cornwall"
"E02003934","Cornwall 004",0.62,0.59,0.65,0.23,0.18,0.27,0.79,0.76,0.81,"E06000052","Cornwall"
