"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005240","Pendle 001",0.65,0.62,0.68,0.23,0.19,0.28,0.8,0.78,0.82,"E07000122","Pendle"
"E02005241","Pendle 002",0.65,0.61,0.68,0.24,0.19,0.28,0.79,0.76,0.81,"E07000122","Pendle"
"E02005242","Pendle 003",0.66,0.62,0.69,0.21,0.16,0.26,0.81,0.78,0.83,"E07000122","Pendle"
"E02005243","Pendle 004",0.57,0.54,0.6,0.31,0.26,0.35,0.72,0.7,0.75,"E07000122","Pendle"
"E02005244","Pendle 005",0.58,0.54,0.61,0.29,0.24,0.33,0.73,0.7,0.75,"E07000122","Pendle"
"E02005245","Pendle 006",0.68,0.63,0.72,0.19,0.13,0.24,0.82,0.79,0.85,"E07000122","Pendle"
"E02005246","Pendle 007",0.58,0.53,0.62,0.28,0.23,0.33,0.71,0.68,0.75,"E07000122","Pendle"
"E02005247","Pendle 008",0.68,0.63,0.73,0.21,0.15,0.27,0.83,0.79,0.86,"E07000122","Pendle"
"E02005248","Pendle 009",0.46,0.42,0.5,0.41,0.37,0.45,0.58,0.54,0.61,"E07000122","Pendle"
"E02005249","Pendle 010",0.47,0.43,0.51,0.39,0.34,0.43,0.62,0.59,0.65,"E07000122","Pendle"
"E02005250","Pendle 011",0.49,0.45,0.53,0.36,0.31,0.41,0.64,0.6,0.67,"E07000122","Pendle"
"E02005251","Pendle 012",0.56,0.52,0.6,0.28,0.23,0.33,0.73,0.7,0.76,"E07000122","Pendle"
"E02005252","Pendle 013",0.54,0.49,0.59,0.3,0.25,0.35,0.7,0.66,0.74,"E07000122","Pendle"
