"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006375","Reigate and Banstead 001",0.65,0.62,0.68,0.21,0.16,0.25,0.84,0.82,0.85,"E07000211","Reigate and Banstead"
"E02006376","Reigate and Banstead 002",0.66,0.62,0.69,0.2,0.15,0.25,0.84,0.82,0.86,"E07000211","Reigate and Banstead"
"E02006377","Reigate and Banstead 003",0.65,0.62,0.68,0.21,0.16,0.26,0.84,0.82,0.86,"E07000211","Reigate and Banstead"
"E02006378","Reigate and Banstead 004",0.67,0.63,0.7,0.17,0.12,0.22,0.85,0.82,0.87,"E07000211","Reigate and Banstead"
"E02006379","Reigate and Banstead 005",0.59,0.56,0.62,0.27,0.22,0.31,0.77,0.74,0.79,"E07000211","Reigate and Banstead"
"E02006380","Reigate and Banstead 006",0.67,0.65,0.7,0.2,0.15,0.24,0.85,0.83,0.86,"E07000211","Reigate and Banstead"
"E02006381","Reigate and Banstead 007",0.65,0.61,0.68,0.2,0.15,0.25,0.83,0.81,0.85,"E07000211","Reigate and Banstead"
"E02006382","Reigate and Banstead 008",0.64,0.61,0.67,0.21,0.17,0.25,0.8,0.78,0.82,"E07000211","Reigate and Banstead"
"E02006383","Reigate and Banstead 009",0.72,0.66,0.77,0.16,0.1,0.21,0.87,0.84,0.9,"E07000211","Reigate and Banstead"
"E02006384","Reigate and Banstead 010",0.7,0.67,0.74,0.18,0.13,0.23,0.84,0.82,0.87,"E07000211","Reigate and Banstead"
"E02006385","Reigate and Banstead 011",0.73,0.68,0.77,0.15,0.1,0.21,0.86,0.83,0.89,"E07000211","Reigate and Banstead"
"E02006386","Reigate and Banstead 012",0.76,0.72,0.79,0.14,0.08,0.19,0.89,0.86,0.91,"E07000211","Reigate and Banstead"
"E02006387","Reigate and Banstead 013",0.68,0.63,0.71,0.19,0.13,0.24,0.83,0.8,0.86,"E07000211","Reigate and Banstead"
"E02006388","Reigate and Banstead 014",0.68,0.64,0.72,0.2,0.14,0.25,0.82,0.78,0.85,"E07000211","Reigate and Banstead"
"E02006389","Reigate and Banstead 015",0.64,0.58,0.69,0.22,0.17,0.28,0.8,0.76,0.83,"E07000211","Reigate and Banstead"
"E02006390","Reigate and Banstead 016",0.64,0.6,0.68,0.24,0.19,0.28,0.78,0.75,0.8,"E07000211","Reigate and Banstead"
"E02006391","Reigate and Banstead 017",0.66,0.61,0.7,0.19,0.14,0.24,0.81,0.78,0.85,"E07000211","Reigate and Banstead"
"E02006392","Reigate and Banstead 018",0.64,0.59,0.69,0.24,0.19,0.29,0.78,0.74,0.81,"E07000211","Reigate and Banstead"
