"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004149","Exeter 001",0.76,0.73,0.78,0.14,0.08,0.19,0.88,0.86,0.89,"E07000041","Exeter"
"E02004150","Exeter 002",0.66,0.63,0.69,0.21,0.16,0.26,0.81,0.79,0.83,"E07000041","Exeter"
"E02004151","Exeter 003",0.63,0.6,0.66,0.24,0.19,0.28,0.79,0.77,0.81,"E07000041","Exeter"
"E02004152","Exeter 004",0.8,0.77,0.82,0.13,0.07,0.18,0.88,0.87,0.9,"E07000041","Exeter"
"E02004153","Exeter 005",0.64,0.61,0.67,0.22,0.17,0.26,0.8,0.78,0.82,"E07000041","Exeter"
"E02004154","Exeter 006",0.74,0.71,0.77,0.15,0.1,0.2,0.86,0.84,0.88,"E07000041","Exeter"
"E02004155","Exeter 007",0.63,0.6,0.65,0.24,0.19,0.28,0.8,0.78,0.82,"E07000041","Exeter"
"E02004156","Exeter 008",0.74,0.71,0.77,0.16,0.11,0.21,0.85,0.83,0.87,"E07000041","Exeter"
"E02004157","Exeter 009",0.75,0.73,0.78,0.14,0.09,0.19,0.89,0.87,0.9,"E07000041","Exeter"
"E02004158","Exeter 010",0.66,0.64,0.69,0.21,0.16,0.25,0.8,0.78,0.82,"E07000041","Exeter"
"E02004159","Exeter 011",0.68,0.65,0.71,0.19,0.14,0.24,0.83,0.81,0.85,"E07000041","Exeter"
"E02004160","Exeter 012",0.59,0.56,0.62,0.26,0.22,0.3,0.78,0.76,0.8,"E07000041","Exeter"
"E02004161","Exeter 013",0.61,0.57,0.65,0.27,0.23,0.32,0.75,0.71,0.78,"E07000041","Exeter"
"E02004162","Exeter 014",0.65,0.61,0.69,0.22,0.17,0.27,0.81,0.78,0.84,"E07000041","Exeter"
"E02004163","Exeter 015",0.68,0.64,0.71,0.21,0.16,0.25,0.83,0.81,0.85,"E07000041","Exeter"
