"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002633","Blackpool 001",0.55,0.51,0.59,0.33,0.28,0.37,0.73,0.7,0.76,"E06000009","Blackpool"
"E02002634","Blackpool 002",0.54,0.5,0.57,0.35,0.3,0.4,0.7,0.67,0.73,"E06000009","Blackpool"
"E02002635","Blackpool 003",0.59,0.55,0.62,0.29,0.24,0.33,0.76,0.73,0.78,"E06000009","Blackpool"
"E02002636","Blackpool 004",0.57,0.54,0.61,0.3,0.25,0.34,0.73,0.71,0.76,"E06000009","Blackpool"
"E02002637","Blackpool 005",0.6,0.56,0.64,0.26,0.2,0.3,0.77,0.74,0.8,"E06000009","Blackpool"
"E02002638","Blackpool 006",0.64,0.6,0.68,0.25,0.19,0.29,0.79,0.76,0.82,"E06000009","Blackpool"
"E02002639","Blackpool 007",0.51,0.47,0.55,0.36,0.31,0.4,0.66,0.62,0.69,"E06000009","Blackpool"
"E02002640","Blackpool 008",0.57,0.53,0.6,0.31,0.26,0.35,0.71,0.67,0.74,"E06000009","Blackpool"
"E02002641","Blackpool 009",0.61,0.56,0.66,0.25,0.19,0.3,0.78,0.74,0.81,"E06000009","Blackpool"
"E02002642","Blackpool 010",0.61,0.56,0.65,0.28,0.23,0.33,0.75,0.71,0.79,"E06000009","Blackpool"
"E02002643","Blackpool 011",0.57,0.53,0.61,0.28,0.23,0.32,0.73,0.7,0.76,"E06000009","Blackpool"
"E02002644","Blackpool 012",0.61,0.57,0.65,0.24,0.19,0.29,0.78,0.75,0.81,"E06000009","Blackpool"
"E02002645","Blackpool 013",0.63,0.59,0.68,0.28,0.22,0.33,0.78,0.74,0.81,"E06000009","Blackpool"
"E02002646","Blackpool 014",0.55,0.51,0.59,0.31,0.26,0.35,0.71,0.68,0.75,"E06000009","Blackpool"
"E02002647","Blackpool 015",0.56,0.51,0.61,0.3,0.25,0.35,0.73,0.69,0.76,"E06000009","Blackpool"
"E02002648","Blackpool 016",0.58,0.54,0.61,0.27,0.22,0.32,0.74,0.71,0.76,"E06000009","Blackpool"
"E02002649","Blackpool 017",0.62,0.58,0.65,0.26,0.22,0.31,0.77,0.74,0.79,"E06000009","Blackpool"
"E02002650","Blackpool 018",0.58,0.54,0.62,0.27,0.22,0.32,0.76,0.73,0.79,"E06000009","Blackpool"
"E02002651","Blackpool 019",0.59,0.56,0.61,0.28,0.24,0.32,0.75,0.72,0.77,"E06000009","Blackpool"
