"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003987","Carlisle 001",0.62,0.58,0.66,0.27,0.22,0.32,0.75,0.71,0.78,"E07000028","Carlisle"
"E02003988","Carlisle 002",0.65,0.62,0.68,0.25,0.2,0.3,0.78,0.76,0.8,"E07000028","Carlisle"
"E02003989","Carlisle 003",0.68,0.65,0.71,0.2,0.15,0.24,0.84,0.82,0.86,"E07000028","Carlisle"
"E02003990","Carlisle 004",0.67,0.63,0.71,0.21,0.15,0.26,0.83,0.8,0.86,"E07000028","Carlisle"
"E02003991","Carlisle 005",0.64,0.6,0.68,0.22,0.17,0.27,0.82,0.79,0.84,"E07000028","Carlisle"
"E02003992","Carlisle 006",0.71,0.67,0.74,0.19,0.14,0.24,0.84,0.81,0.87,"E07000028","Carlisle"
"E02003993","Carlisle 007",0.72,0.68,0.76,0.18,0.12,0.23,0.84,0.81,0.87,"E07000028","Carlisle"
"E02003994","Carlisle 008",0.6,0.56,0.64,0.28,0.23,0.32,0.77,0.74,0.79,"E07000028","Carlisle"
"E02003995","Carlisle 009",0.57,0.52,0.6,0.31,0.26,0.36,0.72,0.69,0.76,"E07000028","Carlisle"
"E02003996","Carlisle 010",0.63,0.59,0.67,0.24,0.19,0.29,0.79,0.76,0.82,"E07000028","Carlisle"
"E02003997","Carlisle 011",0.57,0.52,0.61,0.3,0.26,0.35,0.73,0.69,0.76,"E07000028","Carlisle"
"E02003998","Carlisle 012",0.54,0.51,0.58,0.32,0.28,0.36,0.72,0.69,0.75,"E07000028","Carlisle"
"E02003999","Carlisle 013",0.65,0.6,0.7,0.21,0.16,0.27,0.82,0.79,0.85,"E07000028","Carlisle"
