"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006362","Mole Valley 001",0.7,0.66,0.73,0.18,0.13,0.23,0.86,0.84,0.88,"E07000210","Mole Valley"
"E02006363","Mole Valley 002",0.67,0.64,0.71,0.19,0.14,0.24,0.85,0.83,0.87,"E07000210","Mole Valley"
"E02006364","Mole Valley 003",0.66,0.63,0.7,0.22,0.16,0.26,0.8,0.78,0.83,"E07000210","Mole Valley"
"E02006365","Mole Valley 004",0.69,0.66,0.73,0.18,0.12,0.23,0.86,0.83,0.87,"E07000210","Mole Valley"
"E02006366","Mole Valley 005",0.69,0.65,0.73,0.18,0.12,0.22,0.87,0.85,0.89,"E07000210","Mole Valley"
"E02006367","Mole Valley 006",0.67,0.64,0.7,0.19,0.14,0.24,0.86,0.84,0.87,"E07000210","Mole Valley"
"E02006368","Mole Valley 007",0.69,0.65,0.72,0.18,0.12,0.22,0.86,0.83,0.88,"E07000210","Mole Valley"
"E02006369","Mole Valley 008",0.63,0.59,0.67,0.22,0.17,0.27,0.81,0.79,0.84,"E07000210","Mole Valley"
"E02006370","Mole Valley 009",0.73,0.7,0.75,0.15,0.1,0.2,0.87,0.85,0.89,"E07000210","Mole Valley"
"E02006371","Mole Valley 010",0.73,0.7,0.75,0.16,0.1,0.2,0.87,0.85,0.88,"E07000210","Mole Valley"
"E02006372","Mole Valley 011",0.65,0.62,0.67,0.21,0.16,0.26,0.8,0.78,0.81,"E07000210","Mole Valley"
"E02006373","Mole Valley 012",0.71,0.67,0.74,0.16,0.1,0.21,0.86,0.84,0.88,"E07000210","Mole Valley"
"E02006374","Mole Valley 013",0.67,0.63,0.7,0.2,0.14,0.24,0.82,0.8,0.84,"E07000210","Mole Valley"
