"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001509","Barnsley 001",0.58,0.54,0.62,0.28,0.23,0.33,0.74,0.7,0.77,"E08000016","Barnsley"
"E02001510","Barnsley 002",0.59,0.54,0.64,0.27,0.22,0.32,0.73,0.69,0.77,"E08000016","Barnsley"
"E02001511","Barnsley 003",0.56,0.52,0.6,0.3,0.25,0.34,0.71,0.68,0.74,"E08000016","Barnsley"
"E02001512","Barnsley 004",0.6,0.56,0.64,0.27,0.22,0.31,0.77,0.74,0.8,"E08000016","Barnsley"
"E02001513","Barnsley 005",0.61,0.57,0.64,0.23,0.18,0.28,0.79,0.76,0.82,"E08000016","Barnsley"
"E02001514","Barnsley 006",0.56,0.5,0.6,0.29,0.24,0.34,0.7,0.66,0.74,"E08000016","Barnsley"
"E02001515","Barnsley 007",0.52,0.48,0.57,0.35,0.3,0.4,0.66,0.61,0.7,"E08000016","Barnsley"
"E02001516","Barnsley 008",0.57,0.52,0.61,0.3,0.25,0.35,0.7,0.66,0.73,"E08000016","Barnsley"
"E02001517","Barnsley 009",0.6,0.55,0.64,0.26,0.21,0.31,0.76,0.72,0.79,"E08000016","Barnsley"
"E02001518","Barnsley 010",0.63,0.6,0.67,0.24,0.19,0.29,0.78,0.75,0.81,"E08000016","Barnsley"
"E02001519","Barnsley 011",0.57,0.52,0.61,0.31,0.26,0.36,0.7,0.66,0.74,"E08000016","Barnsley"
"E02001520","Barnsley 012",0.63,0.58,0.67,0.23,0.18,0.28,0.8,0.77,0.83,"E08000016","Barnsley"
"E02001521","Barnsley 013",0.63,0.58,0.67,0.24,0.19,0.29,0.77,0.72,0.8,"E08000016","Barnsley"
"E02001522","Barnsley 014",0.53,0.49,0.57,0.35,0.3,0.39,0.67,0.63,0.7,"E08000016","Barnsley"
"E02001523","Barnsley 015",0.61,0.56,0.66,0.27,0.22,0.32,0.75,0.71,0.79,"E08000016","Barnsley"
"E02001524","Barnsley 016",0.67,0.63,0.72,0.19,0.13,0.24,0.85,0.82,0.87,"E08000016","Barnsley"
"E02001525","Barnsley 017",0.54,0.5,0.58,0.33,0.28,0.37,0.69,0.65,0.72,"E08000016","Barnsley"
"E02001526","Barnsley 018",0.51,0.47,0.55,0.36,0.31,0.4,0.64,0.61,0.68,"E08000016","Barnsley"
"E02001527","Barnsley 019",0.62,0.58,0.66,0.23,0.18,0.27,0.8,0.77,0.83,"E08000016","Barnsley"
"E02001528","Barnsley 020",0.57,0.51,0.62,0.3,0.24,0.36,0.72,0.67,0.77,"E08000016","Barnsley"
"E02001529","Barnsley 021",0.56,0.5,0.6,0.33,0.27,0.38,0.69,0.64,0.73,"E08000016","Barnsley"
"E02001530","Barnsley 022",0.55,0.51,0.59,0.33,0.29,0.38,0.68,0.65,0.72,"E08000016","Barnsley"
"E02001531","Barnsley 023",0.55,0.5,0.59,0.32,0.27,0.37,0.69,0.66,0.73,"E08000016","Barnsley"
"E02001532","Barnsley 024",0.68,0.65,0.71,0.18,0.13,0.22,0.84,0.82,0.86,"E08000016","Barnsley"
"E02001533","Barnsley 025",0.55,0.5,0.59,0.33,0.28,0.37,0.69,0.65,0.72,"E08000016","Barnsley"
"E02001534","Barnsley 026",0.56,0.51,0.6,0.32,0.27,0.37,0.7,0.67,0.74,"E08000016","Barnsley"
"E02001535","Barnsley 027",0.68,0.62,0.74,0.19,0.13,0.25,0.83,0.78,0.87,"E08000016","Barnsley"
"E02001536","Barnsley 028",0.59,0.55,0.64,0.28,0.22,0.33,0.76,0.72,0.79,"E08000016","Barnsley"
"E02001537","Barnsley 029",0.56,0.52,0.6,0.3,0.25,0.35,0.71,0.68,0.74,"E08000016","Barnsley"
"E02001538","Barnsley 030",0.53,0.5,0.56,0.35,0.31,0.39,0.68,0.65,0.7,"E08000016","Barnsley"
